Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.46436	0.6916	0.663	0.9441	0.75511	0.62634	0.83914	0.89104	0.41638	0.62467	0.69054	0.37584	0.42694	0.17982	0.38935	0.52484	0.68173	0.91828	0.25637	0.58828	0.23063	0.38116	0.18776	0.45044	0.30388	0.52605	0.12114	0.0017404	0.6534	0.028259	0.57455	0.37106	0.50855	0.66639	0.24496	0.077615	0.63343	0.93969	0.90739	0.68258	0.54323	0.7232	0.87495	0.44142	0.46158	0.49107	0.50103	0.85307	0.52884	0.72756	0.92835	0.88584	0.82517	0.94743	0.97424	0.91523	0.75132	0.92611	0.79791	0.82703	0.87365	0.684	0.90601	0.87933	0.53957	0.74152	0.69973	0.94475	0.98792	0.93234	0.9111	0.95179	1	0.91145	0.82402	0.95747	0.899	0.93162	0.75287	0.84257	0.71235	0.8351	0.65245	0.81356	0.89325	0.82877	0.67283	0.82538	0.55863	0.29171	0.56524	0.80882	0.54567	0.58113	0.84682	0.30055	0.8034	0.69271	0.65911	0.59108	0.78727	0.81386	0.72831	0.69496	0.64656	0.2811	0.1743	0.2438	0.17837	0.13089	0.17688	0.38303	0.16607	0.37674	0.87733	0.39582	0.50384	0.32575	0.18757	0.26004	0.49927
0.4835	0.66404	0.64312	0.8469	0.74871	0.61922	0.76533	0.82629	0.52408	0.70873	0.62818	0.42421	0.4643	0.22627	0.39763	0.57189	0.71438	0.872	0.26937	0.56724	0.25	0.41778	0.17301	0.3844	0.36512	0.51712	0.12007	0.0035139	0.59426	0.048701	0.51206	0.36096	0.48855	0.64412	0.24303	0.12951	0.51965	0.85011	0.94005	0.65309	0.54465	0.76039	0.80743	0.46946	0.5159	0.52793	0.58853	0.86424	0.59983	0.76236	0.94963	0.92155	0.87949	0.92677	0.92048	0.94312	0.68878	0.94695	0.82293	0.85458	0.91372	0.75719	0.94482	0.91034	0.66988	0.81729	0.75925	0.96572	0.91601	0.99056	0.89907	0.9704	0.91145	1	0.87441	0.97448	0.87003	0.86275	0.89592	0.95533	0.81293	0.94525	0.79985	0.85228	0.96977	0.88491	0.74844	0.95272	0.67026	0.44245	0.64641	0.89901	0.70547	0.75648	0.93375	0.41706	0.8617	0.7596	0.79952	0.65589	0.82602	0.84073	0.82626	0.65006	0.759	0.40691	0.21966	0.36151	0.19786	0.24498	0.18283	0.29836	0.29778	0.3628	0.91042	0.48705	0.51235	0.46668	0.20877	0.41572	0.54303
0.50243	0.70448	0.63831	0.78523	0.56171	0.56433	0.76013	0.66056	0.47833	0.59421	0.44037	0.38115	0.43386	0.18071	0.41842	0.63214	0.61263	0.80745	0.26944	0.4753	0.15333	0.3802	0.17046	0.39384	0.27393	0.53313	0.12077	0.002526	0.57242	0.033166	0.47212	0.25257	0.29242	0.55269	0.224	0.094116	0.48097	0.81689	0.8851	0.60394	0.54872	0.69215	0.80055	0.49419	0.43397	0.49312	0.47438	0.84053	0.44652	0.58299	0.77044	0.7316	0.74669	0.80653	0.82741	0.89548	0.53786	0.9181	0.77991	0.78244	0.80811	0.61978	0.80872	0.74402	0.6333	0.60618	0.57041	0.86565	0.84398	0.86517	0.84293	0.89422	0.82402	0.87441	1	0.87328	0.89742	0.77596	0.77117	0.79229	0.63891	0.91074	0.72639	0.82593	0.91275	0.86652	0.75277	0.88146	0.7267	0.40768	0.67153	0.75708	0.66524	0.6217	0.80669	0.47101	0.84714	0.70457	0.7561	0.68033	0.77292	0.72767	0.86548	0.61202	0.53687	0.28673	0.16661	0.21858	0.10729	0.18863	0.089534	0.30091	0.19408	0.218	0.80349	0.30018	0.36634	0.29821	0.13502	0.3367	0.34544
0.44648	0.65946	0.62935	0.86721	0.71076	0.59962	0.77601	0.8249	0.45348	0.6314	0.6407	0.3727	0.42193	0.18264	0.37935	0.53083	0.66855	0.87557	0.2466	0.54331	0.22249	0.37363	0.16699	0.39757	0.30951	0.49728	0.11108	0.0020059	0.58406	0.031721	0.50857	0.35567	0.48945	0.63684	0.23163	0.090178	0.55645	0.90305	0.92263	0.63658	0.5166	0.71327	0.83028	0.44552	0.47274	0.49675	0.52812	0.88692	0.5641	0.73971	0.94589	0.92008	0.87767	0.94035	0.95374	0.91275	0.74494	0.93367	0.81159	0.80652	0.86958	0.68682	0.94671	0.90988	0.63544	0.79584	0.70793	0.95996	0.9648	0.98426	0.91788	0.97879	0.95747	0.97448	0.87328	1	0.9079	0.92135	0.85679	0.93196	0.7452	0.90189	0.78018	0.84801	0.95076	0.89242	0.74273	0.89592	0.65008	0.3665	0.63835	0.85611	0.63787	0.67255	0.88832	0.33971	0.84664	0.74353	0.76139	0.64016	0.82268	0.81264	0.80999	0.70046	0.70458	0.32555	0.18201	0.27876	0.1651	0.17798	0.15643	0.35734	0.22025	0.33776	0.92601	0.41704	0.46831	0.37772	0.17669	0.32685	0.50201
0.5278	0.76699	0.68485	0.86254	0.61247	0.64421	0.8448	0.70816	0.42292	0.53396	0.55041	0.33687	0.41838	0.16273	0.49688	0.63202	0.58492	0.83068	0.32141	0.5426	0.16308	0.41045	0.23724	0.4881	0.24363	0.54725	0.15481	0.0014988	0.6123	0.01973	0.53783	0.23245	0.32432	0.63618	0.28837	0.059686	0.65614	0.82351	0.87973	0.68833	0.61224	0.70895	0.87353	0.56684	0.46785	0.53034	0.44679	0.95414	0.34807	0.5097	0.78615	0.73084	0.7314	0.82884	0.9202	0.86344	0.58076	0.90702	0.708	0.77261	0.76527	0.58516	0.79593	0.72464	0.71109	0.58974	0.49859	0.87368	0.92284	0.89667	0.972	0.91657	0.899	0.87003	0.89742	0.9079	1	0.93571	0.77571	0.78269	0.54194	0.89983	0.70926	0.79272	0.8855	0.83886	0.87597	0.80115	0.70343	0.397	0.70766	0.68888	0.68485	0.52516	0.77287	0.29414	0.8468	0.64214	0.81215	0.70103	0.85774	0.6841	0.84917	0.63222	0.46946	0.22239	0.13172	0.18354	0.11268	0.11765	0.10583	0.32659	0.1333	0.25961	0.78049	0.34805	0.35682	0.25887	0.13905	0.27353	0.37064
0.40165	0.63818	0.57918	0.85847	0.62944	0.56661	0.77378	0.75366	0.36692	0.48638	0.60942	0.26005	0.32603	0.12309	0.39058	0.49807	0.53314	0.81832	0.26887	0.54689	0.16296	0.37163	0.2186	0.4791	0.21167	0.48653	0.14457	0.00086305	0.60545	0.014623	0.56315	0.29633	0.41738	0.68899	0.28915	0.045095	0.63713	0.8318	0.84331	0.62186	0.50837	0.6339	0.80827	0.44865	0.4001	0.44598	0.39452	0.87851	0.3688	0.55819	0.82455	0.76783	0.80703	0.88806	0.94418	0.82289	0.74007	0.85495	0.72776	0.71297	0.76339	0.55969	0.82043	0.77466	0.59387	0.66515	0.5223	0.8464	0.95323	0.90416	0.95067	0.90579	0.93162	0.86275	0.77596	0.92135	0.93571	1	0.70998	0.76817	0.56152	0.8057	0.69971	0.79191	0.84737	0.80942	0.79244	0.77082	0.63476	0.31514	0.67075	0.67057	0.61254	0.54334	0.73406	0.23597	0.82609	0.66903	0.72968	0.68352	0.88049	0.73458	0.73958	0.70554	0.53507	0.21248	0.11212	0.18385	0.12299	0.1009	0.12831	0.38453	0.12849	0.30665	0.80977	0.36407	0.37449	0.26491	0.13988	0.23804	0.4073
0.56495	0.68735	0.69058	0.70762	0.69919	0.67329	0.70483	0.7003	0.54672	0.71391	0.62804	0.53111	0.58208	0.31732	0.46013	0.59069	0.73675	0.74041	0.27916	0.50158	0.31235	0.39491	0.15506	0.30845	0.45035	0.45876	0.09932	0.0063074	0.45669	0.065405	0.37664	0.24567	0.42457	0.50715	0.20434	0.16626	0.50685	0.68824	0.83553	0.65587	0.57628	0.76233	0.75328	0.53878	0.65242	0.61516	0.70789	0.86608	0.5101	0.60866	0.82847	0.82935	0.66811	0.71789	0.79007	0.79506	0.47534	0.81056	0.59866	0.79166	0.76247	0.73895	0.79589	0.74709	0.83542	0.67163	0.66027	0.88149	0.75553	0.87607	0.80525	0.83337	0.75287	0.89592	0.77117	0.85679	0.77571	0.70998	1	0.94855	0.66	0.90551	0.7935	0.64535	0.84393	0.76284	0.71652	0.80947	0.57847	0.5631	0.52952	0.82092	0.72624	0.62838	0.86615	0.31165	0.67678	0.54607	0.81748	0.48909	0.65103	0.59425	0.79371	0.43645	0.62986	0.43964	0.25807	0.40235	0.20015	0.27083	0.16987	0.18019	0.32095	0.32193	0.75365	0.54879	0.4566	0.50695	0.21107	0.47093	0.53503
0.4526	0.60292	0.60598	0.75663	0.71789	0.58113	0.67975	0.77626	0.47339	0.69559	0.62662	0.46266	0.48193	0.24736	0.34688	0.49421	0.71284	0.78141	0.21024	0.47276	0.27713	0.3328	0.12106	0.28262	0.39406	0.41575	0.077781	0.0039517	0.46	0.055364	0.38306	0.35385	0.51659	0.50905	0.17096	0.14537	0.45573	0.7971	0.85705	0.58759	0.47681	0.70286	0.73755	0.41629	0.52488	0.49868	0.62221	0.82336	0.66101	0.76635	0.93543	0.94802	0.79644	0.83833	0.84583	0.85238	0.62716	0.8726	0.73058	0.78818	0.82384	0.72323	0.92805	0.90056	0.67842	0.82332	0.76946	0.93362	0.8376	0.94392	0.81031	0.91451	0.84257	0.95533	0.79229	0.93196	0.78269	0.76817	0.94855	1	0.7915	0.89238	0.76823	0.76105	0.91394	0.84112	0.67575	0.87263	0.60147	0.42729	0.56401	0.92197	0.63992	0.70057	0.93031	0.35254	0.75286	0.68225	0.76254	0.53724	0.70394	0.73381	0.79105	0.57851	0.7527	0.42531	0.23109	0.39211	0.2017	0.26121	0.18233	0.26957	0.32642	0.3465	0.88894	0.49725	0.49628	0.49129	0.20052	0.41118	0.56247
0.32878	0.43258	0.45359	0.67938	0.71489	0.43754	0.54352	0.78473	0.41751	0.73195	0.51395	0.42704	0.38789	0.24673	0.22213	0.35964	0.68368	0.72556	0.14767	0.43855	0.28783	0.292	0.083472	0.22084	0.42538	0.37276	0.060364	0.0067713	0.48001	0.10467	0.38243	0.48862	0.55883	0.46307	0.12931	0.22306	0.30382	0.72811	0.7403	0.47378	0.3546	0.60616	0.57979	0.25123	0.37292	0.34853	0.53836	0.53241	0.85373	0.94124	0.8553	0.86241	0.79279	0.80954	0.68395	0.81028	0.60839	0.76883	0.79799	0.73163	0.84865	0.72206	0.84546	0.87772	0.36547	0.82827	0.92309	0.80002	0.69243	0.77657	0.58218	0.76535	0.71235	0.81293	0.63891	0.7452	0.54194	0.56152	0.66	0.7915	1	0.69297	0.53143	0.72542	0.78835	0.68674	0.41416	0.82789	0.42583	0.27798	0.39814	0.90381	0.43643	0.74837	0.86533	0.54002	0.66522	0.71167	0.49956	0.44451	0.5635	0.8661	0.56594	0.54136	0.88673	0.51125	0.31785	0.47256	0.30929	0.32929	0.28451	0.23941	0.41413	0.44473	0.80067	0.44092	0.663	0.54229	0.28822	0.40408	0.61984
0.61021	0.76632	0.72417	0.81496	0.70261	0.68512	0.80875	0.73664	0.58284	0.71105	0.56134	0.48254	0.54235	0.26585	0.50507	0.71306	0.71436	0.8357	0.34186	0.56864	0.23079	0.47271	0.21415	0.41143	0.37112	0.56488	0.14659	0.0049891	0.58928	0.05262	0.49722	0.25705	0.35528	0.61036	0.27071	0.14222	0.54902	0.76049	0.92642	0.70403	0.6491	0.81149	0.822	0.60107	0.58195	0.60968	0.60949	0.90402	0.46803	0.60623	0.84048	0.79811	0.74768	0.809	0.86175	0.92182	0.51733	0.93562	0.72386	0.87775	0.85662	0.74091	0.83941	0.77602	0.78644	0.67507	0.64442	0.92391	0.84278	0.93086	0.91106	0.92007	0.8351	0.94525	0.91074	0.90189	0.89983	0.8057	0.90551	0.89238	0.69297	1	0.77538	0.79094	0.93889	0.84683	0.83276	0.92162	0.71479	0.55458	0.67621	0.82807	0.79766	0.68521	0.89992	0.43272	0.84207	0.66927	0.87373	0.66719	0.80659	0.7241	0.88799	0.54491	0.60671	0.38418	0.21656	0.33608	0.16949	0.24463	0.14734	0.23441	0.27282	0.29684	0.80333	0.47555	0.44894	0.42785	0.19192	0.44497	0.46961
0.35613	0.51279	0.48785	0.58279	0.49645	0.46959	0.55817	0.5498	0.51948	0.53303	0.46585	0.26821	0.32331	0.14563	0.32617	0.4919	0.5158	0.6335	0.23619	0.42497	0.16871	0.34866	0.14834	0.31058	0.26075	0.39445	0.11259	0.0019082	0.41562	0.02866	0.36973	0.23652	0.33544	0.54532	0.23569	0.081622	0.3952	0.58249	0.7687	0.47785	0.42704	0.57486	0.59709	0.41935	0.44389	0.44721	0.48923	0.73272	0.36526	0.47372	0.67664	0.65376	0.72884	0.66588	0.7058	0.69597	0.56275	0.68934	0.59911	0.63071	0.70206	0.59361	0.67076	0.6309	0.70422	0.62415	0.4992	0.70887	0.68313	0.79202	0.73983	0.72878	0.65245	0.79985	0.72639	0.78018	0.70926	0.69971	0.7935	0.76823	0.53143	0.77538	1	0.63371	0.75649	0.75019	0.69167	0.79778	0.66826	0.55467	0.61574	0.63593	0.82148	0.75103	0.65742	0.28368	0.6854	0.57759	0.78468	0.59384	0.7238	0.56971	0.73062	0.46275	0.62212	0.38263	0.14109	0.31412	0.10514	0.26204	0.09021	0.1979	0.30025	0.21749	0.70056	0.42803	0.31643	0.45359	0.12331	0.47718	0.37207
0.28835	0.46323	0.41266	0.73856	0.5077	0.38008	0.5867	0.65861	0.28745	0.4794	0.37996	0.24277	0.25323	0.10832	0.22987	0.37221	0.4703	0.70124	0.13655	0.34187	0.10778	0.2302	0.091297	0.24906	0.18958	0.32709	0.062922	0.001027	0.44589	0.022466	0.36356	0.42582	0.37055	0.45352	0.13525	0.063637	0.33896	0.82139	0.7651	0.43203	0.33894	0.50393	0.63733	0.27085	0.25926	0.27584	0.31739	0.69235	0.51582	0.66038	0.79797	0.77542	0.91821	0.88986	0.79008	0.84891	0.71598	0.8999	0.95457	0.65521	0.76598	0.48947	0.89829	0.86814	0.46113	0.7978	0.56645	0.79591	0.8379	0.87663	0.77411	0.91157	0.81356	0.85228	0.82593	0.84801	0.79272	0.79191	0.64535	0.76105	0.72542	0.79094	0.63371	1	0.93307	0.94068	0.71956	0.88274	0.80148	0.3017	0.80551	0.80376	0.57606	0.70944	0.82247	0.49753	0.97511	0.96194	0.71979	0.84369	0.89314	0.91502	0.83915	0.88736	0.60113	0.25742	0.11303	0.21425	0.10807	0.18156	0.10749	0.52094	0.20297	0.25777	0.92652	0.2977	0.39256	0.28725	0.13132	0.31287	0.37371
0.44543	0.63428	0.59373	0.83682	0.66537	0.55653	0.73629	0.77432	0.43408	0.64981	0.52685	0.38861	0.41423	0.19546	0.35798	0.52708	0.65257	0.83152	0.21866	0.47303	0.1919	0.34123	0.13774	0.32771	0.31098	0.45269	0.092659	0.0026166	0.53943	0.040569	0.44231	0.37627	0.43134	0.55388	0.19053	0.10944	0.46562	0.87058	0.90584	0.59591	0.49349	0.69024	0.78531	0.41635	0.43169	0.44369	0.50148	0.8486	0.57448	0.72204	0.90774	0.88462	0.89439	0.91885	0.89406	0.94426	0.67138	0.97634	0.88836	0.81483	0.87325	0.66395	0.9505	0.90733	0.64131	0.81388	0.68762	0.93776	0.90869	0.97498	0.8826	0.98378	0.89325	0.96977	0.91275	0.95076	0.8855	0.84737	0.84393	0.91394	0.78835	0.93889	0.75649	0.93307	1	0.95161	0.78912	0.95581	0.76318	0.42155	0.7373	0.90205	0.69477	0.74178	0.93953	0.47343	0.93716	0.84398	0.82424	0.74443	0.86968	0.86841	0.90298	0.7341	0.68163	0.35287	0.187	0.30227	0.16187	0.22922	0.14975	0.37009	0.26142	0.32265	0.94179	0.4156	0.48229	0.39437	0.18633	0.39968	0.4895
0.34148	0.52721	0.4795	0.74395	0.5309	0.43831	0.62716	0.67048	0.33027	0.52585	0.44055	0.29598	0.31513	0.13434	0.26587	0.42211	0.52654	0.70971	0.14844	0.34399	0.12949	0.23453	0.091768	0.24485	0.22604	0.32525	0.060052	0.0012587	0.41476	0.02568	0.3278	0.38649	0.37956	0.43909	0.13382	0.072986	0.37978	0.81925	0.79941	0.47618	0.38548	0.55391	0.6878	0.32363	0.3291	0.33339	0.39179	0.77442	0.50474	0.62991	0.80986	0.80661	0.89024	0.84662	0.81108	0.84566	0.6773	0.9068	0.87615	0.69982	0.77516	0.53682	0.89698	0.85464	0.57729	0.80124	0.57085	0.83456	0.84716	0.9074	0.82349	0.92901	0.82877	0.88491	0.86652	0.89242	0.83886	0.80942	0.76284	0.84112	0.68674	0.84683	0.75019	0.94068	0.95161	1	0.7744	0.89546	0.83605	0.39183	0.80981	0.8476	0.66696	0.73072	0.86189	0.43524	0.93568	0.87879	0.81513	0.80098	0.87412	0.8108	0.93312	0.80129	0.61	0.31208	0.12742	0.25185	0.10679	0.21616	0.10086	0.47364	0.23311	0.249	0.94936	0.3583	0.4003	0.34319	0.12984	0.38511	0.39598
0.42942	0.60588	0.51512	0.64195	0.44759	0.50652	0.63737	0.49773	0.34287	0.40741	0.38261	0.24569	0.31142	0.1281	0.43019	0.53995	0.41956	0.60181	0.268	0.38333	0.10478	0.32578	0.19078	0.33887	0.17534	0.38358	0.12599	0.0012426	0.42103	0.015137	0.36383	0.16385	0.21555	0.47854	0.23528	0.047873	0.48118	0.59193	0.70424	0.52971	0.49722	0.55718	0.65947	0.50454	0.37525	0.41346	0.33976	0.85248	0.23336	0.343	0.60799	0.56592	0.63257	0.64799	0.72431	0.69816	0.42887	0.76366	0.58727	0.60808	0.59269	0.43771	0.6509	0.57219	0.79702	0.49835	0.33753	0.68998	0.71628	0.77956	0.86606	0.77459	0.67283	0.74844	0.75277	0.74273	0.87597	0.79244	0.71652	0.67575	0.41416	0.83276	0.69167	0.71956	0.78912	0.7744	1	0.71624	0.82534	0.52446	0.84583	0.5671	0.79926	0.50461	0.66447	0.2768	0.82356	0.59739	0.9372	0.79298	0.86972	0.55592	0.87893	0.54618	0.35327	0.19433	0.089369	0.16832	0.078501	0.13045	0.07456	0.25823	0.1381	0.18959	0.65441	0.34698	0.25198	0.23809	0.10637	0.32581	0.28784
0.44145	0.60032	0.57154	0.77847	0.67001	0.53836	0.69421	0.75178	0.54116	0.702	0.51222	0.38854	0.41264	0.20615	0.34397	0.56565	0.66121	0.81078	0.24496	0.50681	0.20033	0.39605	0.15243	0.34058	0.33586	0.47873	0.11395	0.003863	0.5653	0.055772	0.4732	0.36635	0.40926	0.59773	0.22427	0.14367	0.41903	0.778	0.90248	0.57886	0.49886	0.71126	0.71822	0.42301	0.44764	0.46262	0.53657	0.75865	0.57686	0.72212	0.86179	0.82847	0.89126	0.87543	0.8257	0.93499	0.64223	0.92386	0.86231	0.83545	0.92289	0.73448	0.8878	0.85652	0.60128	0.80119	0.72837	0.8895	0.83036	0.93074	0.8295	0.91656	0.82538	0.95272	0.88146	0.89592	0.80115	0.77082	0.80947	0.87263	0.82789	0.92162	0.79778	0.88274	0.95581	0.89546	0.71624	1	0.73008	0.48312	0.69182	0.88518	0.74665	0.86872	0.90606	0.55706	0.89498	0.82042	0.79339	0.73056	0.83746	0.87251	0.84083	0.64756	0.76641	0.46166	0.20956	0.39247	0.17386	0.32299	0.15573	0.29429	0.36128	0.31494	0.88621	0.46628	0.49585	0.50005	0.19151	0.50024	0.48007
0.24031	0.37556	0.31248	0.49435	0.30025	0.27874	0.42812	0.38557	0.24594	0.32105	0.22345	0.16248	0.18246	0.069688	0.20139	0.35177	0.30161	0.46426	0.11832	0.2146	0.051227	0.17344	0.075335	0.17624	0.11089	0.2233	0.052657	0.0005658	0.26872	0.011506	0.22011	0.23663	0.18702	0.31166	0.11129	0.038065	0.23945	0.52837	0.59023	0.30398	0.27441	0.36693	0.46003	0.26689	0.2056	0.22082	0.22429	0.622	0.26641	0.34508	0.53282	0.51155	0.67673	0.59365	0.57629	0.62693	0.46035	0.70239	0.67723	0.48027	0.52994	0.33019	0.6383	0.57729	0.54767	0.56299	0.3097	0.57336	0.59878	0.69726	0.66837	0.70826	0.55863	0.67026	0.7267	0.65008	0.70343	0.63476	0.57847	0.60147	0.42583	0.71479	0.66826	0.80148	0.76318	0.83605	0.82534	0.73008	1	0.41941	0.97059	0.56917	0.71813	0.61875	0.60633	0.38618	0.8629	0.76626	0.81706	0.90761	0.84603	0.59093	0.88044	0.66501	0.37117	0.19151	0.053541	0.1551	0.042158	0.17531	0.039693	0.37684	0.17315	0.11555	0.6941	0.23388	0.19758	0.21901	0.059606	0.33527	0.20849
0.45866	0.43971	0.41998	0.31185	0.34463	0.44142	0.37639	0.28687	0.52112	0.44396	0.28894	0.32157	0.38935	0.26683	0.40338	0.53955	0.38565	0.33215	0.30702	0.30175	0.15904	0.35918	0.16033	0.19248	0.29487	0.2832	0.12478	0.013302	0.25716	0.074887	0.20289	0.066141	0.11843	0.30147	0.20604	0.16516	0.26836	0.22917	0.43415	0.41843	0.47446	0.50329	0.36207	0.50654	0.4997	0.46726	0.46621	0.45326	0.13785	0.18406	0.31215	0.29468	0.30737	0.28058	0.33275	0.40343	0.14174	0.39254	0.25278	0.4766	0.41548	0.46288	0.29933	0.26207	0.70706	0.26263	0.25068	0.3881	0.29798	0.41328	0.4536	0.36892	0.29171	0.44245	0.40768	0.3665	0.397	0.31514	0.5631	0.42729	0.27798	0.55458	0.55467	0.3017	0.42155	0.39183	0.52446	0.48312	0.41941	1	0.37605	0.37143	0.80299	0.46387	0.43175	0.25606	0.37881	0.24776	0.67511	0.36345	0.40287	0.25791	0.5235	0.14491	0.27983	0.45462	0.16854	0.3983	0.10615	0.38777	0.080546	0.041572	0.34935	0.14649	0.30225	0.55758	0.22597	0.48958	0.13284	0.74603	0.2418
0.2174	0.35507	0.28844	0.49522	0.29254	0.26648	0.41927	0.38067	0.21361	0.28237	0.22587	0.13322	0.15525	0.056408	0.193	0.3245	0.26869	0.44922	0.11699	0.21399	0.045011	0.16836	0.081827	0.18555	0.091643	0.21244	0.056988	0.00037925	0.27292	0.0081952	0.23076	0.22372	0.18064	0.32279	0.11972	0.028052	0.24992	0.51867	0.55814	0.29713	0.2625	0.34504	0.44718	0.2538	0.18337	0.20242	0.19173	0.60811	0.2342	0.32299	0.51668	0.48992	0.68039	0.60066	0.57715	0.60116	0.47978	0.67955	0.66421	0.4505	0.50664	0.30001	0.6231	0.56317	0.51046	0.54613	0.28154	0.54842	0.60543	0.68395	0.68455	0.69718	0.56524	0.64641	0.67153	0.63835	0.70766	0.67075	0.52952	0.56401	0.39814	0.67621	0.61574	0.80551	0.7373	0.80981	0.84583	0.69182	0.97059	0.37605	1	0.52945	0.67597	0.57509	0.57485	0.33851	0.87231	0.76632	0.80335	0.95553	0.88721	0.59798	0.83796	0.70759	0.34443	0.16145	0.043789	0.13405	0.040104	0.13937	0.040428	0.41773	0.14175	0.1188	0.67847	0.23062	0.18497	0.19208	0.055903	0.28912	0.19562
0.41329	0.54141	0.5517	0.75596	0.72261	0.51526	0.63863	0.80812	0.42057	0.74076	0.56856	0.49549	0.46594	0.26221	0.2747	0.43443	0.7269	0.76145	0.15841	0.41502	0.26808	0.27579	0.086441	0.22324	0.41746	0.35994	0.055126	0.0050347	0.44023	0.07913	0.3387	0.46038	0.53686	0.4339	0.12272	0.18602	0.3731	0.80264	0.81059	0.5374	0.42131	0.6636	0.68233	0.32546	0.4456	0.40782	0.58625	0.68781	0.76874	0.85166	0.91069	0.9314	0.81169	0.82877	0.77508	0.86789	0.60833	0.87886	0.80749	0.80606	0.85612	0.7226	0.92751	0.92595	0.51783	0.87755	0.84654	0.89813	0.78552	0.88212	0.71718	0.88326	0.80882	0.89901	0.75708	0.85611	0.68888	0.67057	0.82092	0.92197	0.90381	0.82807	0.63593	0.80376	0.90205	0.8476	0.5671	0.88518	0.56917	0.37143	0.52945	1	0.55643	0.74675	0.97453	0.47584	0.76144	0.75301	0.66815	0.53592	0.66309	0.81719	0.76523	0.61115	0.79563	0.49317	0.26434	0.44433	0.23556	0.31538	0.21519	0.30982	0.37509	0.38279	0.90903	0.48888	0.6115	0.52488	0.23347	0.44391	0.59843
0.47406	0.57566	0.53014	0.55013	0.48213	0.52214	0.57681	0.4797	0.55572	0.5371	0.40059	0.30744	0.37298	0.19245	0.43074	0.62079	0.49172	0.56452	0.32567	0.43111	0.1542	0.42012	0.2067	0.3193	0.27033	0.40638	0.15616	0.0038103	0.41574	0.03866	0.35812	0.16967	0.23217	0.50516	0.28075	0.10183	0.40743	0.45367	0.70326	0.52758	0.5352	0.61611	0.56308	0.54529	0.4903	0.49146	0.47576	0.70422	0.23737	0.32994	0.54794	0.50459	0.57782	0.54116	0.60992	0.66297	0.3606	0.66168	0.50339	0.6605	0.64295	0.57498	0.54254	0.4901	0.80239	0.485	0.38678	0.6245	0.57013	0.69719	0.73557	0.64624	0.54567	0.70547	0.66524	0.63787	0.68485	0.61254	0.72624	0.63992	0.43643	0.79766	0.82148	0.57606	0.69477	0.66696	0.79926	0.74665	0.71813	0.80299	0.67597	0.55643	1	0.67772	0.62596	0.32044	0.68129	0.49768	0.88959	0.65764	0.73906	0.49288	0.7695	0.35938	0.44744	0.38783	0.13679	0.34001	0.10887	0.28564	0.094841	0.13405	0.29699	0.20799	0.55451	0.51887	0.30368	0.45252	0.13909	0.59253	0.33573
