Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LM	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_ECU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.092553	0.15581	0.12305	0.12479	0.24763	0.35038	0.13734	0.18432	0.59048	0.40046	0.39944	0.16911	0.12171	0.35369	0.5722	0.49028	0.525	0.403	0.19138	0.20635	0.29349	0.13127	0.044203	0.35821	0.020259	0.11933	0.11681	0.43095	0.096115	0.087721	0.29523	0.19271	0.37204	0.09494	0.40127	0.33362	0.018232	0.014929	0.24462	0.44309	0.19992	0.24675	0.16857	0.19385	0.19551	0.29554	0.20398	0.2505	0.23251	0.3319	0.78945	0.1909	0.44646	0.81309	0.60579	0.09757	0.31941	0.20413	0.26941	0.14025	0.17758	0.41677	0.42157	0.24859	0.32856	0.31796	0.18773	0.91266	0.54008	0.90314	0.77237	0.34472	0.53171	0.9614	0.99118	0.96208	0.92767	0.8883	1	0.92531	0.57169	0.97564	0.96637	0.94515	0.97195	0.98131	0.8075	0.90884	0.64476	0.94587	0.90141	0.74297	0.90462	0.88305	0.86313	0.91962	0.56441	0.5011	0.39522	0.38647	0.61354	0.45332	0.47834	0.31546	0.43892	0.55998	0.36303	0.52631	0.57074	0.46603	0.50679	0.28563	0.62268	0.34798	0.15576	0.052354	0.064389	0.016306	0.020583	0.047056	0.068373	0.082279	0.092977	0.00029094	0.00037336	0.075067	0.10109	0.21671	0.27768	0.21325	0.2177	0.29554	0.17346	0.236	0.29112	0.014717	0.016893	0.23129	0.27731	0.0003331	0.00044796	0.0037798	0.14744
0.098857	0.17366	0.13864	0.14703	0.29509	0.40965	0.15706	0.21332	0.70273	0.54109	0.5234	0.24689	0.16595	0.52004	0.65657	0.58678	0.59725	0.54459	0.26231	0.26424	0.36289	0.19658	0.073997	0.46807	0.03246	0.19931	0.18854	0.47873	0.15743	0.15591	0.35603	0.30854	0.40575	0.16218	0.47523	0.39852	0.033382	0.027746	0.3485	0.50089	0.25407	0.29266	0.2181	0.25465	0.23198	0.38715	0.26231	0.32477	0.30953	0.39846	0.89758	0.16929	0.48015	0.94421	0.74298	0.12776	0.40909	0.25974	0.33268	0.17972	0.24825	0.3946	0.40351	0.35001	0.42847	0.40053	0.26387	0.94616	0.55465	0.94454	0.88038	0.32927	0.49328	0.88764	0.95826	0.97219	0.96274	0.85228	0.92531	1	0.64635	0.89951	0.9631	0.94945	0.91935	0.97069	0.95545	0.96095	0.65914	0.8975	0.85011	0.78888	0.80424	0.82292	0.71946	0.80766	0.61916	0.50471	0.38866	0.47326	0.5486	0.38104	0.50286	0.30106	0.36416	0.49582	0.32592	0.58367	0.49716	0.38805	0.48307	0.23654	0.56498	0.30924	0.12265	0.065847	0.078777	0.020709	0.024704	0.06085	0.08668	0.10667	0.1242	0.00035973	0.00046092	0.09839	0.13288	0.28809	0.35889	0.2036	0.2869	0.36024	0.14534	0.31481	0.37712	0.019162	0.021473	0.31374	0.35808	0.00038874	0.00053607	0.0037441	0.18988
0.085291	0.14093	0.12101	0.12611	0.2281	0.3576	0.12587	0.14761	0.77608	0.64794	0.66112	0.27051	0.16616	0.54196	0.70891	0.60262	0.61	0.55885	0.30479	0.26512	0.40986	0.28032	0.097939	0.61739	0.039022	0.2394	0.19367	0.57746	0.15199	0.19872	0.48295	0.42514	0.55072	0.19396	0.44987	0.34996	0.029759	0.024599	0.4163	0.59618	0.28496	0.31047	0.16847	0.18328	0.18557	0.29124	0.19235	0.2079	0.21489	0.22687	0.82422	0.02098	0.11021	0.53706	0.40392	0.16237	0.51107	0.25857	0.37519	0.23612	0.25835	0.50618	0.48894	0.41559	0.57308	0.42327	0.26338	0.68162	0.83176	0.6884	0.80682	0.39103	0.16471	0.60604	0.57601	0.53515	0.64015	0.67851	0.57169	0.64635	1	0.47044	0.68327	0.65654	0.53333	0.62847	0.6848	0.53871	0.93009	0.66166	0.5225	0.56113	0.5229	0.59149	0.4086	0.41311	0.85519	0.27746	0.72628	0.78462	0.41828	0.20968	0.3871	0.13466	0.2093	0.38018	0.15228	0.86439	0.33292	0.21712	0.7645	0.12122	0.38116	0.19521	0.039264	0.028251	0.040842	0.0060173	0.0091329	0.01671	0.02903	0.046834	0.068329	4.4797e-05	7.6626e-05	0.042892	0.071641	0.19041	0.27589	0.25402	0.1537	0.22508	0.061112	0.2064	0.28953	0.0055431	0.0079645	0.21032	0.27349	4.8524e-05	9.139e-05	0.00026056	0.078943
0.074379	0.13047	0.10031	0.10312	0.21569	0.30127	0.11521	0.16234	0.51467	0.35596	0.34823	0.14765	0.10714	0.33559	0.50596	0.44311	0.47188	0.37475	0.16134	0.18359	0.25402	0.10471	0.036113	0.30249	0.01659	0.10905	0.11486	0.37894	0.096347	0.078702	0.23995	0.16924	0.30362	0.08634	0.38887	0.3344	0.017899	0.014621	0.19839	0.39033	0.16912	0.21572	0.1427	0.171	0.16279	0.26262	0.18023	0.23518	0.21217	0.33178	0.71382	0.24721	0.51425	0.80171	0.58575	0.085322	0.28613	0.1929	0.24107	0.12353	0.16679	0.35675	0.36357	0.23139	0.29044	0.29964	0.18308	0.86588	0.44154	0.85349	0.71019	0.30242	0.57505	0.92136	0.97938	0.96578	0.86994	0.82833	0.97564	0.89951	0.47044	1	0.92327	0.92643	0.98762	0.94113	0.75619	0.92418	0.53292	0.895	0.87754	0.72038	0.86822	0.83209	0.86567	0.92456	0.48842	0.50087	0.30584	0.31839	0.56629	0.45406	0.45747	0.3329	0.42221	0.51989	0.35927	0.43134	0.54	0.45726	0.40711	0.28193	0.5982	0.32258	0.16371	0.050039	0.060124	0.016809	0.020205	0.046861	0.066496	0.076313	0.083792	0.00033968	0.0004087	0.069422	0.092215	0.18971	0.24113	0.1799	0.20147	0.26609	0.17803	0.21029	0.2554	0.015172	0.016433	0.20507	0.23943	0.00038508	0.00049496	0.0047418	0.14151
0.10619	0.17967	0.14481	0.14982	0.29298	0.41297	0.16063	0.21182	0.71264	0.5279	0.51607	0.23559	0.16591	0.47704	0.69239	0.60729	0.63563	0.52408	0.2578	0.27215	0.37968	0.18755	0.066697	0.48089	0.030393	0.17764	0.17187	0.53967	0.1431	0.13416	0.38314	0.27844	0.45981	0.1436	0.51711	0.43471	0.029199	0.024141	0.32344	0.55206	0.26411	0.31559	0.20728	0.24055	0.2294	0.36225	0.24992	0.30946	0.28998	0.39593	0.88265	0.14047	0.39076	0.84852	0.6266	0.14139	0.43106	0.27712	0.35874	0.19902	0.25149	0.47814	0.4919	0.35084	0.44272	0.42188	0.2659	0.96256	0.64116	0.95644	0.88413	0.41329	0.49981	0.95543	0.97697	0.95471	0.95048	0.92832	0.96637	0.9631	0.68327	0.92327	1	0.97235	0.94801	0.98239	0.87893	0.9287	0.73685	0.95062	0.9082	0.82118	0.88278	0.88964	0.81989	0.85822	0.68412	0.53837	0.46136	0.49203	0.63953	0.44735	0.5536	0.33089	0.43434	0.58101	0.36457	0.64787	0.58254	0.4604	0.57588	0.2852	0.64724	0.36365	0.14444	0.063111	0.075586	0.019284	0.023399	0.052408	0.074586	0.098825	0.1125	0.00031894	0.00040856	0.090861	0.12102	0.26871	0.33572	0.24584	0.26195	0.33892	0.16703	0.29231	0.35192	0.017613	0.01987	0.28787	0.33559	0.00035406	0.00047963	0.0029225	0.17054
0.075296	0.14138	0.10737	0.11209	0.24549	0.36148	0.12458	0.17343	0.67617	0.53796	0.52603	0.19301	0.12853	0.50768	0.65898	0.57368	0.60493	0.50951	0.20572	0.22318	0.33626	0.14496	0.047878	0.44532	0.020018	0.15816	0.15909	0.5253	0.13216	0.11909	0.32306	0.26519	0.40766	0.12561	0.52748	0.45035	0.022785	0.018584	0.26772	0.50726	0.23093	0.28742	0.16573	0.199	0.18214	0.32713	0.20804	0.27457	0.25217	0.37979	0.86856	0.15084	0.3973	0.84273	0.64495	0.12148	0.41644	0.25179	0.32363	0.18241	0.23076	0.47057	0.46455	0.35019	0.44151	0.41524	0.2605	0.95009	0.60097	0.94759	0.84925	0.38114	0.46317	0.93836	0.96054	0.9405	0.89315	0.90543	0.94515	0.94945	0.65654	0.92643	0.97235	1	0.96462	0.95147	0.84671	0.954	0.67461	0.94968	0.87049	0.79768	0.86814	0.88671	0.81257	0.84797	0.67456	0.54207	0.44997	0.51346	0.61315	0.45942	0.55365	0.33833	0.40692	0.58169	0.34118	0.59532	0.55594	0.44167	0.55725	0.26466	0.64563	0.32342	0.12901	0.059487	0.075633	0.018662	0.023811	0.047953	0.072536	0.088084	0.10753	0.00031601	0.00042065	0.079408	0.11793	0.23763	0.32221	0.25682	0.24195	0.32273	0.17279	0.26921	0.34173	0.017059	0.019987	0.26484	0.31559	0.00034423	0.00050971	0.0028332	0.16032
0.070235	0.12591	0.097051	0.10051	0.21308	0.3042	0.11126	0.156	0.56029	0.40821	0.39572	0.16236	0.11561	0.39355	0.55647	0.48982	0.51899	0.4238	0.17415	0.19899	0.27571	0.11496	0.039484	0.34425	0.017747	0.12657	0.13497	0.42815	0.11346	0.09162	0.26139	0.19777	0.33106	0.10004	0.44724	0.38782	0.020552	0.016777	0.2096	0.4315	0.18156	0.23219	0.14045	0.17096	0.15778	0.26674	0.18017	0.23945	0.21569	0.34282	0.75763	0.20229	0.46112	0.80939	0.58666	0.097426	0.33033	0.2185	0.27028	0.1419	0.1916	0.38685	0.39371	0.27346	0.33732	0.34389	0.21436	0.89143	0.49252	0.88036	0.7682	0.33297	0.53265	0.92716	0.98204	0.96169	0.86988	0.85716	0.97195	0.91935	0.53333	0.98762	0.94801	0.96462	1	0.94453	0.77812	0.94503	0.58816	0.91447	0.87381	0.754	0.86109	0.84144	0.85224	0.8894	0.5593	0.50309	0.34268	0.37276	0.56954	0.44344	0.48514	0.32828	0.40436	0.52567	0.33887	0.48399	0.53367	0.44078	0.44757	0.26852	0.60295	0.31245	0.14447	0.047626	0.057907	0.015418	0.018585	0.041712	0.060197	0.072159	0.081495	0.00027744	0.00033937	0.065535	0.089784	0.1904	0.24585	0.19284	0.19935	0.26147	0.16498	0.21309	0.26169	0.013957	0.015223	0.20858	0.24289	0.00030891	0.00041268	0.003373	0.13488
0.10299	0.17422	0.13917	0.14317	0.28264	0.39789	0.1551	0.20693	0.65683	0.46738	0.46251	0.20436	0.1417	0.41763	0.62073	0.53549	0.56237	0.4577	0.22815	0.23294	0.33218	0.16638	0.058133	0.4181	0.026052	0.14896	0.13877	0.45986	0.11417	0.11381	0.33743	0.24113	0.4057	0.12018	0.4277	0.35246	0.023064	0.019038	0.30703	0.47558	0.23292	0.27476	0.20281	0.23055	0.22762	0.35224	0.23901	0.28898	0.27406	0.36128	0.86013	0.17804	0.45646	0.87928	0.68061	0.11133	0.35901	0.2236	0.29874	0.15858	0.20342	0.42242	0.42824	0.28665	0.37478	0.34799	0.21213	0.94662	0.57307	0.94201	0.82859	0.34368	0.51043	0.94749	0.98672	0.97615	0.97343	0.88923	0.98131	0.97069	0.62847	0.94113	0.98239	0.95147	0.94453	1	0.89411	0.92872	0.67898	0.94869	0.89411	0.76422	0.8796	0.87836	0.80256	0.88687	0.59515	0.51134	0.41896	0.44291	0.6075	0.4284	0.49463	0.30857	0.41914	0.54996	0.35838	0.57811	0.55581	0.44201	0.52611	0.26823	0.61332	0.34417	0.14399	0.063217	0.076532	0.019595	0.024277	0.057629	0.08278	0.10151	0.11581	0.0003488	0.00045221	0.093089	0.1246	0.26837	0.33784	0.22248	0.26521	0.3487	0.16591	0.29061	0.35261	0.017927	0.020609	0.28734	0.33814	0.00039077	0.00052979	0.0040093	0.17812
0.11985	0.2067	0.16899	0.1817	0.34792	0.47361	0.18972	0.2505	0.76212	0.60632	0.59049	0.30614	0.19717	0.57034	0.67934	0.61171	0.60549	0.59337	0.32588	0.29748	0.41205	0.26809	0.10731	0.53558	0.046141	0.25158	0.21609	0.4789	0.17859	0.20876	0.41519	0.39002	0.43994	0.2092	0.44641	0.36353	0.042135	0.035432	0.46722	0.51699	0.30243	0.32314	0.27779	0.31251	0.28644	0.46584	0.31806	0.36888	0.36822	0.40174	0.92649	0.12843	0.43284	0.94509	0.78864	0.14354	0.4382	0.26786	0.35514	0.1978	0.27177	0.37756	0.385	0.38001	0.46852	0.40762	0.27691	0.89791	0.56244	0.90337	0.88085	0.30476	0.41896	0.78415	0.84785	0.87975	0.93738	0.77722	0.8075	0.95545	0.6848	0.75619	0.87893	0.84671	0.77812	0.89411	1	0.8708	0.65939	0.80588	0.75849	0.74134	0.70125	0.74304	0.57985	0.68279	0.61362	0.46061	0.40329	0.5182	0.49506	0.31556	0.47351	0.25765	0.3132	0.44144	0.29122	0.618	0.43746	0.32766	0.47992	0.20023	0.49607	0.28504	0.10022	0.07464	0.090468	0.02277	0.027835	0.070485	0.10175	0.12622	0.15363	0.0003808	0.00051952	0.11759	0.1607	0.3479	0.43055	0.20128	0.33205	0.41421	0.12339	0.37388	0.44874	0.021352	0.025092	0.37673	0.43228	0.00040505	0.00058876	0.0035573	0.21587
0.082217	0.15369	0.11788	0.12517	0.26554	0.3654	0.13844	0.19492	0.63355	0.5028	0.47759	0.2097	0.14565	0.50235	0.62634	0.56939	0.59168	0.5181	0.21559	0.24127	0.32723	0.14854	0.053571	0.42404	0.023882	0.16798	0.17435	0.4807	0.14923	0.12615	0.30636	0.25644	0.36779	0.13633	0.51358	0.44994	0.029502	0.02441	0.26923	0.46795	0.2271	0.27631	0.1899	0.23242	0.19887	0.35649	0.23972	0.32346	0.29361	0.43751	0.81621	0.21544	0.54658	0.92343	0.73756	0.11839	0.3826	0.25703	0.31223	0.16785	0.23879	0.36975	0.382	0.33423	0.38982	0.39776	0.26713	0.92112	0.48352	0.91856	0.82546	0.33566	0.56421	0.87143	0.9459	0.96396	0.90065	0.83862	0.90884	0.96095	0.53871	0.92418	0.9287	0.954	0.94503	0.92872	0.8708	1	0.55878	0.8605	0.85441	0.81073	0.8065	0.81901	0.7672	0.82062	0.57518	0.55776	0.32697	0.40337	0.54722	0.43008	0.53705	0.36353	0.38538	0.51205	0.35831	0.49878	0.51122	0.41847	0.41687	0.26898	0.59266	0.32192	0.14594	0.069532	0.080874	0.024197	0.027734	0.067355	0.093016	0.10823	0.12327	0.00050049	0.00061139	0.099266	0.13332	0.26697	0.3303	0.19608	0.28099	0.34073	0.17022	0.29913	0.34889	0.022307	0.023914	0.29252	0.32678	0.00053294	0.00071927	0.0049797	0.19617
0.12002	0.17299	0.1595	0.16069	0.25003	0.36873	0.15614	0.17097	0.74298	0.53059	0.53154	0.28532	0.20602	0.42339	0.72377	0.61874	0.64421	0.51205	0.33312	0.31756	0.42051	0.28286	0.10287	0.58642	0.049326	0.20588	0.17653	0.59073	0.14123	0.15872	0.5141	0.32593	0.59288	0.16845	0.45058	0.35527	0.032674	0.027323	0.38307	0.62747	0.28611	0.31748	0.18685	0.2019	0.21384	0.27697	0.213	0.2235	0.22565	0.24682	0.76791	0.024756	0.12131	0.52476	0.36211	0.17866	0.48147	0.28785	0.40321	0.23493	0.2627	0.51077	0.53892	0.36483	0.49345	0.41556	0.25289	0.70521	0.86395	0.70221	0.82773	0.47497	0.22734	0.66771	0.63511	0.577	0.6925	0.74808	0.64476	0.65914	0.93009	0.53292	0.73685	0.67461	0.58816	0.67898	0.65939	0.55878	1	0.69618	0.60483	0.62077	0.58954	0.63434	0.49574	0.46943	0.85288	0.30265	0.67593	0.61581	0.47715	0.23666	0.41044	0.15744	0.26582	0.40889	0.19219	0.88039	0.3961	0.27013	0.74792	0.16525	0.42098	0.25877	0.059908	0.027492	0.035115	0.0059744	0.0080181	0.017396	0.026708	0.048095	0.060009	4.6688e-05	6.9941e-05	0.045249	0.061984	0.1899	0.23822	0.22374	0.15015	0.20491	0.067358	0.19521	0.24703	0.0054136	0.0068867	0.19699	0.24232	5.239e-05	8.1612e-05	0.00031508	0.077516
0.085663	0.15445	0.11834	0.1204	0.26039	0.39082	0.13419	0.18306	0.65506	0.49898	0.49885	0.1757	0.11453	0.42597	0.6189	0.51302	0.54683	0.43021	0.19857	0.20044	0.33253	0.14285	0.044976	0.41935	0.018533	0.13161	0.12096	0.4848	0.097401	0.10142	0.31961	0.23822	0.41032	0.10483	0.44267	0.36163	0.016669	0.013543	0.27893	0.47754	0.24099	0.29421	0.17702	0.2022	0.20464	0.33812	0.21086	0.25995	0.24628	0.34538	0.84389	0.13351	0.33211	0.75346	0.57272	0.11781	0.39283	0.2214	0.30895	0.18043	0.20074	0.52976	0.51359	0.3091	0.42823	0.37286	0.21705	0.93752	0.65424	0.93325	0.77807	0.37174	0.42623	0.96637	0.9334	0.90082	0.88564	0.9067	0.94587	0.8975	0.66166	0.895	0.95062	0.94968	0.91447	0.94869	0.80588	0.8605	0.69618	1	0.88286	0.73534	0.91734	0.92281	0.82806	0.89742	0.63776	0.54783	0.52237	0.5416	0.69335	0.49541	0.54036	0.33207	0.46959	0.63923	0.37677	0.62855	0.62527	0.49865	0.63951	0.28358	0.6975	0.36011	0.1456	0.070399	0.091771	0.021561	0.028885	0.052019	0.081488	0.10032	0.12253	0.00038197	0.00052784	0.09015	0.1346	0.26083	0.35924	0.31038	0.26038	0.36491	0.20132	0.2904	0.37818	0.019689	0.024129	0.28848	0.35334	0.00042893	0.00063703	0.0033095	0.17497
0.17455	0.28487	0.22685	0.22934	0.41806	0.53824	0.2559	0.33229	0.69334	0.47964	0.47111	0.25799	0.20194	0.38621	0.69473	0.61506	0.65714	0.48623	0.29002	0.32714	0.46365	0.18873	0.068727	0.46534	0.035198	0.15999	0.15933	0.57191	0.13413	0.11677	0.41843	0.23496	0.51112	0.13211	0.51242	0.43746	0.030129	0.025049	0.33458	0.5882	0.35312	0.4304	0.29494	0.33809	0.3352	0.45901	0.35652	0.42678	0.39517	0.54432	0.76785	0.15243	0.39104	0.74036	0.52852	0.19385	0.45921	0.34123	0.43355	0.25984	0.292	0.57357	0.61661	0.35335	0.44292	0.47136	0.29732	0.93689	0.61998	0.9228	0.77689	0.52319	0.68988	0.95443	0.8982	0.884	0.8812	0.95006	0.90141	0.85011	0.5225	0.87754	0.9082	0.87049	0.87381	0.89411	0.75849	0.85441	0.60483	0.88286	1	0.89847	0.95875	0.93949	0.92772	0.90923	0.61835	0.74017	0.43235	0.39104	0.82513	0.64836	0.71477	0.53761	0.67746	0.74223	0.60172	0.60044	0.80366	0.70287	0.54945	0.50638	0.82722	0.59206	0.30548	0.11018	0.13057	0.040102	0.049054	0.089483	0.12445	0.15567	0.17277	0.0010086	0.0012917	0.14518	0.183	0.32867	0.39706	0.32058	0.3297	0.43329	0.30867	0.34958	0.41467	0.036033	0.04066	0.33572	0.40012	0.0011563	0.001522	0.0073925	0.24006
0.21065	0.34433	0.28388	0.29697	0.50061	0.61022	0.31991	0.39912	0.82081	0.63254	0.59803	0.41274	0.33588	0.53964	0.86368	0.82526	0.85359	0.69888	0.43162	0.51003	0.6389	0.28952	0.11989	0.65341	0.065413	0.27751	0.29235	0.75843	0.25603	0.20345	0.57273	0.3575	0.64899	0.23654	0.7165	0.63954	0.06726	0.056972	0.42878	0.77427	0.48813	0.57896	0.37191	0.44438	0.38785	0.5481	0.46688	0.57396	0.52771	0.70751	0.77411	0.090353	0.31532	0.71432	0.50258	0.3274	0.65461	0.54639	0.6322	0.40713	0.48674	0.59204	0.67268	0.54582	0.59986	0.68761	0.49944	0.88603	0.66616	0.87497	0.8652	0.66799	0.64859	0.81086	0.76885	0.76653	0.79133	0.90346	0.74297	0.78888	0.56113	0.72038	0.82118	0.79768	0.754	0.76422	0.74134	0.81073	0.62077	0.73534	0.89847	1	0.79857	0.82316	0.77135	0.69031	0.7504	0.74868	0.42982	0.42868	0.74381	0.56277	0.8285	0.56158	0.58669	0.67047	0.55093	0.68149	0.71742	0.61161	0.52694	0.49157	0.75288	0.58752	0.26349	0.11343	0.12787	0.041497	0.047102	0.087735	0.11606	0.16347	0.18373	0.0009384	0.0011823	0.15602	0.18949	0.36205	0.41123	0.30807	0.34979	0.41916	0.2522	0.38417	0.43088	0.037549	0.040411	0.36621	0.41596	0.0010235	0.0013697	0.0044136	0.241
0.13583	0.23637	0.17638	0.17504	0.35215	0.48489	0.20543	0.27533	0.64346	0.44528	0.46085	0.17961	0.13089	0.33745	0.6309	0.53109	0.58456	0.40569	0.21048	0.23094	0.38722	0.13725	0.042814	0.40185	0.019588	0.11331	0.10778	0.53129	0.087693	0.083515	0.35801	0.19399	0.47656	0.09121	0.44122	0.3645	0.015542	0.012638	0.27747	0.51992	0.29645	0.37429	0.23215	0.2595	0.27749	0.39828	0.27674	0.33154	0.30735	0.43871	0.75772	0.15234	0.35114	0.68721	0.51758	0.14066	0.3878	0.24766	0.34027	0.20854	0.20986	0.61828	0.60821	0.28546	0.39816	0.38479	0.22009	0.91211	0.61598	0.90415	0.69768	0.47834	0.57564	0.97721	0.87779	0.84295	0.83856	0.94238	0.90462	0.80424	0.5229	0.86822	0.88278	0.86814	0.86109	0.8796	0.70125	0.8065	0.58954	0.91734	0.95875	0.79857	1	0.98414	0.95322	0.9449	0.58996	0.69826	0.50054	0.41597	0.84613	0.70165	0.66259	0.49521	0.67702	0.81166	0.56454	0.56453	0.81057	0.70687	0.62183	0.47721	0.85299	0.54415	0.27243	0.09737	0.13034	0.034169	0.049099	0.075191	0.11711	0.13081	0.16039	0.00084388	0.0012219	0.11819	0.17379	0.27697	0.3838	0.38966	0.28125	0.42017	0.34176	0.30508	0.40067	0.030439	0.03934	0.29062	0.37999	0.00099437	0.0014984	0.0067703	0.20872
0.13748	0.2479	0.18292	0.18293	0.37515	0.52562	0.21539	0.28772	0.71878	0.52558	0.54736	0.19821	0.13863	0.3981	0.69824	0.58732	0.64399	0.45948	0.23017	0.24585	0.42855	0.15612	0.047651	0.46734	0.020808	0.1305	0.12052	0.59817	0.097509	0.098395	0.40233	0.23226	0.53405	0.10528	0.48537	0.39798	0.016664	0.013544	0.317	0.56764	0.3332	0.41393	0.2512	0.27959	0.29463	0.44248	0.29722	0.35586	0.33336	0.4611	0.82452	0.13005	0.33213	0.71784	0.5671	0.15495	0.43784	0.26495	0.37025	0.23381	0.2314	0.66866	0.64424	0.32761	0.45959	0.4246	0.24517	0.94176	0.67714	0.94022	0.74595	0.50693	0.52615	0.96879	0.86275	0.83032	0.85038	0.96312	0.88305	0.82292	0.59149	0.83209	0.88964	0.88671	0.84144	0.87836	0.74304	0.81901	0.63434	0.92281	0.93949	0.82316	0.98414	1	0.90632	0.89723	0.65942	0.70943	0.5745	0.49656	0.84734	0.68835	0.70077	0.48822	0.64481	0.83187	0.54169	0.62609	0.7943	0.67339	0.68895	0.45283	0.85567	0.53127	0.23987	0.10396	0.14401	0.035607	0.053346	0.078562	0.12653	0.13998	0.18209	0.00082823	0.0012739	0.1259	0.19652	0.30548	0.43855	0.43982	0.30517	0.46096	0.33168	0.34016	0.45725	0.0319	0.04336	0.32458	0.4316	0.00095895	0.0015637	0.0058286	0.22282
0.11457	0.19642	0.1465	0.14477	0.28847	0.38656	0.17112	0.2318	0.52778	0.35224	0.3568	0.14906	0.11879	0.27704	0.55329	0.47824	0.53589	0.35268	0.17099	0.2128	0.32583	0.10187	0.032148	0.3271	0.015991	0.091191	0.0979	0.48733	0.082251	0.062983	0.29576	0.14344	0.40644	0.073047	0.44277	0.38419	0.01475	0.011988	0.19627	0.47154	0.23807	0.31967	0.18108	0.21168	0.21688	0.31016	0.22725	0.2918	0.25634	0.42428	0.62386	0.17148	0.35069	0.60164	0.42054	0.12629	0.33291	0.24076	0.30618	0.18211	0.19232	0.5366	0.54924	0.24596	0.32232	0.35444	0.20705	0.81828	0.50799	0.80374	0.61735	0.48131	0.64126	0.92058	0.83679	0.79451	0.74161	0.88052	0.86313	0.71946	0.4086	0.86567	0.81989	0.81257	0.85224	0.80256	0.57985	0.7672	0.49574	0.82806	0.92772	0.77135	0.95322	0.90632	1	0.9216	0.51498	0.68028	0.38095	0.30161	0.79372	0.72114	0.63548	0.52998	0.68404	0.76478	0.56931	0.45771	0.78986	0.72517	0.49963	0.51936	0.82537	0.5409	0.31316	0.079514	0.099141	0.029712	0.039068	0.062872	0.09071	0.10514	0.11762	0.00079819	0.0010319	0.095346	0.12861	0.21251	0.27808	0.31423	0.22349	0.31867	0.34229	0.2349	0.2916	0.026166	0.03059	0.21946	0.27611	0.0009486	0.0012731	0.0065398	0.16924
