Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LM	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SUV	Medulla_VII	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.24861	0.27989	0.32647	0.31859	0.50954	0.35348	0.30674	0.56187	0.48335	0.34943	0.52725	0.55768	0.48879	0.16232	0.15109	0.049026	0.57476	0.46364	0.50603	0.69661	0.14365	0.21162	0.095747	0.14037	0.54893	0.61482	0.044372	0.56318	0.21095	6.0217e-05	0.42024	0.0012742	0.26668	0.061805	0.030459	0.15794	0.10984	0.021602	0.34119	0.63207	0.66191	0.61549	0.29549	0.30146	0.57335	0.49663	0.386	0.29503	0.37383	0.20527	0.34505	0.31408	0.52299	0.3948	0.33061	0.57998	0.9025	0.79273	0.89093	0.38626	0.33154	0.90131	0.75748	0.84968	1	0.29209	0.054147	0.31324	0.38402	0.26305	0.67418	0.19162	0.30158	0.28639	0.33954	0.14053	0.2114	0.49641	0.21945	0.35997	0.1839	0.22595	0.28433	0.53334	0.2798	0.27648	0.21357	0.3414	0.11728	0.1508	0.097348	0.23035	0.12433	0.2227	0.32574	0.12729	0.19216	0.21077	0.42597	0.1029	0.12639	0.18043	0.12952	0.29373	0.25827	0.17951	0.22914	0.20842	0.14207	0.1182	0.51871	0.12619	0.51005	0.10511	0.56091	0.083965	0.52156	0.092881	0.46458	0.27875	0.15519	0.55307	0.27231	0.11638	0.52655	0.21697	0.4833	0.078582	0.44111	0.10462	0.50678	0.2053	0.50485
0.16452	0.20527	0.27243	0.22932	0.43725	0.48327	0.2443	0.39143	0.68	0.68143	0.3631	0.35488	0.52273	0.73486	0.61368	0.34681	0.58584	0.37704	0.45306	0.55822	0.1325	0.060368	0.21478	0.036843	0.14889	0.18041	0.26573	0.16542	0.074361	0.00192	0.25135	0.031547	0.11046	0.28533	0.16168	0.039723	0.020467	0.18657	0.048381	0.44564	0.5276	0.58196	0.2598	0.25045	0.35977	0.57131	0.26716	0.31321	0.31042	0.36837	0.93429	0.73563	0.77259	0.90977	0.91532	0.62424	0.37917	0.48377	0.35746	0.40614	0.72393	0.3949	0.42759	0.39965	0.29209	1	0.55579	0.98974	0.8263	0.80292	0.60293	0.75748	0.78787	0.7926	0.89788	0.63657	0.74364	0.6989	0.72568	0.78998	0.63494	0.70339	0.8276	0.80663	0.88217	0.93379	0.75798	0.75571	0.64453	0.6802	0.61258	0.80534	0.62601	0.73376	0.83475	0.64964	0.70581	0.58556	0.7108	0.4944	0.66961	0.74783	0.61972	0.63863	0.85261	0.58612	0.73681	0.69305	0.69373	0.10994	0.44344	0.16152	0.60036	0.14678	0.61476	0.11362	0.60856	0.10632	0.64881	0.53597	0.14939	0.59468	0.72192	0.12846	0.52211	0.1132	0.26938	0.081325	0.50082	0.12718	0.51565	0.13519	0.44338
0.06729	0.085615	0.12206	0.092141	0.17366	0.23489	0.10203	0.12164	0.38389	0.47887	0.19098	0.15273	0.25789	0.71765	0.65369	0.62351	0.24872	0.18105	0.21744	0.20906	0.087984	0.026421	0.22326	0.017205	0.04732	0.057397	0.43963	0.060317	0.040556	0.018421	0.10714	0.17009	0.057812	0.38542	0.2828	0.026199	0.012976	0.55501	0.018191	0.11376	0.18657	0.25826	0.13008	0.12802	0.11883	0.21705	0.11556	0.20306	0.16469	0.39397	0.40308	0.28336	0.28464	0.47353	0.47141	0.16343	0.064193	0.089228	0.063195	0.076269	0.24006	0.070763	0.069001	0.069491	0.054147	0.55579	1	0.50648	0.40459	0.47154	0.17628	0.41584	0.32734	0.36186	0.40299	0.39219	0.36914	0.19636	0.38867	0.28745	0.28601	0.34362	0.33522	0.23254	0.48487	0.55662	0.39757	0.52439	0.46208	0.44	0.59629	0.40454	0.42908	0.35976	0.39241	0.4533	0.43282	0.44119	0.28243	0.29343	0.52956	0.41688	0.43822	0.42237	0.46289	0.25864	0.32748	0.36658	0.52097	0.08418	0.10321	0.10143	0.13729	0.11379	0.14697	0.095175	0.15134	0.069093	0.18267	0.17604	0.097798	0.14722	0.29192	0.065075	0.10977	0.046157	0.038184	0.055886	0.12388	0.12427	0.12563	0.052161	0.083669
0.14901	0.18595	0.24771	0.2096	0.41652	0.44868	0.22263	0.37831	0.67231	0.66255	0.34347	0.33936	0.53545	0.68636	0.55478	0.30991	0.58203	0.3462	0.42989	0.54947	0.11358	0.053827	0.19643	0.032242	0.14303	0.17496	0.2436	0.16059	0.067348	0.0013813	0.2396	0.024921	0.10097	0.28961	0.16022	0.035727	0.018319	0.15825	0.047775	0.43836	0.52038	0.56844	0.23589	0.22692	0.34354	0.55914	0.2447	0.28512	0.28418	0.33268	0.95801	0.79813	0.81364	0.90681	0.92645	0.6687	0.41051	0.52225	0.38112	0.47349	0.76538	0.42438	0.46553	0.43695	0.31324	0.98974	0.50648	1	0.82669	0.82278	0.65217	0.79078	0.83643	0.84027	0.89185	0.66525	0.78339	0.75505	0.77234	0.84171	0.67601	0.75584	0.86437	0.84649	0.92113	0.95353	0.78864	0.75781	0.6618	0.70798	0.62372	0.84559	0.64845	0.77329	0.85657	0.66124	0.74501	0.58331	0.75364	0.5041	0.68379	0.76753	0.64401	0.65843	0.8839	0.60379	0.7632	0.73766	0.70904	0.10893	0.48643	0.15509	0.64152	0.13998	0.6571	0.10655	0.64958	0.099788	0.67821	0.6	0.14409	0.62881	0.77604	0.12592	0.56913	0.11821	0.30744	0.077303	0.52447	0.12233	0.57159	0.13668	0.48983
0.24187	0.30843	0.39463	0.35274	0.61834	0.6151	0.37464	0.50268	0.82641	0.80098	0.51112	0.52532	0.64666	0.59898	0.53457	0.33098	0.67207	0.49351	0.62957	0.70948	0.21566	0.1138	0.34424	0.069544	0.24349	0.28478	0.31163	0.26392	0.14851	0.0020775	0.36146	0.028605	0.19751	0.32522	0.21269	0.081074	0.049496	0.16359	0.096424	0.58203	0.71624	0.7454	0.42849	0.42001	0.51091	0.77052	0.42627	0.49992	0.48474	0.49004	0.7164	0.56887	0.86601	0.91077	0.88298	0.49522	0.42318	0.48581	0.40172	0.32525	0.49019	0.43257	0.43237	0.41035	0.38402	0.8263	0.40459	0.82669	1	0.68323	0.70654	0.46638	0.54945	0.55459	0.73424	0.38714	0.46606	0.64363	0.48176	0.59057	0.39534	0.46202	0.56884	0.72098	0.6667	0.75028	0.48119	0.64711	0.36811	0.40476	0.39195	0.54086	0.36527	0.50331	0.69788	0.39095	0.48303	0.44887	0.61119	0.26777	0.44367	0.47505	0.3722	0.5076	0.70464	0.37213	0.49693	0.46759	0.43816	0.24352	0.61244	0.30213	0.65199	0.27028	0.70249	0.22996	0.71451	0.20841	0.76367	0.42042	0.30109	0.72914	0.52458	0.26856	0.58334	0.26134	0.38499	0.19622	0.70144	0.25424	0.57125	0.29696	0.52846
0.087744	0.11062	0.15211	0.12115	0.25727	0.24839	0.12813	0.2255	0.5509	0.52486	0.29542	0.25284	0.58322	0.52082	0.39268	0.21628	0.42025	0.25817	0.30105	0.39774	0.061397	0.035623	0.1158	0.022007	0.09725	0.12589	0.15688	0.1174	0.044217	0.00054542	0.14097	0.012467	0.06294	0.24571	0.11008	0.031345	0.016933	0.11117	0.047602	0.26655	0.35003	0.43488	0.13667	0.14212	0.21651	0.34168	0.16835	0.19923	0.19826	0.29091	0.73119	0.66898	0.69927	0.69227	0.69164	0.6001	0.33643	0.42328	0.30498	0.44498	0.69525	0.34596	0.38073	0.37903	0.26305	0.80292	0.47154	0.82278	0.68323	1	0.61275	0.75308	0.78108	0.82815	0.69572	0.75069	0.77658	0.70615	0.80662	0.7925	0.72643	0.78316	0.76497	0.69301	0.84138	0.84922	0.7877	0.82131	0.71028	0.76546	0.71704	0.78432	0.67045	0.85326	0.82465	0.73159	0.8016	0.60418	0.84026	0.58781	0.70131	0.79718	0.75331	0.71619	0.88854	0.65582	0.81164	0.74535	0.7657	0.10561	0.4385	0.1093	0.51902	0.10329	0.55481	0.079915	0.53811	0.079386	0.58924	0.69254	0.13519	0.52473	0.7907	0.08531	0.55676	0.11149	0.27363	0.061566	0.41894	0.11978	0.54631	0.10972	0.48258
0.1655	0.20266	0.26126	0.23424	0.4677	0.38427	0.23842	0.44426	0.71642	0.61584	0.47821	0.47237	0.68401	0.36329	0.2954	0.14002	0.66236	0.38407	0.50385	0.68809	0.10202	0.087397	0.16035	0.052661	0.25916	0.31197	0.12815	0.29514	0.1084	0.00022305	0.30044	0.005033	0.1476	0.21119	0.10799	0.073016	0.045461	0.055735	0.15226	0.5248	0.65972	0.68533	0.25212	0.25401	0.43235	0.58075	0.29795	0.31008	0.33079	0.3004	0.63304	0.70803	0.93122	0.7067	0.68917	0.71764	0.71504	0.75556	0.66161	0.59333	0.57376	0.70516	0.69499	0.74033	0.67418	0.60293	0.17628	0.65217	0.70654	0.61275	1	0.44914	0.59005	0.59776	0.59235	0.36955	0.48051	0.80611	0.51351	0.66195	0.40291	0.5216	0.56275	0.79027	0.64332	0.64676	0.47567	0.65738	0.31995	0.38882	0.30521	0.55718	0.32616	0.53447	0.66257	0.33636	0.47431	0.44219	0.76829	0.25015	0.36277	0.43254	0.35404	0.6123	0.61021	0.37998	0.4968	0.49498	0.36422	0.18849	0.77878	0.1882	0.73583	0.16808	0.81033	0.1281	0.78613	0.12357	0.73578	0.58631	0.21761	0.79895	0.58934	0.17351	0.77776	0.28181	0.63556	0.11459	0.66664	0.17459	0.79804	0.25534	0.733
0.060208	0.070538	0.097995	0.078941	0.18504	0.20048	0.082771	0.19149	0.39844	0.37902	0.16329	0.15217	0.35838	0.53597	0.3774	0.20101	0.36206	0.15757	0.19324	0.28085	0.038468	0.018193	0.075442	0.010731	0.059739	0.077934	0.12415	0.072118	0.023211	0.00050991	0.1152	0.01275	0.038598	0.19218	0.084741	0.012484	0.005435	0.10144	0.021075	0.21434	0.24653	0.28875	0.082357	0.077712	0.1543	0.25733	0.090119	0.10605	0.10676	0.15084	0.82146	0.76484	0.54064	0.56367	0.60328	0.64174	0.28489	0.39329	0.25808	0.53752	0.86061	0.30468	0.36982	0.34442	0.19162	0.75748	0.41584	0.79078	0.46638	0.75308	0.44914	1	0.93687	0.95897	0.72416	0.93699	0.99046	0.65592	0.96561	0.89427	0.92595	0.95935	0.92883	0.67984	0.89436	0.81065	0.96454	0.67303	0.93776	0.96954	0.82662	0.9553	0.93284	0.91978	0.80019	0.89919	0.94012	0.56182	0.7602	0.76722	0.85807	0.94277	0.91706	0.65964	0.86452	0.75956	0.87352	0.93882	0.92485	0.046277	0.31714	0.063574	0.46902	0.059882	0.45959	0.040343	0.44985	0.038696	0.45957	0.69034	0.059938	0.40913	0.89752	0.048004	0.43448	0.052728	0.20863	0.025713	0.29859	0.054937	0.47444	0.055211	0.37324
0.070781	0.085375	0.11787	0.098628	0.23925	0.23827	0.10262	0.24455	0.45923	0.41329	0.21056	0.19434	0.47654	0.48413	0.33384	0.1595	0.41332	0.19281	0.23941	0.36781	0.045648	0.025169	0.086159	0.014261	0.091795	0.11659	0.12008	0.10864	0.033967	0.00028055	0.15882	0.0081708	0.054214	0.19547	0.080648	0.016931	0.0079476	0.076716	0.031691	0.29412	0.33152	0.36172	0.105	0.098682	0.20615	0.3273	0.11668	0.12707	0.13409	0.16014	0.89498	0.84559	0.65649	0.64919	0.67635	0.76648	0.41888	0.54228	0.36939	0.71082	0.90895	0.4385	0.52657	0.48979	0.30158	0.78787	0.32734	0.83643	0.54945	0.78108	0.59005	0.93687	1	0.98175	0.74377	0.82325	0.95384	0.84044	0.95027	0.97275	0.9112	0.95927	0.9486	0.82755	0.912	0.83451	0.89708	0.67937	0.79259	0.86423	0.6849	0.91393	0.789	0.88022	0.8051	0.75694	0.89352	0.48831	0.83545	0.62894	0.76536	0.85568	0.78663	0.63109	0.88909	0.68832	0.84375	0.92542	0.80931	0.05436	0.45965	0.070945	0.60023	0.06416	0.61738	0.043994	0.58717	0.042202	0.57888	0.82486	0.069641	0.54309	0.96317	0.055552	0.60854	0.071814	0.32305	0.029929	0.39653	0.061757	0.64503	0.071704	0.52452
0.075748	0.089737	0.12281	0.10126	0.23436	0.23367	0.10524	0.24053	0.4751	0.4335	0.21563	0.20184	0.46483	0.50461	0.35761	0.17801	0.43268	0.199	0.24497	0.36364	0.046807	0.026176	0.085231	0.015408	0.088103	0.11374	0.12179	0.10512	0.033065	0.00034703	0.14698	0.009209	0.052441	0.20186	0.086547	0.01868	0.0087641	0.08548	0.034364	0.27845	0.32244	0.36754	0.10521	0.10123	0.20191	0.32082	0.12075	0.13388	0.13938	0.17587	0.8708	0.83888	0.66655	0.64341	0.6716	0.76277	0.40151	0.52253	0.36041	0.66182	0.91098	0.42018	0.49309	0.47143	0.28639	0.7926	0.36186	0.84027	0.55459	0.82815	0.59776	0.95897	0.98175	1	0.75763	0.88483	0.97704	0.79845	0.9733	0.96942	0.91522	0.97492	0.95403	0.80051	0.93273	0.8528	0.94827	0.73332	0.84756	0.91283	0.74729	0.95537	0.84269	0.93981	0.85189	0.82397	0.92664	0.56978	0.87028	0.69468	0.79935	0.90797	0.85541	0.70414	0.90572	0.75092	0.89402	0.93933	0.85961	0.062078	0.43319	0.07844	0.58247	0.072171	0.58729	0.049808	0.56765	0.048818	0.56974	0.81009	0.079255	0.52644	0.95283	0.061671	0.57511	0.077294	0.30326	0.034353	0.38938	0.069636	0.61084	0.077597	0.50295
0.24426	0.28238	0.34781	0.30296	0.48441	0.52399	0.31605	0.50738	0.64246	0.60397	0.34455	0.40295	0.4247	0.6689	0.59471	0.29959	0.67702	0.42036	0.48405	0.56844	0.15473	0.078366	0.17789	0.051751	0.16478	0.2024	0.17195	0.16963	0.073035	0.0014884	0.25276	0.021917	0.11292	0.16642	0.098956	0.043528	0.021762	0.13688	0.056442	0.54844	0.5393	0.57833	0.29027	0.28077	0.43809	0.60357	0.31075	0.3217	0.32974	0.31881	0.87346	0.66224	0.72143	0.76815	0.77452	0.72113	0.46591	0.58526	0.46238	0.41683	0.8083	0.49413	0.54002	0.49553	0.33954	0.89788	0.40299	0.89185	0.73424	0.69572	0.59235	0.72416	0.74377	0.75763	1	0.62664	0.72462	0.65749	0.6555	0.8005	0.6317	0.64364	0.85784	0.84484	0.77189	0.78788	0.77146	0.68109	0.62434	0.64122	0.53251	0.78207	0.63396	0.73713	0.9138	0.66779	0.65113	0.65471	0.75	0.57961	0.58462	0.77242	0.59693	0.61729	0.77432	0.72186	0.78914	0.64407	0.65301	0.12138	0.4481	0.21015	0.73184	0.18263	0.6777	0.13886	0.6941	0.15408	0.73671	0.47206	0.18563	0.67568	0.68817	0.17553	0.54615	0.13735	0.32149	0.10305	0.58868	0.13043	0.52581	0.18434	0.50484
0.047747	0.054184	0.074913	0.05883	0.13392	0.14207	0.061561	0.14151	0.3238	0.30363	0.12655	0.11727	0.29713	0.45547	0.31779	0.17451	0.29226	0.12326	0.14468	0.20668	0.028299	0.013651	0.051745	0.0084013	0.041025	0.055618	0.090827	0.05017	0.016162	0.00041183	0.077699	0.010114	0.026677	0.15022	0.062359	0.0098466	0.0042276	0.0854	0.016902	0.15426	0.1758	0.21938	0.058888	0.057306	0.11286	0.1857	0.069394	0.080943	0.080746	0.12344	0.65566	0.61267	0.44392	0.43455	0.46449	0.54162	0.21781	0.30802	0.19935	0.44046	0.77742	0.23569	0.29175	0.27103	0.14053	0.63657	0.39219	0.66525	0.38714	0.75069	0.36955	0.93699	0.82325	0.88483	0.62664	1	0.93828	0.54634	0.91089	0.8023	0.91937	0.89587	0.83671	0.55599	0.77506	0.68653	0.94428	0.62119	0.97298	0.97408	0.87524	0.88538	0.96273	0.93075	0.76717	0.96766	0.92087	0.55712	0.72793	0.87311	0.84909	0.95793	0.98041	0.61929	0.81584	0.81921	0.88671	0.88551	0.94841	0.041933	0.25685	0.053956	0.39417	0.051426	0.37542	0.034708	0.37482	0.035508	0.4026	0.63353	0.055118	0.34065	0.82528	0.04107	0.37132	0.046018	0.17155	0.022918	0.25375	0.049537	0.39715	0.047737	0.33009
0.05943	0.069782	0.096267	0.077783	0.18179	0.1904	0.081243	0.1918	0.39081	0.36276	0.16259	0.15297	0.36957	0.48967	0.34071	0.17136	0.35926	0.15681	0.19066	0.28344	0.035438	0.017996	0.067014	0.010645	0.060643	0.079731	0.1053	0.07268	0.022031	0.00034723	0.10946	0.0093701	0.036435	0.17106	0.071917	0.012291	0.0054261	0.082385	0.022135	0.21985	0.24777	0.28913	0.07907	0.075558	0.15528	0.25435	0.090287	0.10193	0.10476	0.14188	0.81768	0.77652	0.55617	0.55431	0.59193	0.68988	0.31685	0.43221	0.28499	0.59104	0.89787	0.33583	0.41047	0.38405	0.2114	0.74364	0.36914	0.78339	0.46606	0.77658	0.48051	0.99046	0.95384	0.97704	0.72462	0.93828	1	0.69723	0.97147	0.92647	0.94977	0.9723	0.94688	0.71266	0.88819	0.79907	0.97247	0.66978	0.92108	0.96292	0.79341	0.95619	0.91399	0.94676	0.81776	0.89113	0.93707	0.55797	0.80332	0.78148	0.82737	0.94994	0.91264	0.65853	0.86692	0.79403	0.90798	0.94153	0.9053	0.045924	0.34229	0.062197	0.50562	0.057535	0.49458	0.038749	0.4809	0.038818	0.48931	0.74656	0.060764	0.43848	0.92867	0.047613	0.48068	0.055192	0.23635	0.025458	0.31872	0.05311	0.51312	0.057479	0.41832
0.08892	0.1111	0.15112	0.13378	0.32741	0.28667	0.13799	0.32198	0.53293	0.44697	0.29206	0.2674	0.63093	0.37524	0.25943	0.11255	0.468	0.24437	0.31071	0.49345	0.058423	0.039567	0.10353	0.021496	0.15259	0.18637	0.10835	0.1744	0.057736	0.00012824	0.22831	0.0041701	0.084758	0.18129	0.070656	0.026509	0.014443	0.046286	0.05746	0.42244	0.46947	0.46562	0.14799	0.13956	0.29382	0.43297	0.16831	0.16716	0.18402	0.17088	0.79326	0.80161	0.80334	0.68182	0.68336	0.7782	0.60896	0.71407	0.52625	0.81189	0.77312	0.61649	0.72582	0.67216	0.49641	0.6989	0.19636	0.75505	0.64363	0.70615	0.80611	0.65592	0.84044	0.79845	0.65749	0.54634	0.69723	1	0.71832	0.87306	0.6695	0.73805	0.77076	0.91086	0.75593	0.71948	0.63738	0.60108	0.48392	0.56705	0.42289	0.70269	0.48229	0.68394	0.71686	0.47898	0.65543	0.35153	0.82736	0.37552	0.53189	0.60278	0.50134	0.51718	0.78485	0.49813	0.66188	0.71446	0.52407	0.080069	0.74849	0.092998	0.76808	0.079858	0.84865	0.056918	0.79305	0.054462	0.75593	0.83679	0.098588	0.76913	0.84718	0.080798	0.89249	0.13109	0.59804	0.045555	0.59998	0.082603	0.88882	0.1213	0.79826
0.051245	0.061617	0.087527	0.07036	0.17879	0.1817	0.073639	0.17617	0.41977	0.39392	0.17803	0.15459	0.4403	0.49129	0.33208	0.17958	0.35216	0.15175	0.19267	0.28981	0.033838	0.017769	0.077631	0.010174	0.064257	0.083846	0.12744	0.080988	0.025266	0.00035308	0.11822	0.010053	0.040468	0.22902	0.09485	0.013986	0.0064063	0.091837	0.025862	0.2026	0.25311	0.29944	0.077505	0.074002	0.14788	0.24915	0.086503	0.1048	0.10523	0.15679	0.79251	0.80353	0.58236	0.57485	0.61052	0.64843	0.30503	0.40653	0.26848	0.59949	0.82044	0.32187	0.38343	0.37026	0.21945	0.72568	0.38867	0.77234	0.48176	0.80662	0.51351	0.96561	0.95027	0.9733	0.6555	0.91089	0.97147	0.71832	1	0.90028	0.91649	0.99484	0.88273	0.68003	0.9168	0.82757	0.92082	0.71719	0.89047	0.95334	0.82849	0.92815	0.88137	0.91513	0.77831	0.84379	0.96903	0.53825	0.81173	0.68817	0.86334	0.88872	0.90482	0.69396	0.89054	0.6891	0.83289	0.97051	0.90439	0.054051	0.36933	0.062598	0.47149	0.060102	0.48769	0.040836	0.46908	0.037328	0.47018	0.80197	0.064676	0.42907	0.93919	0.047149	0.485	0.063716	0.24028	0.026803	0.30642	0.063575	0.54488	0.05933	0.41463
0.094009	0.11082	0.1476	0.12519	0.27595	0.26575	0.12923	0.29528	0.48925	0.42723	0.23548	0.23353	0.47323	0.46058	0.33139	0.14886	0.47553	0.22845	0.27578	0.41491	0.053913	0.032579	0.083464	0.019246	0.10833	0.13876	0.1019	0.1233	0.038195	0.00023549	0.168	0.0064905	0.060404	0.16148	0.068517	0.02088	0.010073	0.064469	0.040422	0.35368	0.37575	0.40638	0.1242	0.11938	0.24841	0.37274	0.14553	0.14746	0.1593	0.16848	0.88801	0.83476	0.71657	0.65503	0.67763	0.8478	0.50709	0.64295	0.45791	0.74317	0.95835	0.5268	0.62386	0.58211	0.35997	0.78998	0.28745	0.84171	0.59057	0.7925	0.66195	0.89427	0.97275	0.96942	0.8005	0.8023	0.92647	0.87306	0.90028	1	0.88527	0.91398	0.96903	0.89649	0.88119	0.8089	0.90017	0.68229	0.74841	0.81682	0.62345	0.91049	0.75137	0.90513	0.86712	0.74376	0.84227	0.52509	0.89129	0.64797	0.69506	0.86227	0.75263	0.64634	0.87662	0.75704	0.89318	0.87088	0.76007	0.064466	0.51525	0.086914	0.70153	0.076212	0.6978	0.052913	0.67462	0.055422	0.66997	0.81042	0.08685	0.63164	0.94502	0.072017	0.68637	0.089422	0.39649	0.038649	0.48111	0.068722	0.6944	0.093987	0.61735
0.044251	0.051789	0.071447	0.058181	0.14141	0.1424	0.060609	0.15354	0.30353	0.26627	0.12246	0.11467	0.33029	0.37701	0.24693	0.11593	0.27566	0.11979	0.14098	0.22041	0.025464	0.013365	0.045795	0.0077453	0.047482	0.06331	0.070841	0.056351	0.016479	0.00016923	0.086464	0.0054028	0.027353	0.12193	0.044901	0.0084327	0.003678	0.053787	0.016133	0.18501	0.19227	0.21926	0.058098	0.055155	0.1239	0.19754	0.06848	0.072067	0.076197	0.097366	0.71424	0.64506	0.45896	0.44511	0.47228	0.63236	0.28559	0.39249	0.25085	0.59527	0.85643	0.306	0.39658	0.35176	0.1839	0.63494	0.28601	0.67601	0.39534	0.72643	0.40291	0.92595	0.9112	0.91522	0.6317	0.91937	0.94977	0.6695	0.91649	0.88527	1	0.9228	0.88988	0.65451	0.76214	0.66498	0.90448	0.54454	0.8798	0.91139	0.73577	0.84331	0.87552	0.89104	0.73867	0.85619	0.89787	0.43029	0.74801	0.78695	0.76763	0.90624	0.8732	0.51311	0.82062	0.77792	0.87607	0.89723	0.86843	0.033438	0.32346	0.045527	0.4813	0.040645	0.46898	0.027272	0.45207	0.028909	0.46835	0.75172	0.045986	0.40841	0.91448	0.035194	0.4818	0.043809	0.23235	0.018333	0.29627	0.038731	0.49924	0.045476	0.42767
0.047429	0.057077	0.081123	0.065418	0.16947	0.17022	0.068313	0.17072	0.3975	0.3679	0.16614	0.1457	0.42207	0.45311	0.30068	0.15602	0.33997	0.14155	0.18096	0.28071	0.029687	0.015989	0.068243	0.0090555	0.060895	0.079796	0.11089	0.076411	0.022458	0.00025591	0.1108	0.00787	0.036446	0.20793	0.083714	0.012263	0.0055797	0.075985	0.024177	0.20017	0.24552	0.28668	0.07081	0.067468	0.14165	0.23992	0.080104	0.094803	0.09648	0.1389	0.78969	0.82342	0.58128	0.55536	0.595	0.67147	0.31969	0.42646	0.27935	0.64938	0.84179	0.33534	0.40597	0.39042	0.22595	0.70339	0.34362	0.75584	0.46202	0.78316	0.5216	0.95935	0.95927	0.97492	0.64364	0.89587	0.9723	0.73805	0.99484	0.91398	0.9228	1	0.8901	0.69361	0.90494	0.80736	0.9145	0.68568	0.8665	0.9365	0.78355	0.92869	0.85974	0.91464	0.76647	0.81858	0.95135	0.51393	0.81326	0.67775	0.82521	0.87637	0.88175	0.67527	0.87064	0.69009	0.83343	0.9629	0.86992	0.048368	0.3781	0.056749	0.48453	0.053736	0.49927	0.035938	0.47781	0.0334	0.4719	0.82389	0.058331	0.43546	0.95032	0.043346	0.50411	0.060089	0.25624	0.023771	0.30799	0.05582	0.56257	0.05579	0.43329
