Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_CU	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUmo
0.012583	0.027459	0.017754	0.020945	0.078914	0.085622	0.027915	0.034695	0.086556	0.037638	0.36925	0.43335	0.35688	0.39331	0.29877	0.16512	0.18508	0.30088	0.11012	0.029465	0.30255	0.015744	0.089373	0.075021	0.27487	0.073248	0.070865	0.24357	0.14317	0.25892	0.078628	0.32189	0.24637	0.013392	0.011245	0.09869	0.30521	0.28099	0.15006	0.16982	0.098628	0.13575	0.10347	0.18621	0.16533	0.20781	0.184	0.16337	0.7707	0.57415	0.62799	0.75273	0.55415	0.2316	0.12747	0.15558	0.11616	0.17101	0.19077	0.17579	0.21522	0.16597	0.10199	0.98125	1	0.89302	0.14706	0.88017	0.88312	0.65779	0.66629	0.87043	0.55504	0.82249	0.92614	0.63017	0.80223	0.44918	0.85221	0.86339	0.75127	0.88794	0.087494	0.64209	0.43859	0.24947	0.46165	0.45617	0.33988	0.4604	0.013305	0.010633	0.024425	0.00024361	0.079178	0.013135	0.053228	0.00040767	0.011558	0.05775	0.051297	0.013256	0.065685	0.46926	0.40543	0.16649	0.014353	0.16244	0.015154	0.11373	0.15564	0.12893	0.13886	0.15997	0.14569	0.12816	0.16754	0.13148	0.1943	0.11173	0.10721	0.13931	0.2018	0.12588	0.14158	0.1635	0.14738	0.10664	0.13083	0.16298	0.17827	0.13123
0.01881	0.036811	0.027229	0.032516	0.086495	0.079967	0.038118	0.047742	0.14725	0.088734	0.3593	0.46008	0.43343	0.45334	0.36639	0.2252	0.29262	0.3488	0.12261	0.044519	0.32599	0.030066	0.11386	0.11686	0.28406	0.10962	0.082287	0.22768	0.12933	0.25043	0.09634	0.36291	0.31553	0.028499	0.024732	0.11152	0.32597	0.22438	0.16941	0.19921	0.12194	0.17512	0.11132	0.18711	0.18974	0.24041	0.20893	0.23258	0.65138	0.41578	0.59249	0.72157	0.42114	0.21965	0.17881	0.19585	0.15882	0.12474	0.16592	0.21041	0.23093	0.19855	0.14581	0.85763	0.89302	1	0.15438	0.78075	0.77454	0.58677	0.67779	0.82349	0.59419	0.7577	0.85661	0.59472	0.82493	0.4713	0.79517	0.76922	0.66729	0.83977	0.099478	0.72645	0.50934	0.30506	0.43166	0.4511	0.34617	0.44696	0.013816	0.0097286	0.022291	0.000311	0.082245	0.012656	0.046363	0.00038919	0.012699	0.052443	0.046974	0.012979	0.065442	0.42171	0.36346	0.15522	0.0094258	0.15743	0.010238	0.10824	0.1171	0.12432	0.095578	0.14874	0.10249	0.12665	0.11547	0.11841	0.13584	0.10998	0.10858	0.098162	0.1649	0.12243	0.10636	0.15746	0.10173	0.10652	0.094308	0.15218	0.12435	0.11517
0.13159	0.21705	0.15545	0.15689	0.29105	0.38058	0.20265	0.21438	0.093964	0.05955	0.20084	0.52776	0.41015	0.51565	0.26207	0.19606	0.26949	0.42941	0.12861	0.0345	0.38507	0.023732	0.071274	0.063273	0.81421	0.05557	0.052087	0.47103	0.10137	0.69555	0.07004	0.39747	0.32107	0.012632	0.0099511	0.050258	0.57604	0.12081	0.39299	0.51954	0.23001	0.27292	0.28579	0.29453	0.35309	0.37572	0.33538	0.30092	0.052513	0.016101	0.022843	0.052413	0.018187	0.5675	0.30458	0.39923	0.2408	0.5625	0.69252	0.32011	0.40158	0.34024	0.1984	0.11127	0.14706	0.15438	1	0.05307	0.11399	0.39404	0.3085	0.21324	0.31796	0.18687	0.17245	0.26795	0.19595	0.28549	0.17093	0.18039	0.25062	0.17198	0.18665	0.095921	0.26326	0.16196	0.25105	0.22984	0.19893	0.20502	0.07381	0.068206	0.094018	0.0060474	0.1166	0.077587	0.23974	0.0086554	0.078678	0.14522	0.1352	0.06515	0.15783	0.17439	0.18656	0.020188	0.011472	0.020098	0.013841	0.016054	0.032042	0.017119	0.022335	0.019397	0.022955	0.017156	0.027123	0.016603	0.036032	0.044049	0.013094	0.023696	0.065044	0.019765	0.028135	0.020239	0.022794	0.013177	0.021892	0.020773	0.028986	0.015085
0.0036436	0.0082986	0.00532	0.0063869	0.026521	0.02802	0.0085329	0.010907	0.043958	0.018845	0.21268	0.2219	0.18566	0.20073	0.16282	0.08245	0.092395	0.14282	0.050708	0.01358	0.14269	0.0070918	0.046203	0.040334	0.1159	0.039456	0.035737	0.10462	0.072293	0.10854	0.038694	0.16176	0.12499	0.0067257	0.0057032	0.05679	0.14019	0.17146	0.056416	0.063682	0.037042	0.053503	0.038188	0.074327	0.064822	0.084603	0.073795	0.068818	0.8154	0.75978	0.81555	0.77546	0.6592	0.093835	0.051698	0.06122	0.0473	0.064265	0.071922	0.074716	0.090092	0.068619	0.042679	0.92396	0.88017	0.78075	0.05307	1	0.86269	0.4079	0.44487	0.68981	0.35667	0.68215	0.77501	0.43584	0.6655	0.29325	0.71846	0.71328	0.50761	0.73549	0.041265	0.62443	0.27204	0.14566	0.2964	0.29966	0.22837	0.29395	0.0040888	0.0032719	0.0087616	4.7301e-05	0.033324	0.0041296	0.018537	8.079e-05	0.0034582	0.022829	0.020592	0.0042184	0.025788	0.3056	0.25542	0.11458	0.0054483	0.11047	0.0056597	0.075232	0.095389	0.085458	0.084894	0.10923	0.089305	0.085108	0.10561	0.089519	0.12876	0.079282	0.072351	0.086883	0.13885	0.082427	0.085639	0.11156	0.090822	0.071809	0.081076	0.11046	0.11186	0.08965
0.008301	0.017335	0.011178	0.012548	0.045695	0.054962	0.017272	0.020896	0.047197	0.021439	0.21443	0.28883	0.22522	0.25852	0.17655	0.098336	0.11316	0.18788	0.060629	0.014918	0.17622	0.0080075	0.045786	0.038958	0.18649	0.036987	0.034506	0.15378	0.07513	0.17642	0.039311	0.20645	0.15626	0.0061197	0.0050666	0.052338	0.20693	0.16928	0.085789	0.10139	0.055935	0.07574	0.064438	0.10349	0.096489	0.11927	0.10422	0.09298	0.77768	0.63103	0.67306	0.67338	0.45393	0.15463	0.071052	0.089664	0.060904	0.12873	0.14429	0.099358	0.12696	0.093553	0.05279	0.89303	0.88312	0.77454	0.11399	0.86269	1	0.617	0.63003	0.86569	0.54291	0.89923	0.86292	0.63944	0.85104	0.49334	0.87996	0.90626	0.63375	0.82342	0.094408	0.77218	0.41378	0.21212	0.50142	0.49736	0.42153	0.45181	0.010095	0.0098091	0.023621	0.00014122	0.05454	0.011545	0.048439	0.0002737	0.0091503	0.053995	0.050607	0.010803	0.05453	0.43832	0.40178	0.11032	0.0078011	0.10026	0.0083581	0.076563	0.099068	0.081851	0.078681	0.10262	0.082255	0.081207	0.105	0.089124	0.1512	0.14508	0.066623	0.087489	0.22516	0.082653	0.086521	0.10316	0.084012	0.066346	0.080514	0.10673	0.10892	0.083332
0.036325	0.075381	0.048501	0.054801	0.19217	0.2347	0.074462	0.089241	0.086621	0.04007	0.38751	0.55054	0.42738	0.49321	0.31975	0.17793	0.2138	0.40105	0.12311	0.030426	0.37985	0.016651	0.093503	0.080144	0.467	0.076865	0.072606	0.34534	0.15573	0.40962	0.084113	0.45968	0.3542	0.01305	0.010744	0.070625	0.45648	0.22357	0.30737	0.3709	0.18914	0.25705	0.21583	0.34622	0.32954	0.40949	0.35389	0.33107	0.45257	0.2249	0.24087	0.40236	0.17374	0.56483	0.28319	0.3544	0.24364	0.50141	0.57319	0.36814	0.46194	0.36748	0.21363	0.57466	0.65779	0.58677	0.39404	0.4079	0.617	1	0.88958	0.80476	0.82847	0.81713	0.7966	0.89647	0.78345	0.75419	0.81202	0.81983	0.88212	0.78623	0.30892	0.51979	0.65518	0.47726	0.77122	0.75636	0.6262	0.73566	0.083025	0.07783	0.13432	0.0032461	0.25328	0.089881	0.2757	0.0055769	0.075205	0.24788	0.23076	0.086713	0.24948	0.67548	0.62006	0.16513	0.041881	0.15466	0.045572	0.11484	0.16658	0.12478	0.13324	0.15392	0.13564	0.12369	0.17203	0.13365	0.23096	0.22854	0.10268	0.14287	0.36286	0.1302	0.14698	0.15857	0.13836	0.10202	0.13203	0.1608	0.17854	0.12737
0.042232	0.080296	0.056429	0.063118	0.1706	0.19346	0.079675	0.094187	0.08697	0.050126	0.26842	0.43279	0.35886	0.40987	0.25929	0.1593	0.2125	0.34034	0.093324	0.026978	0.29108	0.017287	0.070237	0.066813	0.36742	0.062652	0.051752	0.25028	0.097212	0.31156	0.063054	0.35687	0.2967	0.013473	0.011294	0.050949	0.34415	0.13142	0.27297	0.33743	0.20557	0.27826	0.21746	0.3222	0.33116	0.41046	0.35045	0.37084	0.56285	0.26758	0.33733	0.54826	0.2224	0.40642	0.24904	0.29736	0.20888	0.31841	0.40493	0.29298	0.35118	0.29168	0.18572	0.58966	0.66629	0.67779	0.3085	0.44487	0.63003	0.88958	1	0.88187	0.97029	0.86371	0.82627	0.94681	0.88333	0.87603	0.85096	0.84885	0.90078	0.83767	0.40386	0.65058	0.87157	0.64391	0.88694	0.8933	0.75638	0.86392	0.10566	0.091708	0.16469	0.0047174	0.31382	0.10811	0.26408	0.0069403	0.10021	0.29278	0.27396	0.10508	0.31782	0.82553	0.77962	0.25003	0.050581	0.2383	0.05578	0.19282	0.23661	0.20198	0.17269	0.23435	0.17526	0.20295	0.22145	0.21292	0.30676	0.35724	0.17529	0.19617	0.48983	0.22081	0.21033	0.24395	0.17645	0.17401	0.18486	0.24523	0.22645	0.19786
0.029122	0.0561	0.038449	0.042542	0.124	0.14357	0.055869	0.065546	0.084883	0.042624	0.26661	0.41248	0.3284	0.37627	0.24547	0.16695	0.19434	0.32016	0.10347	0.028412	0.27984	0.016807	0.067799	0.057275	0.30123	0.053768	0.051835	0.25267	0.10466	0.29445	0.061379	0.28624	0.22008	0.011235	0.0093392	0.067485	0.31775	0.17823	0.20198	0.23532	0.15315	0.19512	0.17038	0.24329	0.23764	0.27561	0.24859	0.21569	0.73612	0.45307	0.53453	0.69121	0.39077	0.28765	0.14958	0.19139	0.12798	0.23547	0.27738	0.19005	0.24376	0.18352	0.10751	0.83548	0.87043	0.82349	0.21324	0.68981	0.86569	0.80476	0.88187	1	0.79574	0.95667	0.92731	0.81827	0.92972	0.68031	0.92061	0.97182	0.86854	0.89086	0.19771	0.7472	0.70467	0.38695	0.74123	0.73571	0.57869	0.70973	0.035753	0.032433	0.067227	0.00089618	0.14277	0.038085	0.11919	0.0015851	0.033966	0.13861	0.12566	0.035714	0.14957	0.70119	0.65506	0.21353	0.025513	0.19962	0.027775	0.16454	0.20682	0.1707	0.15838	0.20074	0.16446	0.17152	0.20162	0.17941	0.27239	0.22721	0.14284	0.17542	0.35438	0.1753	0.18081	0.20347	0.16609	0.14218	0.16455	0.21161	0.20967	0.16625
0.042968	0.079313	0.057803	0.063365	0.15417	0.17682	0.078145	0.091231	0.072808	0.047844	0.21343	0.38079	0.31901	0.37031	0.21464	0.12997	0.19216	0.28927	0.069714	0.020141	0.24782	0.013947	0.051571	0.052885	0.35553	0.049132	0.036456	0.20562	0.067341	0.27718	0.046262	0.33847	0.29561	0.011001	0.0092956	0.034277	0.29651	0.089885	0.24508	0.31695	0.1887	0.25959	0.19583	0.28326	0.30017	0.38287	0.31671	0.38368	0.47236	0.21267	0.27859	0.46377	0.16703	0.36557	0.23763	0.2768	0.19203	0.28776	0.38914	0.26598	0.31649	0.26844	0.17487	0.47636	0.55504	0.59419	0.31796	0.35667	0.54291	0.82847	0.97029	0.79574	1	0.79754	0.71826	0.92812	0.83135	0.92769	0.77447	0.75689	0.79687	0.75726	0.49247	0.64916	0.90953	0.72567	0.91132	0.93026	0.8379	0.88545	0.13344	0.11597	0.20347	0.0069313	0.34897	0.13603	0.30793	0.009475	0.12833	0.34246	0.3251	0.133	0.37016	0.81393	0.7911	0.23697	0.049205	0.22492	0.05442	0.18749	0.2083	0.19507	0.1447	0.22176	0.14584	0.19606	0.19001	0.2053	0.27566	0.41904	0.17162	0.17161	0.51159	0.2203	0.18576	0.23172	0.14595	0.17096	0.1626	0.23126	0.19153	0.18629
0.016677	0.033833	0.022496	0.025036	0.082651	0.099819	0.033529	0.040119	0.056631	0.028473	0.23743	0.34804	0.2738	0.31646	0.20128	0.11398	0.14201	0.23903	0.067953	0.017144	0.21645	0.00985	0.050775	0.045657	0.25691	0.043195	0.037718	0.1859	0.079768	0.22605	0.044413	0.27203	0.21453	0.007623	0.0063452	0.045852	0.25743	0.14493	0.14365	0.17531	0.098486	0.13468	0.11093	0.17374	0.16772	0.21019	0.17996	0.17845	0.73396	0.47198	0.52248	0.64613	0.33241	0.25322	0.12679	0.15674	0.10629	0.21349	0.25357	0.16598	0.2095	0.16091	0.093797	0.7798	0.82249	0.7577	0.18687	0.68215	0.89923	0.81713	0.86371	0.95667	0.79754	1	0.9248	0.87534	0.96392	0.73775	0.97455	0.98443	0.81178	0.91508	0.21872	0.81497	0.64642	0.4042	0.75844	0.76184	0.65832	0.70686	0.034983	0.033551	0.070145	0.00082558	0.13869	0.03903	0.1261	0.0014542	0.032142	0.14087	0.13297	0.037176	0.14204	0.66821	0.62155	0.17535	0.020657	0.16039	0.022287	0.1266	0.15643	0.13323	0.1181	0.1624	0.12086	0.13268	0.15854	0.14567	0.23257	0.27108	0.11184	0.13507	0.38862	0.14029	0.13633	0.16558	0.12306	0.1114	0.12509	0.16963	0.16206	0.13471
0.01479	0.032158	0.02097	0.024777	0.092088	0.10064	0.032594	0.040775	0.079553	0.037216	0.35446	0.42059	0.34877	0.38394	0.28703	0.14858	0.17872	0.29546	0.093041	0.02526	0.27918	0.013932	0.083772	0.076157	0.27287	0.073626	0.063996	0.21715	0.12707	0.24084	0.07172	0.33747	0.26856	0.012985	0.010922	0.073698	0.2998	0.21734	0.17186	0.20229	0.11256	0.16204	0.11774	0.21324	0.19843	0.25751	0.2208	0.21959	0.7807	0.49748	0.55755	0.74112	0.41636	0.29599	0.17116	0.20112	0.15235	0.21559	0.2516	0.22854	0.27175	0.21974	0.13875	0.87877	0.92614	0.85661	0.17245	0.77501	0.86292	0.7966	0.82627	0.92731	0.71826	0.9248	1	0.81531	0.91842	0.62212	0.96435	0.94401	0.87029	0.97446	0.16592	0.71346	0.57226	0.39076	0.62207	0.62675	0.49737	0.61748	0.029498	0.024354	0.051219	0.00072551	0.14518	0.029881	0.099748	0.0011419	0.025682	0.10956	0.10093	0.030227	0.12006	0.61103	0.52731	0.20286	0.023718	0.19599	0.025299	0.13735	0.18216	0.15276	0.15132	0.19129	0.15543	0.15266	0.19035	0.16204	0.242	0.19606	0.13131	0.15861	0.31789	0.15563	0.16185	0.1989	0.15821	0.12989	0.14775	0.19608	0.19923	0.15974
0.020922	0.043366	0.028522	0.032204	0.10774	0.13117	0.042617	0.051516	0.050254	0.027176	0.24508	0.36274	0.29028	0.33905	0.20713	0.098285	0.13895	0.24244	0.05777	0.01421	0.22132	0.0083853	0.050078	0.049272	0.31443	0.047141	0.036487	0.18506	0.075564	0.23975	0.043672	0.33893	0.28413	0.0077459	0.0064491	0.032968	0.27359	0.11143	0.18649	0.2417	0.12315	0.17981	0.13466	0.22801	0.22489	0.30685	0.24631	0.29128	0.56563	0.28895	0.32376	0.51181	0.2009	0.36172	0.2	0.2327	0.16586	0.30428	0.37464	0.25067	0.29814	0.25127	0.15564	0.54891	0.63017	0.59472	0.26795	0.43584	0.63944	0.89647	0.94681	0.81827	0.92812	0.87534	0.81531	1	0.87426	0.91727	0.88174	0.83858	0.84104	0.85311	0.43103	0.65207	0.7392	0.6412	0.87812	0.8785	0.82022	0.8204	0.10443	0.096096	0.17367	0.004375	0.30992	0.11162	0.28628	0.0065829	0.093443	0.29817	0.29125	0.11075	0.30062	0.77444	0.72893	0.20723	0.046144	0.19365	0.050218	0.14811	0.19176	0.15825	0.14197	0.19244	0.14093	0.15656	0.18986	0.1765	0.27948	0.41415	0.13727	0.1643	0.54491	0.17913	0.1713	0.2007	0.1436	0.13676	0.15224	0.19788	0.19021	0.1662
0.01787	0.035091	0.024548	0.027793	0.080602	0.089706	0.035066	0.042544	0.071187	0.041987	0.24737	0.36526	0.3096	0.34864	0.23422	0.12789	0.17616	0.25455	0.068479	0.019881	0.2232	0.012656	0.059733	0.060913	0.26951	0.0567	0.041935	0.17712	0.077919	0.21994	0.050229	0.30646	0.2615	0.011235	0.0094929	0.04895	0.26872	0.13395	0.1481	0.18688	0.10269	0.14764	0.10734	0.17026	0.17571	0.22851	0.18981	0.2185	0.70758	0.41934	0.53197	0.67025	0.30614	0.25165	0.15623	0.17871	0.12983	0.18271	0.23578	0.19017	0.22109	0.18468	0.11994	0.74792	0.80223	0.82493	0.19595	0.6655	0.85104	0.78345	0.88333	0.92972	0.83135	0.96392	0.91842	0.87426	1	0.77894	0.96404	0.9334	0.77904	0.92576	0.24247	0.86428	0.68089	0.46257	0.72146	0.7408	0.66989	0.67528	0.036854	0.032414	0.068023	0.00098674	0.14915	0.039129	0.12036	0.0014434	0.034291	0.13457	0.12947	0.038022	0.14348	0.62641	0.58028	0.16585	0.017216	0.15627	0.018869	0.11869	0.13727	0.12741	0.099965	0.15411	0.10283	0.12791	0.1335	0.13544	0.19687	0.2803	0.10986	0.11509	0.36113	0.13708	0.12122	0.16075	0.1039	0.10869	0.10742	0.15974	0.13691	0.12555
0.025262	0.047015	0.032953	0.035766	0.092248	0.11384	0.045432	0.05309	0.039642	0.027071	0.15061	0.28058	0.22975	0.27609	0.15204	0.074667	0.12199	0.18948	0.03824	0.010042	0.15909	0.0068298	0.032438	0.035665	0.2828	0.032936	0.021815	0.13954	0.041957	0.202	0.027915	0.27314	0.2461	0.0060626	0.0050446	0.01909	0.22195	0.058744	0.15543	0.2164	0.11089	0.16061	0.1209	0.17871	0.19686	0.27009	0.20893	0.28199	0.42467	0.19134	0.24659	0.39415	0.12489	0.29015	0.17466	0.19703	0.13616	0.24185	0.32588	0.19756	0.22669	0.20138	0.1299	0.37954	0.44918	0.4713	0.28549	0.29325	0.49334	0.75419	0.87603	0.68031	0.92769	0.73775	0.62212	0.91727	0.77894	1	0.71832	0.67477	0.65811	0.67398	0.60173	0.61114	0.76797	0.68872	0.87658	0.87963	0.94099	0.76409	0.14117	0.13498	0.23652	0.007379	0.32618	0.15449	0.34487	0.010021	0.13473	0.36247	0.37071	0.14725	0.36399	0.70216	0.71779	0.16004	0.037557	0.14766	0.042262	0.12304	0.14527	0.12667	0.094551	0.14756	0.093607	0.12575	0.13146	0.14173	0.21943	0.53388	0.11071	0.11928	0.56211	0.15358	0.13031	0.15465	0.094621	0.11022	0.11088	0.15276	0.12887	0.12651
0.012461	0.026684	0.017498	0.020374	0.074312	0.084561	0.026811	0.033396	0.060572	0.030222	0.28728	0.36325	0.29918	0.33478	0.23329	0.11423	0.14741	0.23993	0.068329	0.017971	0.22716	0.010208	0.062373	0.059495	0.25362	0.057341	0.046294	0.17751	0.092931	0.20831	0.053097	0.3159	0.25816	0.0097685	0.0082321	0.051613	0.25997	0.16297	0.13965	0.17162	0.090249	0.13274	0.095452	0.17197	0.16263	0.21898	0.18143	0.19966	0.75882	0.48723	0.54017	0.69167	0.34577	0.26176	0.14801	0.17182	0.12739	0.19961	0.24048	0.19512	0.23111	0.18842	0.11815	0.79817	0.85221	0.79517	0.17093	0.71846	0.87996	0.81202	0.85096	0.92061	0.77447	0.97455	0.96435	0.88174	0.96404	0.71832	1	0.96181	0.82239	0.97126	0.20865	0.80138	0.59977	0.43488	0.69465	0.70674	0.61429	0.66889	0.034038	0.030207	0.06328	0.00084427	0.15005	0.036149	0.11817	0.001332	0.029889	0.12885	0.12255	0.036334	0.13308	0.63088	0.56288	0.18367	0.02113	0.17225	0.022586	0.12405	0.15256	0.13666	0.12093	0.17072	0.12354	0.13572	0.15981	0.14798	0.22244	0.25783	0.1171	0.13375	0.37157	0.14341	0.13609	0.17729	0.1259	0.116	0.1243	0.17526	0.164	0.14183
0.018462	0.037674	0.024622	0.027727	0.09611	0.11472	0.037581	0.045116	0.064378	0.02944	0.26152	0.36327	0.28374	0.32379	0.21751	0.13135	0.14976	0.26554	0.085204	0.021889	0.23895	0.012006	0.061201	0.051074	0.25727	0.04878	0.047369	0.21339	0.10062	0.24305	0.05435	0.26863	0.20318	0.0088038	0.0073071	0.059149	0.27748	0.17725	0.16221	0.18928	0.11346	0.15018	0.12879	0.2016	0.18887	0.22855	0.20242	0.17752	0.7661	0.49896	0.53961	0.67745	0.37491	0.26878	0.12977	0.16549	0.11203	0.22883	0.2606	0.17433	0.22335	0.16753	0.095718	0.83354	0.86339	0.76922	0.18039	0.71328	0.90626	0.81983	0.84885	0.97182	0.75689	0.98443	0.94401	0.83858	0.9334	0.67477	0.96181	1	0.85648	0.91014	0.1895	0.7517	0.62688	0.36787	0.72877	0.72523	0.5892	0.69391	0.032255	0.030821	0.064279	0.00073118	0.13369	0.035802	0.11766	0.0013739	0.029635	0.13301	0.12289	0.034065	0.13537	0.6751	0.61907	0.19362	0.023915	0.17721	0.025695	0.14062	0.18154	0.14788	0.14278	0.17999	0.14735	0.14716	0.18692	0.16008	0.26108	0.23794	0.12259	0.15852	0.3733	0.15107	0.15938	0.18213	0.15026	0.12191	0.14718	0.18897	0.19292	0.14994
0.036182	0.075389	0.048868	0.056921	0.20199	0.22761	0.076006	0.092208	0.094007	0.040235	0.35916	0.46229	0.36911	0.41133	0.29414	0.18385	0.19999	0.38492	0.1339	0.036317	0.34833	0.019537	0.097251	0.077323	0.34296	0.075651	0.080051	0.30905	0.16325	0.33099	0.090045	0.35052	0.26196	0.014741	0.012268	0.080426	0.36931	0.21682	0.31543	0.35255	0.23053	0.30121	0.2493	0.41095	0.37283	0.44632	0.40393	0.33379	0.62217	0.32381	0.35177	0.59612	0.3059	0.4564	0.24452	0.31122	0.22213	0.3745	0.41779	0.32177	0.40413	0.31489	0.18815	0.68847	0.75127	0.66729	0.25062	0.50761	0.63375	0.88212	0.90078	0.86854	0.79687	0.81178	0.87029	0.84104	0.77904	0.65811	0.82239	0.85648	1	0.83877	0.25413	0.51064	0.71084	0.4926	0.75386	0.74085	0.53805	0.78372	0.078974	0.066877	0.12031	0.0030636	0.28209	0.07902	0.21047	0.0052993	0.071005	0.2336	0.20736	0.078984	0.25624	0.80655	0.71364	0.31416	0.073647	0.30164	0.078842	0.23364	0.32958	0.25	0.27781	0.29816	0.28386	0.24932	0.33549	0.26305	0.40154	0.24138	0.21256	0.28795	0.43159	0.25392	0.29683	0.30533	0.28824	0.21106	0.27119	0.31104	0.35019	0.25834
0.011974	0.026563	0.017438	0.020804	0.078128	0.08475	0.026914	0.034122	0.069133	0.034756	0.341	0.40141	0.34125	0.3762	0.27154	0.12422	0.16518	0.2606	0.074249	0.019882	0.25954	0.011367	0.072959	0.071554	0.27883	0.070063	0.054602	0.18844	0.1062	0.21859	0.06219	0.36905	0.30934	0.012092	0.010293	0.058429	0.2739	0.18194	0.15314	0.1878	0.098215	0.14922	0.098246	0.19325	0.17797	0.24942	0.20346	0.23871	0.76534	0.48797	0.5455	0.74058	0.39076	0.27543	0.17279	0.19353	0.15196	0.19604	0.23858	0.22645	0.25999	0.21906	0.14492	0.81816	0.88794	0.83977	0.17198	0.73549	0.82342	0.78623	0.83767	0.89086	0.75726	0.91508	0.97446	0.85311	0.92576	0.67398	0.97126	0.91014	0.83877	1	0.19299	0.75255	0.58563	0.46354	0.6391	0.65121	0.54842	0.64282	0.035218	0.028079	0.058938	0.00096333	0.168	0.034604	0.1119	0.0013715	0.02993	0.12184	0.11398	0.036506	0.13365	0.62226	0.54027	0.21525	0.02523	0.20938	0.026658	0.14324	0.17734	0.16336	0.14814	0.20371	0.15085	0.16198	0.18777	0.17247	0.23818	0.2325	0.14254	0.15765	0.34786	0.17104	0.16218	0.21361	0.1529	0.14144	0.1479	0.20525	0.1938	0.17089
