Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.069042	0.092545	0.14527	0.098647	0.1987	0.19731	0.087941	0.17037	0.050687	0.14766	0.38114	0.51913	0.41622	0.52413	0.12526	0.10347	0.03609	0.50696	0.39063	0.41509	0.59063	0.055228	0.052306	0.032878	0.014337	0.41379	0.45629	0.05943	0.29198	0.14405	5.7642e-05	0.21946	0.00083651	0.087655	0.011335	0.0027653	0.015012	0.022124	0.0037437	0.28696	0.50874	0.55343	0.14016	0.17804	0.291	0.2998	0.3143	0.23492	0.28693	0.13816	0.14132	0.10695	0.23625	0.2921	0.14876	0.69301	0.88042	0.77603	0.91052	0.16515	0.1232	0.54315	0.47055	0.80237	1	0.17502	0.16421	0.11767	0.091761	0.42275	0.080247	0.091897	0.10388	0.12352	0.018835	0.071572	0.20323	0.046448	0.10195	0.10862	0.14368	0.22091	0.13513	0.1029	0.058384	0.1222	0.16321	0.062873	0.075401	0.067801	0.15447	0.087671	0.059906	0.18033	0.088442	0.05393	0.20925	0.32913	0.018668	0.055391	0.12143	0.069597	0.20214	0.15965	0.22275	0.13829	0.12566	0.065728	0.01812	0.17918	0.026603	0.24277	0.022127	0.38896	0.020736	0.32223	0.019264	0.26055	0.016917	0.26879	0.16003	0.026414	0.30155	0.17803	0.015143	0.41699	0.027109	0.26321	0.024133	0.21852	0.069802	0.44545
0.054167	0.098536	0.14859	0.090006	0.1151	0.26329	0.09452	0.11244	0.059909	0.70406	0.73773	0.28752	0.21806	0.41505	0.72899	0.55379	0.36773	0.47104	0.40591	0.37367	0.49034	0.062559	0.014715	0.1028	0.0045967	0.092531	0.078093	0.30988	0.055709	0.045871	0.0026763	0.16992	0.031907	0.0454	0.11612	0.034043	0.0017091	0.0027559	0.060061	0.24896	0.36397	0.47525	0.15632	0.15101	0.24437	0.34829	0.21569	0.21501	0.21237	0.44668	0.9385	0.78918	0.66443	0.92069	0.84678	0.41139	0.2446	0.29422	0.16175	0.37432	0.47683	0.23705	0.29246	0.19468	0.17502	1	0.9863	0.5858	0.7016	0.67145	0.68523	0.56555	0.60256	0.87671	0.1929	0.49965	0.73289	0.3669	0.63	0.49583	0.85838	0.9045	0.65168	0.89091	0.52339	0.71164	0.36516	0.54033	0.58211	0.5073	0.90941	0.67123	0.47539	0.82087	0.65344	0.51433	0.72836	0.73518	0.1663	0.51716	0.85527	0.52093	0.88963	0.89792	0.84016	0.80097	0.73214	0.51307	0.014621	0.21538	0.019909	0.20698	0.0526	0.55874	0.041601	0.48927	0.03075	0.48873	0.041473	0.57177	0.69411	0.029604	0.36625	0.80612	0.027578	0.43151	0.031651	0.37479	0.028942	0.35818	0.062703	0.40419
0.049616	0.093657	0.13843	0.086235	0.10691	0.2439	0.091251	0.10369	0.046281	0.69704	0.7271	0.28552	0.20465	0.43309	0.72742	0.57303	0.40322	0.45777	0.3824	0.36275	0.46559	0.066032	0.014942	0.11862	0.0047508	0.094419	0.079615	0.36658	0.057694	0.048617	0.0033226	0.17522	0.03847	0.049433	0.14767	0.046109	0.0019373	0.003144	0.072405	0.22492	0.34695	0.45313	0.15917	0.15304	0.22706	0.34799	0.20677	0.22248	0.21171	0.48104	0.93503	0.77146	0.71558	0.92917	0.89172	0.38333	0.22065	0.26158	0.14532	0.34365	0.44157	0.24426	0.29236	0.17132	0.16421	0.9863	1	0.53491	0.72731	0.69063	0.68224	0.55973	0.58648	0.84918	0.18108	0.48185	0.70824	0.37	0.59281	0.4826	0.81294	0.8495	0.64618	0.93259	0.56303	0.68201	0.33506	0.53783	0.57774	0.52539	0.89816	0.67152	0.53162	0.7926	0.63651	0.52856	0.72518	0.71423	0.14796	0.51432	0.82509	0.52418	0.90685	0.8842	0.79022	0.75894	0.71243	0.51355	0.01602	0.21199	0.02172	0.19934	0.052693	0.51133	0.04275	0.45808	0.031815	0.46734	0.042132	0.53727	0.68599	0.031201	0.34706	0.77571	0.029153	0.39961	0.033088	0.35213	0.030893	0.34989	0.061552	0.36506
0.068556	0.092667	0.1422	0.07607	0.10879	0.20765	0.079408	0.11207	0.31285	0.37591	0.39402	0.16263	0.20535	0.1773	0.41129	0.30004	0.1441	0.328	0.31834	0.26449	0.35021	0.022425	0.010168	0.02228	0.0038177	0.049535	0.050113	0.070489	0.037012	0.016706	0.00055836	0.05841	0.0068725	0.015581	0.021762	0.0045296	0.0012797	0.0016593	0.020615	0.25291	0.2424	0.37466	0.063315	0.072831	0.16718	0.13853	0.14845	0.10549	0.1225	0.23577	0.57329	0.44395	0.18543	0.46607	0.31995	0.27819	0.23148	0.29662	0.14246	0.47597	0.71412	0.060656	0.070143	0.20069	0.11767	0.5858	0.53491	1	0.54188	0.25374	0.60252	0.60569	0.71157	0.61477	0.55498	0.65302	0.68485	0.44837	0.83771	0.57993	0.81142	0.75305	0.58637	0.42497	0.37709	0.89615	0.78833	0.54518	0.59856	0.42674	0.65325	0.47656	0.16579	0.64158	0.66048	0.18523	0.61148	0.50598	0.6036	0.3232	0.75881	0.54482	0.59835	0.60205	0.73999	0.8699	0.47783	0.43714	0.004015	0.087689	0.00578	0.094567	0.022672	0.3735	0.016085	0.27653	0.011102	0.23311	0.019226	0.31308	0.48614	0.011114	0.17682	0.54148	0.008133	0.2293	0.010319	0.19312	0.0080497	0.15901	0.023931	0.26607
0.018016	0.034169	0.053076	0.030002	0.038272	0.088515	0.032129	0.037578	0.041627	0.5042	0.44111	0.15963	0.10052	0.33929	0.55795	0.41171	0.27303	0.23722	0.19728	0.18579	0.24732	0.023549	0.0054044	0.053164	0.0017346	0.045222	0.041455	0.26503	0.032424	0.021316	0.0018589	0.07992	0.028093	0.023133	0.10075	0.025587	0.0010734	0.0016434	0.065755	0.088747	0.14798	0.24446	0.051489	0.052668	0.081581	0.12298	0.079182	0.091675	0.08299	0.36492	0.75126	0.45659	0.41805	0.59662	0.51428	0.20489	0.12275	0.14055	0.071932	0.40596	0.61374	0.11315	0.12756	0.10538	0.091761	0.7016	0.72731	0.54188	1	0.42429	0.89379	0.81221	0.81139	0.58747	0.40454	0.76825	0.75674	0.7373	0.71077	0.7403	0.75798	0.64962	0.83043	0.699	0.78718	0.74836	0.42651	0.87329	0.87992	0.80815	0.77107	0.84665	0.63115	0.59163	0.88341	0.55429	0.60461	0.61671	0.28091	0.71411	0.82067	0.86577	0.78339	0.73528	0.63756	0.69065	0.74989	0.85102	0.0045766	0.074329	0.0070781	0.079549	0.015084	0.28256	0.012427	0.20769	0.0086688	0.19672	0.012736	0.2396	0.79746	0.0095913	0.13933	0.74023	0.007366	0.18957	0.0092027	0.13992	0.0091993	0.14729	0.017567	0.18416
0.040115	0.081	0.12126	0.083479	0.12137	0.213	0.083606	0.10812	0.023298	0.49823	0.71942	0.44117	0.25181	0.78125	0.45883	0.36287	0.21978	0.54356	0.39039	0.4177	0.5766	0.076075	0.022799	0.1271	0.0062414	0.20472	0.18534	0.35999	0.12459	0.094664	0.00097308	0.25066	0.013953	0.080264	0.11362	0.035582	0.0047157	0.0080384	0.033111	0.22473	0.45243	0.53975	0.18797	0.19407	0.24682	0.44603	0.25731	0.29131	0.27669	0.41593	0.59611	0.47873	0.88258	0.86039	0.73534	0.58434	0.41067	0.41622	0.32407	0.27258	0.26132	0.61603	0.66739	0.33517	0.42275	0.67145	0.69063	0.25374	0.42429	1	0.34071	0.29948	0.31225	0.46224	0.053513	0.23191	0.49639	0.17441	0.29162	0.291	0.45194	0.56506	0.43338	0.58506	0.29443	0.33921	0.21333	0.26107	0.28966	0.28629	0.54695	0.37266	0.39492	0.49956	0.32427	0.35926	0.52418	0.69389	0.042116	0.29077	0.43781	0.26604	0.65769	0.56352	0.5379	0.39484	0.46621	0.27516	0.024696	0.28409	0.035108	0.2982	0.042923	0.5457	0.039037	0.49732	0.0328	0.49614	0.033316	0.51178	0.52553	0.037878	0.437	0.57579	0.030427	0.55745	0.041087	0.39967	0.040489	0.40305	0.083283	0.48728
0.016522	0.028173	0.047218	0.023244	0.031782	0.083646	0.024841	0.031818	0.058923	0.4706	0.40577	0.12633	0.090216	0.24606	0.53583	0.36887	0.23932	0.21599	0.18494	0.16124	0.22877	0.016435	0.003495	0.035234	0.0010362	0.032105	0.028536	0.18635	0.021952	0.014777	0.0013427	0.065955	0.021821	0.01554	0.071509	0.017077	0.00048604	0.00075004	0.048165	0.081325	0.13158	0.22103	0.040142	0.039139	0.077583	0.10175	0.063485	0.065132	0.062695	0.26166	0.79012	0.48705	0.32055	0.52641	0.43334	0.22417	0.1173	0.13906	0.067669	0.51681	0.73334	0.095712	0.11668	0.1102	0.080247	0.68523	0.68224	0.60252	0.89379	0.34071	1	0.93708	0.91618	0.59739	0.4797	0.90283	0.8235	0.84187	0.8381	0.85023	0.84558	0.68583	0.88748	0.62318	0.8243	0.83422	0.44293	0.95187	0.96798	0.8825	0.82702	0.88217	0.58877	0.60888	0.938	0.50274	0.55069	0.59921	0.35957	0.71375	0.85403	0.93241	0.69535	0.74728	0.66814	0.73053	0.76592	0.88866	0.0033669	0.063457	0.0050147	0.069141	0.014092	0.29825	0.010809	0.20822	0.0072091	0.18363	0.010935	0.23394	0.8234	0.0073217	0.12583	0.7767	0.0062357	0.17735	0.0073532	0.13056	0.0072985	0.13673	0.016008	0.18277
0.012832	0.021078	0.0364	0.017476	0.02636	0.064531	0.01837	0.026057	0.074999	0.33721	0.331	0.10585	0.079527	0.23169	0.38302	0.25279	0.14664	0.18811	0.15282	0.13324	0.20407	0.010352	0.0026303	0.020388	0.00073605	0.028332	0.027347	0.12493	0.019747	0.010806	0.00048619	0.046709	0.0096194	0.010506	0.043021	0.0094478	0.00039209	0.00058698	0.025374	0.071496	0.11246	0.19839	0.027288	0.028164	0.06182	0.075882	0.051094	0.048321	0.048728	0.18903	0.69236	0.3678	0.24816	0.44662	0.32322	0.2345	0.13544	0.15652	0.079383	0.65303	0.85974	0.086692	0.10342	0.13932	0.091897	0.56555	0.55973	0.60569	0.81221	0.29948	0.93708	1	0.97689	0.45864	0.55912	0.96128	0.87342	0.90811	0.87875	0.95863	0.7929	0.63048	0.92754	0.46695	0.75717	0.82639	0.50654	0.93689	0.96237	0.87272	0.72796	0.76667	0.49737	0.52531	0.90077	0.34796	0.48706	0.59433	0.43187	0.58018	0.75787	0.95559	0.59334	0.64455	0.62352	0.6771	0.64254	0.82924	0.0024833	0.053643	0.0037687	0.063423	0.0095218	0.29153	0.0072615	0.18788	0.00491	0.15235	0.0073689	0.19752	0.81962	0.0053869	0.1094	0.72733	0.0041566	0.17184	0.0052628	0.11232	0.0050282	0.11545	0.012749	0.18696
0.017967	0.028727	0.048336	0.023862	0.035719	0.082251	0.024999	0.035525	0.10524	0.36291	0.35463	0.12013	0.09785	0.23765	0.39786	0.26305	0.14312	0.21437	0.18344	0.15661	0.23788	0.012151	0.0035166	0.020484	0.001038	0.033344	0.032936	0.11429	0.023649	0.012052	0.00047723	0.049247	0.0088729	0.011481	0.036733	0.0077378	0.00051348	0.0007434	0.024944	0.095621	0.13443	0.23443	0.032183	0.034288	0.075641	0.087178	0.064861	0.057431	0.060001	0.20673	0.71707	0.3825	0.24815	0.48106	0.33739	0.26261	0.16169	0.19019	0.095047	0.66233	0.90623	0.087142	0.10254	0.16103	0.10388	0.60256	0.58648	0.71157	0.81139	0.31225	0.91618	0.97689	1	0.49884	0.60349	0.95978	0.90763	0.85803	0.94965	0.93467	0.84614	0.70012	0.91999	0.47539	0.68955	0.89159	0.58429	0.90587	0.93572	0.79415	0.73809	0.73062	0.43303	0.55394	0.90024	0.32062	0.51972	0.6018	0.49188	0.54722	0.7927	0.91466	0.62737	0.65244	0.6676	0.73988	0.62967	0.78343	0.0024181	0.056354	0.0036901	0.066026	0.010353	0.3136	0.0077173	0.2019	0.0052116	0.16449	0.0082235	0.21783	0.79595	0.0056403	0.11882	0.72273	0.0042127	0.18616	0.0054317	0.12282	0.0049413	0.11867	0.013199	0.20493
0.10498	0.17207	0.24173	0.15172	0.17218	0.38053	0.16226	0.17581	0.083714	0.77684	0.72782	0.29185	0.27945	0.31361	0.85397	0.72814	0.51875	0.49614	0.47172	0.44721	0.47925	0.10328	0.026006	0.15109	0.0099352	0.098539	0.078729	0.31148	0.064852	0.059617	0.0075885	0.2057	0.060943	0.064281	0.13285	0.040966	0.0029513	0.0044731	0.10215	0.3184	0.3985	0.48747	0.22525	0.21214	0.32941	0.39269	0.27403	0.27646	0.26934	0.52904	0.75072	0.76839	0.49278	0.74452	0.72753	0.29923	0.18868	0.23733	0.12331	0.24659	0.37126	0.14856	0.17762	0.13482	0.12352	0.87671	0.84918	0.61477	0.58747	0.46224	0.59739	0.45864	0.49884	1	0.20832	0.42503	0.57761	0.30455	0.5473	0.37979	0.76772	0.81821	0.47396	0.84336	0.48414	0.68534	0.36772	0.47102	0.50782	0.43743	0.83137	0.64272	0.34257	0.88846	0.59874	0.47886	0.7739	0.58822	0.18905	0.47191	0.83806	0.44474	0.84737	0.85851	0.79891	0.82013	0.68635	0.459	0.023201	0.21892	0.030589	0.19345	0.1016	0.5042	0.079318	0.48069	0.057718	0.50475	0.084747	0.59732	0.50939	0.051196	0.36301	0.63426	0.04809	0.33734	0.052841	0.38924	0.048157	0.36124	0.08825	0.32972
0.0089595	0.011835	0.019334	0.0088683	0.012664	0.027715	0.0095648	0.013578	0.15246	0.11485	0.09365	0.02772	0.033609	0.046419	0.14416	0.09721	0.0479	0.059906	0.058107	0.046746	0.063714	0.002608	0.0010304	0.0036089	0.0003918	0.0064662	0.0070084	0.021572	0.0056067	0.0020354	0.00017067	0.008582	0.0028134	0.0021321	0.0072277	0.001245	0.00016454	0.00019851	0.0094795	0.034987	0.03382	0.069829	0.0067003	0.007883	0.020908	0.016182	0.017983	0.013683	0.015019	0.069371	0.23268	0.11949	0.039352	0.12137	0.075723	0.05212	0.040915	0.052917	0.020857	0.3071	0.58347	0.0080384	0.0090766	0.04086	0.018835	0.1929	0.18108	0.55498	0.40454	0.053513	0.4797	0.55912	0.60349	0.20832	1	0.67042	0.39502	0.61682	0.60469	0.54117	0.40683	0.27872	0.41287	0.15103	0.33834	0.57239	0.51368	0.56463	0.57096	0.42339	0.29296	0.34483	0.10814	0.24106	0.54551	0.091103	0.24006	0.19616	0.89855	0.24167	0.4099	0.57894	0.23961	0.25566	0.29246	0.43013	0.25238	0.43761	0.00043367	0.011173	0.00069382	0.013529	0.0028681	0.087262	0.0019903	0.050591	0.001235	0.03835	0.0025763	0.057047	0.29184	0.0013573	0.026112	0.25595	0.00084748	0.039227	0.001122	0.029335	0.00092363	0.026286	0.0026249	0.050632
0.011172	0.017612	0.031064	0.014109	0.021791	0.054313	0.014935	0.021854	0.095941	0.29785	0.27282	0.083576	0.068091	0.1767	0.34589	0.22016	0.12134	0.15828	0.13104	0.11088	0.17176	0.0069613	0.0018587	0.013483	0.00053421	0.02007	0.019701	0.087363	0.014506	0.0071001	0.00034669	0.03252	0.0071363	0.0069478	0.029375	0.0058504	0.00027752	0.00040256	0.019654	0.061838	0.091414	0.17047	0.01946	0.020605	0.049514	0.05556	0.040637	0.036304	0.037261	0.15832	0.60552	0.34316	0.18188	0.36916	0.25979	0.18874	0.11529	0.13686	0.064984	0.64912	0.89497	0.056507	0.069219	0.1216	0.071572	0.49965	0.48185	0.65302	0.76825	0.23191	0.90283	0.96128	0.95978	0.42503	0.67042	1	0.79759	0.91745	0.89186	0.94981	0.76913	0.57915	0.88377	0.40337	0.67836	0.83157	0.57281	0.93244	0.95608	0.82374	0.66808	0.71992	0.38177	0.48571	0.90054	0.30985	0.45948	0.53021	0.54725	0.56766	0.73909	0.94097	0.52836	0.58675	0.59413	0.67147	0.61628	0.81265	0.001596	0.041069	0.0024884	0.049643	0.0070519	0.24813	0.0052368	0.15484	0.0034443	0.12272	0.0054765	0.16307	0.75243	0.0037446	0.087138	0.67581	0.0028117	0.14132	0.0035815	0.090995	0.0033793	0.092107	0.0091586	0.15884
0.02876	0.047572	0.078554	0.042214	0.064725	0.13616	0.043104	0.062882	0.1054	0.44842	0.51213	0.20141	0.15805	0.38701	0.46194	0.30952	0.16186	0.32747	0.27736	0.24606	0.37295	0.023254	0.0071678	0.035255	0.0020043	0.066266	0.064346	0.15774	0.043633	0.024456	0.00050382	0.089239	0.0092346	0.021675	0.044839	0.0099683	0.00098651	0.0014882	0.024638	0.16196	0.23169	0.359	0.061565	0.065231	0.13543	0.16421	0.11791	0.10232	0.10923	0.26251	0.81675	0.44942	0.38644	0.66053	0.45706	0.43224	0.28485	0.3247	0.18494	0.69183	0.84064	0.18246	0.21394	0.27834	0.20323	0.73289	0.70824	0.68485	0.75674	0.49639	0.8235	0.87342	0.90763	0.57761	0.39502	0.79759	1	0.65827	0.88033	0.84444	0.88454	0.84579	0.89699	0.54681	0.60862	0.83953	0.55009	0.76973	0.80992	0.69416	0.79985	0.71229	0.46483	0.65642	0.82746	0.35246	0.59668	0.77126	0.33433	0.51695	0.8134	0.77938	0.72698	0.74788	0.78895	0.77163	0.66895	0.68813	0.0054603	0.10914	0.0081184	0.12748	0.019395	0.49815	0.014783	0.34	0.010703	0.28353	0.015232	0.35964	0.85925	0.011707	0.22001	0.83191	0.0087108	0.33295	0.011724	0.22169	0.010485	0.20422	0.028737	0.35779
0.0062356	0.01025	0.017888	0.0081246	0.011936	0.030392	0.0087045	0.011951	0.049696	0.2428	0.19955	0.060979	0.042692	0.15186	0.28332	0.18529	0.11077	0.10364	0.085432	0.074771	0.11176	0.0051901	0.0012565	0.012493	0.00036822	0.014811	0.014525	0.093105	0.011508	0.0058462	0.0004247	0.026092	0.0088146	0.0061066	0.033654	0.006854	0.00023624	0.00034412	0.025279	0.033005	0.055419	0.10963	0.01275	0.013238	0.028561	0.035338	0.023987	0.024904	0.023784	0.14027	0.47772	0.22863	0.1471	0.27061	0.19596	0.12522	0.067775	0.077168	0.036829	0.48702	0.72194	0.044183	0.050451	0.071125	0.046448	0.3669	0.37	0.44837	0.7373	0.17441	0.84187	0.90811	0.85803	0.30455	0.61682	0.91745	0.65827	1	0.71445	0.87008	0.57196	0.40695	0.78412	0.32844	0.73875	0.65302	0.40986	0.92372	0.91404	0.8574	0.52229	0.6879	0.44757	0.34888	0.80308	0.3002	0.34172	0.39699	0.42749	0.55421	0.5743	0.93772	0.42935	0.44892	0.40991	0.48025	0.52002	0.84489	0.0010399	0.022202	0.0016725	0.026974	0.0042872	0.15085	0.0032932	0.089852	0.0021087	0.071889	0.0034158	0.096145	0.65973	0.002367	0.048568	0.52337	0.0017163	0.078786	0.0022068	0.049842	0.0022335	0.054128	0.0051063	0.087336
0.025151	0.038344	0.063729	0.031326	0.046817	0.10713	0.032855	0.047287	0.15831	0.3718	0.35556	0.11935	0.11302	0.19816	0.39561	0.25627	0.13171	0.23052	0.21147	0.17163	0.26176	0.012545	0.0039755	0.017825	0.0012232	0.032299	0.031988	0.087809	0.022502	0.010902	0.00042153	0.045682	0.00733	0.010185	0.026835	0.0054241	0.0004766	0.00067099	0.020738	0.12834	0.15392	0.2616	0.035838	0.03871	0.092255	0.095663	0.078101	0.061618	0.068071	0.19689	0.7281	0.41979	0.22165	0.48852	0.33843	0.28229	0.17801	0.21976	0.10424	0.64536	0.90388	0.076048	0.092328	0.17305	0.10195	0.63	0.59281	0.83771	0.71077	0.29162	0.8381	0.87875	0.94965	0.5473	0.60469	0.89186	0.88033	0.71445	1	0.83149	0.89457	0.76679	0.83927	0.46315	0.56148	0.93317	0.63286	0.79053	0.83184	0.64502	0.73228	0.63194	0.32327	0.57529	0.83101	0.26156	0.52087	0.56187	0.5525	0.45594	0.80245	0.78419	0.61175	0.63957	0.70293	0.79917	0.56909	0.64822	0.0021523	0.05849	0.0032073	0.06628	0.01156	0.33264	0.0081712	0.21764	0.0054505	0.17712	0.0091926	0.24217	0.69813	0.0055437	0.127	0.68322	0.0042559	0.1964	0.0053812	0.1347	0.0045621	0.1207	0.013626	0.22087
0.0096522	0.01561	0.028435	0.013032	0.021899	0.051782	0.013485	0.021279	0.082865	0.26941	0.29503	0.09813	0.073306	0.23206	0.31096	0.19487	0.1029	0.17788	0.13406	0.11752	0.19416	0.0068118	0.0019133	0.013247	0.00049399	0.025486	0.025757	0.091717	0.017706	0.0084018	0.00019694	0.036807	0.0047563	0.0076683	0.028892	0.0058573	0.00031113	0.00046653	0.013825	0.062431	0.10328	0.1891	0.019988	0.021546	0.051906	0.061705	0.043215	0.03859	0.039901	0.14766	0.60395	0.33151	0.21616	0.40068	0.26772	0.2415	0.15797	0.17816	0.094796	0.77249	0.91781	0.084455	0.10289	0.17714	0.10862	0.49583	0.4826	0.57993	0.7403	0.291	0.85023	0.95863	0.93467	0.37979	0.54117	0.94981	0.84444	0.87008	0.83149	1	0.74164	0.57538	0.93418	0.38398	0.65019	0.77068	0.56337	0.87547	0.91328	0.82303	0.66496	0.68708	0.40687	0.47818	0.85459	0.29664	0.46138	0.62644	0.43928	0.53048	0.69477	0.91439	0.52364	0.59253	0.61199	0.63033	0.60971	0.77047	0.002086	0.054157	0.0032563	0.069468	0.006915	0.30104	0.0053572	0.18724	0.0036959	0.14346	0.0052008	0.18254	0.8264	0.0043388	0.10951	0.73354	0.0031579	0.18989	0.00422	0.11068	0.0040432	0.11481	0.011613	0.21152
0.038689	0.062404	0.10193	0.053565	0.076684	0.18023	0.055917	0.076539	0.12344	0.52392	0.55071	0.1895	0.16818	0.28808	0.57413	0.39583	0.22722	0.35727	0.31032	0.26525	0.38271	0.026896	0.0072514	0.039569	0.0021753	0.053213	0.048411	0.15566	0.033642	0.021297	0.0009372	0.088523	0.013992	0.0202	0.052706	0.012583	0.00078584	0.0011886	0.031031	0.19189	0.25225	0.37734	0.074616	0.075969	0.16248	0.18675	0.13392	0.11306	0.12056	0.28562	0.88373	0.65572	0.38418	0.70096	0.5472	0.36135	0.23246	0.28683	0.14504	0.59286	0.76642	0.13134	0.16792	0.2124	0.14368	0.85838	0.81294	0.81142	0.75798	0.45194	0.84558	0.7929	0.84614	0.76772	0.40683	0.76913	0.88454	0.57196	0.89457	0.74164	1	0.92526	0.82025	0.67627	0.58031	0.92699	0.56914	0.7348	0.78821	0.64228	0.92013	0.73155	0.38947	0.7895	0.84473	0.39979	0.69147	0.73837	0.37779	0.5502	0.94868	0.7216	0.7815	0.86457	0.89869	0.92954	0.74491	0.64496	0.0063001	0.13432	0.0089356	0.14404	0.027376	0.51191	0.020371	0.38652	0.014337	0.34041	0.021151	0.42816	0.78151	0.014221	0.25431	0.85703	0.012219	0.34688	0.014595	0.26749	0.01285	0.24824	0.034593	0.36262
0.071836	0.1155	0.17771	0.10464	0.14436	0.29619	0.10681	0.1434	0.13064	0.61822	0.69919	0.29391	0.26411	0.38627	0.6215	0.44687	0.24241	0.48123	0.45463	0.39499	0.53797	0.055308	0.01733	0.064805	0.0054337	0.10092	0.091139	0.18626	0.062785	0.043398	0.0012777	0.15065	0.016252	0.03955	0.054848	0.013427	0.001823	0.0027501	0.036244	0.32222	0.39142	0.52329	0.13926	0.14284	0.27671	0.31246	0.23879	0.1948	0.2145	0.36146	0.86493	0.62717	0.48062	0.81886	0.62338	0.48286	0.33459	0.40573	0.22551	0.48108	0.62433	0.20721	0.25232	0.28288	0.22091	0.9045	0.8495	0.75305	0.64962	0.56506	0.68583	0.63048	0.70012	0.81821	0.27872	0.57915	0.84579	0.40695	0.76679	0.57538	0.92526	1	0.67672	0.68116	0.4552	0.8114	0.49884	0.57026	0.61453	0.48288	0.85237	0.64086	0.35478	0.81405	0.70337	0.38088	0.69558	0.74902	0.26407	0.46534	0.87325	0.55298	0.81581	0.83818	0.90208	0.88119	0.68141	0.51947	0.010552	0.18558	0.014751	0.19474	0.044438	0.63459	0.033281	0.49979	0.024433	0.45865	0.035481	0.57294	0.69197	0.023931	0.35697	0.79355	0.019831	0.45242	0.024838	0.37021	0.020969	0.31332	0.055456	0.46771
