Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_ECU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.0017728	0.011731	0.017128	0.014024	0.046346	0.14048	0.019713	0.030135	0.33744	0.3841	0.13875	0.092552	0.26256	0.060827	0.03678	0.013817	0.40388	0.11387	0.10588	0.34609	0.01993	0.014624	0.024597	0.003421	0.13291	0.19173	0.0013913	0.10748	0.046391	2.5571e-05	0.075001	0.00022147	0.024374	0.00080689	0.00056303	0.0012435	0.0015784	0.001712	0.071846	0.29917	0.30125	0.04663	0.061462	0.083371	0.075207	0.11469	0.076422	0.1056	0.031231	0.16908	0.030105	0.049296	0.13188	0.047738	0.86145	0.88586	0.90124	0.7449	0.9001	0.22581	0.17663	0.96673	0.92065	1	0.87712	0.1168	0.11882	0.2223	0.14075	0.22644	0.034013	0.11132	0.12142	0.065503	0.082386	0.08655	0.39459	0.07727	0.1025	0.12209	0.12145	0.45098	0.073572	0.045504	0.018603	0.096147	0.14582	0.045437	0.059281	0.035172	0.023311	0.01575	0.0091649	0.23972	0.17239	0.037261	0.0068171	0.15889	0.20586	0.0099596	0.090499	0.052764	0.042069	0.12754	0.057301	0.13285	0.121	0.063082	0.037677	0.068641	0.0033367	0.087834	0.0044363	0.048978	0.0037543	0.15727	0.0011664	0.035095	0.0017158	0.067498	0.15018	0.0030562	0.027325	0.089765	0.0051472	0.061617	0.0022019	0.043837	0.0080238	0.047278	0.003015	0.041894	0.0080785	0.1843
0.0020281	0.013457	0.018674	0.015976	0.059477	0.1413	0.022528	0.03222	0.38687	0.37916	0.19863	0.12274	0.41216	0.070213	0.045346	0.018383	0.44067	0.14744	0.15559	0.3812	0.042345	0.03155	0.048267	0.0080715	0.29007	0.37449	0.0027277	0.24095	0.1208	6.7778e-05	0.13851	0.00044406	0.059577	0.0017284	0.0013355	0.0051542	0.006383	0.003574	0.063498	0.31818	0.33765	0.069444	0.10263	0.084617	0.10482	0.15507	0.12836	0.16444	0.056989	0.13575	0.027501	0.062518	0.14255	0.053558	0.64337	0.8279	0.79781	0.64855	0.88597	0.15725	0.1037	0.88572	0.83125	0.87712	1	0.1073	0.1048	0.19472	0.11594	0.21724	0.032318	0.072027	0.076419	0.057705	0.056352	0.060431	0.22523	0.049805	0.053665	0.093164	0.090385	0.27948	0.07087	0.051049	0.02057	0.072213	0.12888	0.036135	0.050497	0.033028	0.023775	0.016801	0.011439	0.182	0.17042	0.032182	0.0081299	0.15172	0.20262	0.010363	0.05806	0.04479	0.035808	0.12983	0.055015	0.10628	0.092021	0.05709	0.039324	0.067921	0.0045515	0.083951	0.0063519	0.050716	0.0049299	0.13468	0.0018214	0.037543	0.0026287	0.066502	0.12728	0.0047555	0.030374	0.084379	0.0061235	0.0524	0.003673	0.047256	0.0091691	0.042022	0.0045781	0.043237	0.0088881	0.13954
0.0015706	0.013993	0.018723	0.012447	0.030498	0.31074	0.024278	0.020097	0.5173	0.40018	0.029783	0.030402	0.22246	0.41174	0.27701	0.24725	0.18258	0.050684	0.066051	0.38599	0.037948	0.0051524	0.12305	0.0018489	0.028874	0.024028	0.142	0.017819	0.018856	0.0062143	0.13549	0.042689	0.032315	0.058867	0.030859	0.00047782	0.00052978	0.080526	0.094694	0.21978	0.3281	0.09943	0.11141	0.099924	0.19955	0.097665	0.11969	0.11134	0.14975	0.91465	0.76185	0.71045	0.86427	0.7594	0.19613	0.08683	0.10178	0.080583	0.066834	0.66075	0.28635	0.09047	0.14732	0.1168	0.1073	1	0.98631	0.90325	0.65177	0.91165	0.759	0.31866	0.31542	0.81424	0.42612	0.52003	0.20415	0.23298	0.15634	0.60131	0.80686	0.36335	0.88981	0.85071	0.48045	0.7025	0.65851	0.47612	0.57155	0.51993	0.58541	0.24132	0.27218	0.64814	0.88125	0.4206	0.24553	0.74867	0.73962	0.20705	0.26758	0.62316	0.46724	0.76537	0.63109	0.7319	0.62011	0.77796	0.5771	0.57694	0.017875	0.20165	0.015623	0.1139	0.020106	0.27298	0.0095144	0.12222	0.0086677	0.16861	0.62493	0.0078181	0.0796	0.84531	0.013937	0.10505	0.011869	0.12641	0.0061216	0.07966	0.010999	0.14082	0.012709	0.14681
0.0016331	0.014425	0.019448	0.012986	0.031095	0.3232	0.02524	0.020951	0.48845	0.40449	0.028653	0.029674	0.19784	0.39048	0.2706	0.24717	0.19357	0.049624	0.063118	0.37908	0.033973	0.0046373	0.11406	0.0016405	0.02567	0.021521	0.12675	0.015661	0.016054	0.0052672	0.11924	0.036981	0.027425	0.058374	0.031425	0.00038717	0.00043353	0.068638	0.097471	0.22837	0.32773	0.097636	0.10629	0.1028	0.19826	0.095746	0.11612	0.10676	0.1327	0.95343	0.7455	0.70152	0.86695	0.77124	0.20425	0.089039	0.10448	0.084408	0.067931	0.67823	0.28785	0.091755	0.14868	0.11882	0.1048	0.98631	1	0.90126	0.63652	0.90413	0.72232	0.31522	0.3118	0.79567	0.41668	0.51112	0.20778	0.22567	0.1652	0.58041	0.81371	0.38923	0.84621	0.80863	0.43543	0.70105	0.61976	0.4437	0.52706	0.49445	0.53658	0.20626	0.23194	0.64708	0.87394	0.38172	0.20818	0.70537	0.69972	0.17861	0.25886	0.5826	0.43015	0.75855	0.57636	0.70617	0.59957	0.76481	0.51715	0.51384	0.019751	0.22253	0.017092	0.12704	0.022888	0.29848	0.010694	0.13798	0.0096878	0.18745	0.58631	0.0084632	0.088913	0.80343	0.016573	0.12442	0.012721	0.14052	0.0069844	0.090476	0.012063	0.15704	0.015265	0.16704
0.002537	0.020159	0.02759	0.018187	0.043491	0.34282	0.03299	0.030767	0.59215	0.52544	0.054411	0.055404	0.24555	0.41479	0.28375	0.21083	0.29106	0.084332	0.10398	0.5248	0.03616	0.0071466	0.097546	0.0025863	0.041307	0.042836	0.080915	0.029845	0.02166	0.0026691	0.13044	0.020239	0.034105	0.031754	0.017533	0.00064225	0.00073309	0.053475	0.13029	0.29715	0.44551	0.10148	0.12149	0.12457	0.18895	0.12885	0.13592	0.14252	0.16506	0.91634	0.5935	0.53527	0.79851	0.57898	0.33955	0.17928	0.20366	0.16748	0.13399	0.74807	0.41654	0.17098	0.24411	0.2223	0.19472	0.90325	0.90126	1	0.7798	0.94453	0.58606	0.40685	0.42128	0.70743	0.48618	0.57096	0.32669	0.30499	0.24872	0.64511	0.82279	0.52331	0.76877	0.64442	0.35732	0.75087	0.74658	0.45726	0.53978	0.42529	0.43823	0.17821	0.18824	0.72534	0.8477	0.38988	0.1535	0.7766	0.70719	0.14815	0.35259	0.57911	0.4451	0.68378	0.54557	0.7568	0.67336	0.66513	0.43867	0.47866	0.012191	0.18346	0.011362	0.098845	0.012881	0.26392	0.0056735	0.10075	0.0055353	0.14779	0.63	0.0061423	0.067483	0.71493	0.010779	0.097516	0.0077745	0.10757	0.0057543	0.074643	0.0077818	0.11515	0.011053	0.17307
0.0019629	0.013442	0.018677	0.011074	0.023962	0.18213	0.019964	0.019035	0.43209	0.39275	0.037435	0.044768	0.14249	0.4351	0.30678	0.22508	0.22298	0.055589	0.078108	0.37257	0.016974	0.0034235	0.05201	0.0014549	0.018824	0.025723	0.070612	0.018212	0.0088902	0.0019698	0.064334	0.01691	0.017817	0.023033	0.011926	0.00037213	0.00041425	0.050729	0.082253	0.1628	0.29713	0.048801	0.062714	0.068272	0.087699	0.066921	0.073043	0.078932	0.1556	0.63424	0.56467	0.29179	0.47847	0.3319	0.23433	0.11895	0.13406	0.10837	0.075601	0.71182	0.60934	0.098594	0.12687	0.14075	0.11594	0.65177	0.63652	0.7798	1	0.64855	0.57932	0.62396	0.68463	0.61645	0.75409	0.80033	0.37168	0.59011	0.43542	0.77977	0.80196	0.42346	0.66865	0.4951	0.45127	0.88691	0.90315	0.69795	0.72874	0.5436	0.49664	0.23855	0.22188	0.75387	0.66466	0.62175	0.17451	0.81272	0.56481	0.19988	0.62153	0.76715	0.69321	0.56693	0.65856	0.83654	0.8537	0.60208	0.47233	0.50295	0.00584	0.088294	0.0056296	0.046013	0.0052115	0.13508	0.0023877	0.045333	0.0022822	0.06729	0.63919	0.0032114	0.032913	0.63424	0.0050239	0.041173	0.0035653	0.049535	0.0027909	0.037441	0.0034503	0.050918	0.0052809	0.095114
0.0026077	0.022202	0.029373	0.020682	0.052758	0.3936	0.037733	0.033817	0.66255	0.53809	0.061779	0.059073	0.34407	0.41602	0.28797	0.22236	0.3148	0.093193	0.11638	0.55071	0.054586	0.01017	0.14875	0.0036141	0.058974	0.05375	0.096901	0.039638	0.035096	0.0037133	0.17877	0.024791	0.049095	0.042414	0.024892	0.0010814	0.0012495	0.060676	0.13316	0.34187	0.475	0.13617	0.16375	0.13881	0.25109	0.15945	0.18364	0.18111	0.19554	0.88088	0.54835	0.65684	0.89689	0.68805	0.327	0.181	0.20245	0.16414	0.14411	0.64111	0.28954	0.18133	0.26644	0.22644	0.21724	0.91165	0.90413	0.94453	0.64855	1	0.54234	0.28508	0.29738	0.68594	0.36095	0.43179	0.26957	0.20795	0.15599	0.52135	0.70346	0.4815	0.73479	0.69359	0.32906	0.60012	0.63232	0.36644	0.44971	0.39026	0.40169	0.17732	0.16995	0.66731	0.90275	0.31287	0.17116	0.75436	0.76851	0.15164	0.26362	0.48133	0.35254	0.72449	0.50006	0.67564	0.55506	0.669	0.43711	0.48575	0.020045	0.25395	0.01935	0.14611	0.02217	0.33927	0.010237	0.14866	0.010185	0.21393	0.59819	0.010761	0.10251	0.71678	0.017809	0.14049	0.013969	0.15813	0.0097477	0.10621	0.013844	0.17233	0.017629	0.2123
0.00083331	0.0066754	0.0090308	0.0053419	0.012284	0.15471	0.01119	0.0084308	0.32362	0.23054	0.011527	0.013387	0.10138	0.43569	0.29741	0.32057	0.078981	0.020492	0.031783	0.1972	0.022746	0.0022304	0.091633	0.0009226	0.010866	0.0088054	0.23634	0.0071385	0.0083979	0.016105	0.088083	0.10342	0.02105	0.093144	0.040647	0.00025514	0.00025679	0.15074	0.043646	0.09033	0.16342	0.053514	0.057617	0.049218	0.11319	0.040613	0.059709	0.050191	0.11852	0.60718	0.95009	0.51515	0.5412	0.55375	0.069028	0.024894	0.030245	0.023318	0.017571	0.51507	0.24288	0.024903	0.042582	0.034013	0.032318	0.759	0.72232	0.58606	0.57932	0.54234	1	0.34062	0.32019	0.79779	0.50105	0.59986	0.10796	0.28507	0.1426	0.6219	0.7359	0.16239	0.85657	0.84478	0.83699	0.72152	0.65203	0.67592	0.74831	0.74716	0.92276	0.40054	0.52784	0.50931	0.64958	0.6767	0.41166	0.66616	0.54056	0.33986	0.28509	0.84122	0.71849	0.6605	0.82014	0.69846	0.64914	0.76443	0.7882	0.68036	0.013345	0.0962	0.010395	0.055434	0.013591	0.13102	0.0072238	0.062501	0.005833	0.078278	0.52882	0.0048123	0.040298	0.82696	0.0078901	0.04086	0.0085994	0.063429	0.0026919	0.036514	0.0069285	0.068829	0.0063803	0.056438
0.00027637	0.0020631	0.0032272	0.0017957	0.0045208	0.051498	0.0033113	0.0037549	0.18943	0.18179	0.0091196	0.010135	0.058116	0.13769	0.079473	0.054717	0.083912	0.011999	0.016165	0.12864	0.0026516	0.00052658	0.010023	0.00016024	0.0051149	0.0079606	0.013417	0.0044572	0.001961	0.00019542	0.016254	0.0026308	0.0030364	0.0048595	0.002214	3.4875e-05	3.7953e-05	0.0092026	0.020657	0.05081	0.094393	0.0090365	0.01084	0.018359	0.020406	0.013359	0.012744	0.01448	0.02459	0.35803	0.2868	0.084653	0.16345	0.096375	0.1871	0.074907	0.088804	0.063759	0.050878	0.7001	0.90229	0.080122	0.10023	0.11132	0.072027	0.31866	0.31522	0.40685	0.62396	0.28508	0.34062	1	0.92629	0.273	0.90552	0.87196	0.46932	0.91591	0.77612	0.84878	0.58131	0.32805	0.39406	0.20278	0.29796	0.66972	0.59808	0.64225	0.65584	0.43579	0.32169	0.19752	0.20633	0.65222	0.32252	0.61026	0.077624	0.42456	0.36419	0.12326	0.53683	0.59061	0.64639	0.3438	0.51319	0.5637	0.73386	0.25772	0.3273	0.34908	0.001513	0.030842	0.0014842	0.014418	0.0014864	0.064754	0.00053935	0.012628	0.00053305	0.021279	0.56003	0.00072734	0.0084172	0.42097	0.0015013	0.014863	0.00079779	0.014315	0.0009706	0.012999	0.00079749	0.014397	0.0017547	0.047219
0.000581	0.0037457	0.0057354	0.0032362	0.0073406	0.066538	0.0056657	0.0065854	0.21641	0.22161	0.01455	0.016694	0.059567	0.17206	0.10312	0.064679	0.10948	0.01907	0.024191	0.16169	0.0034774	0.00082429	0.010928	0.0002783	0.0058988	0.0098735	0.012392	0.0056138	0.0023261	0.0002069	0.018812	0.0025727	0.0038857	0.0040532	0.0018242	5.2168e-05	5.7654e-05	0.0094555	0.032718	0.068476	0.1196	0.012148	0.014352	0.026798	0.024637	0.019466	0.016859	0.020073	0.031983	0.35311	0.27182	0.080841	0.16632	0.095378	0.21781	0.090684	0.10704	0.081251	0.058819	0.68273	0.89645	0.087299	0.10178	0.12142	0.076419	0.31542	0.3118	0.42128	0.68463	0.29738	0.32019	0.92629	1	0.30558	0.91246	0.84546	0.54154	0.94419	0.82814	0.8046	0.60187	0.40904	0.35992	0.19069	0.2678	0.69481	0.65942	0.61316	0.60747	0.37663	0.28412	0.16131	0.14971	0.66695	0.33225	0.56909	0.070006	0.46841	0.34992	0.10881	0.70869	0.59199	0.63101	0.34336	0.48169	0.62194	0.78767	0.30201	0.28591	0.32589	0.0018155	0.038446	0.0018907	0.019156	0.0016318	0.077598	0.00060381	0.015862	0.00062838	0.027097	0.56021	0.0010095	0.011932	0.39067	0.0019757	0.0202	0.00094647	0.01814	0.0014617	0.019523	0.0009946	0.018554	0.0023602	0.067724
0.0051169	0.031568	0.041266	0.026328	0.048131	0.3821	0.048781	0.039463	0.49753	0.43392	0.038285	0.046883	0.12132	0.65531	0.48094	0.41367	0.1758	0.070267	0.089579	0.39579	0.05191	0.0077814	0.14642	0.0036261	0.021013	0.018155	0.14498	0.014899	0.014905	0.015578	0.147	0.085444	0.040462	0.057692	0.024672	0.0006197	0.00065016	0.14107	0.16042	0.23718	0.35321	0.14212	0.13833	0.16442	0.24616	0.12488	0.1394	0.13095	0.18997	0.73275	0.83798	0.53891	0.68916	0.63778	0.14185	0.057633	0.070029	0.062954	0.039852	0.55851	0.24577	0.047869	0.076733	0.065503	0.057705	0.81424	0.79567	0.70743	0.61645	0.68594	0.79779	0.273	0.30558	1	0.41146	0.50475	0.15637	0.23224	0.14631	0.51128	0.81336	0.30281	0.6894	0.74513	0.54219	0.7284	0.70503	0.50228	0.54223	0.481	0.62983	0.22343	0.22583	0.56382	0.75753	0.46606	0.26558	0.76976	0.52611	0.21705	0.39769	0.70396	0.53217	0.63988	0.59002	0.81214	0.6701	0.96085	0.529	0.57082	0.029452	0.21661	0.022818	0.13045	0.027357	0.26959	0.013812	0.14211	0.012398	0.18144	0.4495	0.011723	0.098691	0.68456	0.019008	0.1003	0.016933	0.14583	0.0083339	0.1001	0.01598	0.1581	0.017374	0.14393
0.00039266	0.0029009	0.0043791	0.0024088	0.0057524	0.067747	0.0045852	0.0047278	0.23288	0.20575	0.0099857	0.011639	0.068202	0.21697	0.13053	0.099063	0.090076	0.014094	0.019973	0.1502	0.0040372	0.00066349	0.016446	0.00022842	0.0052773	0.0074808	0.029836	0.0045909	0.002445	0.00056353	0.022704	0.0066745	0.0044704	0.010092	0.004506	5.1971e-05	5.6011e-05	0.018438	0.026058	0.059719	0.1113	0.013219	0.01564	0.023128	0.029051	0.017225	0.018331	0.019348	0.041071	0.4296	0.43209	0.13299	0.225	0.15384	0.15371	0.057391	0.068275	0.04975	0.037599	0.7272	0.77758	0.058666	0.076261	0.082386	0.056352	0.42612	0.41668	0.48618	0.75409	0.36095	0.50105	0.90552	0.91246	0.41146	1	0.96131	0.4081	0.89456	0.65481	0.91483	0.70635	0.32926	0.52149	0.30977	0.44071	0.80321	0.72906	0.80739	0.80591	0.59002	0.46873	0.27857	0.26912	0.72241	0.42406	0.76143	0.14342	0.56326	0.44596	0.19737	0.6336	0.77932	0.81478	0.45099	0.68704	0.7146	0.86824	0.40586	0.46663	0.46979	0.0026427	0.043879	0.0025653	0.022106	0.0025184	0.083383	0.0010062	0.019801	0.00096211	0.031753	0.67672	0.0012774	0.014026	0.5629	0.0024765	0.021782	0.0014577	0.02189	0.0014419	0.019965	0.0013874	0.023006	0.0026073	0.058309
0.00057554	0.0041986	0.0062746	0.0034879	0.0079365	0.093733	0.0066647	0.006627	0.26685	0.24338	0.011988	0.014167	0.073509	0.2614	0.16122	0.12504	0.10123	0.018103	0.024992	0.18327	0.0059189	0.00094269	0.022324	0.00033094	0.0065522	0.0086758	0.039491	0.0054449	0.0030807	0.00097721	0.030538	0.010565	0.0061002	0.013389	0.0058012	6.6976e-05	7.1384e-05	0.026883	0.036626	0.076073	0.14027	0.019277	0.021878	0.032833	0.041806	0.023522	0.024618	0.025955	0.05023	0.53045	0.54008	0.17689	0.29185	0.2066	0.16459	0.061526	0.074261	0.055893	0.040523	0.78677	0.76182	0.061169	0.084052	0.08655	0.060431	0.52003	0.51112	0.57096	0.80033	0.43179	0.59986	0.87196	0.84546	0.50475	0.96131	1	0.37945	0.80391	0.58537	0.93269	0.80344	0.34227	0.60854	0.38533	0.49673	0.89003	0.77873	0.86686	0.86266	0.65717	0.55898	0.31948	0.30071	0.75274	0.48978	0.801	0.18126	0.62173	0.48705	0.23811	0.61588	0.84738	0.84102	0.48625	0.7291	0.78491	0.90289	0.47748	0.53467	0.53972	0.0035135	0.054517	0.0031306	0.027056	0.0034204	0.098885	0.0013766	0.025701	0.0012763	0.039676	0.66627	0.0015113	0.017218	0.63622	0.0029279	0.025728	0.0018823	0.027988	0.0015348	0.023016	0.0017896	0.029273	0.0030514	0.063264
0.00043072	0.0032608	0.0052156	0.0033229	0.008975	0.074749	0.0054834	0.0078862	0.25183	0.27199	0.022701	0.020359	0.098042	0.084097	0.042409	0.018532	0.16116	0.024433	0.02454	0.18229	0.0030188	0.0010498	0.0074212	0.00024225	0.010858	0.018384	0.0019708	0.0090801	0.0037132	2.0848e-05	0.019094	0.00033502	0.0032946	0.00069215	0.00033816	4.3516e-05	5.3367e-05	0.001521	0.03758	0.10939	0.13766	0.011699	0.013252	0.033088	0.024436	0.025738	0.016319	0.022048	0.014932	0.27765	0.095104	0.045957	0.12477	0.055975	0.56904	0.26937	0.31451	0.23205	0.2189	0.56461	0.66528	0.32064	0.34855	0.39459	0.22523	0.20415	0.20778	0.32669	0.37168	0.26957	0.10796	0.46932	0.54154	0.15637	0.4081	0.37945	1	0.42748	0.47393	0.40909	0.33633	0.70333	0.17262	0.082644	0.063552	0.30992	0.34577	0.22753	0.24168	0.13478	0.082213	0.064095	0.029094	0.58832	0.24623	0.18058	0.026743	0.32481	0.33697	0.044912	0.41855	0.2094	0.19519	0.20859	0.19447	0.36789	0.40067	0.15185	0.12024	0.1914	0.0015121	0.057961	0.0017609	0.027772	0.0016825	0.12856	0.00044048	0.01932	0.00057524	0.041695	0.40746	0.00095162	0.014621	0.22277	0.0023045	0.041205	0.00073144	0.023252	0.0028278	0.033514	0.00095292	0.025529	0.0033593	0.14286
0.00028049	0.0018488	0.0028703	0.0015452	0.0036688	0.036958	0.0027914	0.0032198	0.1581	0.15	0.0082715	0.0096725	0.043866	0.13751	0.080376	0.053217	0.069583	0.010362	0.014504	0.10328	0.0020542	0.0004377	0.0075649	0.00014837	0.0036246	0.0063015	0.011547	0.0036351	0.0014581	0.00017602	0.012484	0.0023442	0.0025334	0.0037118	0.0016227	3.299e-05	3.5534e-05	0.0085025	0.016837	0.038002	0.073811	0.0067634	0.0083059	0.014249	0.014357	0.010377	0.0098983	0.011408	0.023995	0.24725	0.23259	0.056302	0.11202	0.065255	0.1383	0.054946	0.064824	0.04665	0.035159	0.5504	0.82022	0.054631	0.063565	0.07727	0.049805	0.23298	0.22567	0.30499	0.59011	0.20795	0.28507	0.91591	0.94419	0.23224	0.89456	0.80391	0.42748	1	0.75749	0.74418	0.47573	0.26611	0.30448	0.15474	0.28131	0.59077	0.57184	0.63774	0.61604	0.39515	0.28134	0.18881	0.17189	0.56416	0.25326	0.6235	0.074588	0.39563	0.28944	0.12293	0.64339	0.56655	0.66106	0.28056	0.47754	0.52144	0.69848	0.23185	0.28706	0.31518	0.0011385	0.021973	0.001198	0.010813	0.0010083	0.046109	0.00038247	0.0088858	0.00038518	0.015175	0.4883	0.00062795	0.0067032	0.33821	0.001177	0.01066	0.0006061	0.010242	0.00084384	0.01078	0.00060495	0.010345	0.0013819	0.037721
0.00043732	0.0025182	0.0039963	0.0022355	0.004615	0.038046	0.0036801	0.0047028	0.10236	0.13463	0.009045	0.011333	0.023257	0.079102	0.050596	0.029961	0.083926	0.011955	0.014105	0.094592	0.0011119	0.00033203	0.0036747	0.00011007	0.0024146	0.0050117	0.0032429	0.0025479	0.00068099	3.6916e-05	0.0056541	0.0005499	0.0010909	0.0012985	0.00062693	1.4945e-05	1.7092e-05	0.0025027	0.021864	0.042693	0.071393	0.00531	0.006087	0.015979	0.010727	0.010004	0.0075769	0.0096068	0.012498	0.21718	0.12617	0.031684	0.080349	0.040347	0.18659	0.080866	0.09439	0.076486	0.04842	0.48655	0.82007	0.070535	0.074967	0.1025	0.053665	0.15634	0.1652	0.24872	0.43542	0.15599	0.1426	0.77612	0.82814	0.14631	0.65481	0.58537	0.47393	0.75749	1	0.51182	0.38547	0.35097	0.16617	0.075744	0.10866	0.46093	0.37374	0.32817	0.30857	0.18095	0.11939	0.055007	0.055482	0.42953	0.17423	0.28823	0.01832	0.22796	0.16292	0.034071	0.51025	0.31129	0.33764	0.17269	0.21999	0.35464	0.50015	0.14347	0.10973	0.12546	0.0009063	0.022586	0.00093323	0.010592	0.00079687	0.048551	0.00027128	0.0088414	0.00029011	0.015127	0.29792	0.00050967	0.0063631	0.18102	0.0011647	0.012701	0.00041617	0.010073	0.00091434	0.011624	0.00047785	0.0097424	0.0015532	0.049809
0.00047161	0.0038998	0.0057721	0.0033912	0.0089883	0.10501	0.0065298	0.0065411	0.3425	0.27752	0.014876	0.015455	0.12712	0.25566	0.14973	0.11598	0.11723	0.02075	0.028703	0.21415	0.0085083	0.0013588	0.031576	0.0004309	0.011719	0.013938	0.046195	0.0087521	0.0060274	0.0010024	0.046848	0.010519	0.009483	0.016771	0.0078243	0.00011547	0.00012458	0.028321	0.035292	0.091702	0.16162	0.023949	0.028524	0.035006	0.053264	0.029261	0.032296	0.033269	0.057969	0.58452	0.53089	0.23037	0.35367	0.24771	0.20486	0.081772	0.096819	0.069063	0.059609	0.83729	0.71543	0.092063	0.12774	0.12209	0.093164	0.60131	0.58041	0.64511	0.77977	0.52135	0.6219	0.84878	0.8046	0.51128	0.91483	0.93269	0.40909	0.74418	0.51182	1	0.80451	0.37563	0.70631	0.45486	0.52338	0.84275	0.80207	0.79102	0.86944	0.64937	0.56463	0.32721	0.36516	0.81696	0.57643	0.76272	0.18035	0.675	0.6288	0.22341	0.52173	0.82096	0.8119	0.61604	0.79593	0.79016	0.89448	0.4934	0.58782	0.59894	0.0043187	0.068005	0.0042008	0.034888	0.0044547	0.12448	0.001817	0.031922	0.0017392	0.050608	0.81145	0.0020528	0.021717	0.73737	0.0038815	0.033477	0.0025924	0.035271	0.002209	0.028679	0.002429	0.037331	0.0039969	0.079089
0.0023065	0.015808	0.022278	0.013729	0.028243	0.26847	0.025343	0.023456	0.44479	0.42826	0.029265	0.034259	0.11813	0.43336	0.29234	0.23211	0.19003	0.049156	0.060777	0.35669	0.020891	0.0034949	0.065251	0.0013149	0.015788	0.016837	0.06775	0.011484	0.0083616	0.0030409	0.077535	0.024378	0.017273	0.027726	0.012575	0.00021901	0.00023741	0.052714	0.10899	0.19709	0.30043	0.0686	0.070096	0.10397	0.13432	0.074919	0.075388	0.076586	0.10048	0.84321	0.72856	0.37895	0.57919	0.44972	0.23981	0.095964	0.11599	0.097366	0.066277	0.86457	0.54344	0.088672	0.13058	0.12145	0.090385	0.80686	0.81371	0.82279	0.80196	0.70346	0.7359	0.58131	0.60187	0.81336	0.70635	0.80344	0.33633	0.47573	0.38547	0.80451	1	0.48455	0.73955	0.59468	0.4898	0.94723	0.82667	0.6528	0.69759	0.55666	0.58437	0.22766	0.24365	0.79793	0.75009	0.5855	0.17876	0.76491	0.60244	0.18592	0.53918	0.80155	0.66518	0.67351	0.6693	0.91037	0.88712	0.76826	0.51897	0.55001	0.01348	0.16147	0.011214	0.08716	0.013405	0.24545	0.0057413	0.088731	0.0053758	0.12585	0.64182	0.0055604	0.058682	0.74566	0.010866	0.081587	0.0072846	0.093394	0.0053724	0.071371	0.00722	0.099099	0.010991	0.15172
