Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_V	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.013634	0.037722	0.033472	0.062013	0.088678	0.10176	0.050989	0.10825	0.33646	0.20556	0.27995	0.31058	0.11952	0.073347	0.023248	0.025206	0.0029066	0.24316	0.13724	0.1349	0.40425	0.031682	0.03033	0.0093708	0.0069241	0.3312	0.45015	0.008011	0.2647	0.096085	5.8272e-05	0.21066	0.00032124	0.058206	0.00019782	0.00015245	0.010547	0.010882	0.0011941	0.18797	0.48259	0.42207	0.13356	0.11503	0.21308	0.27417	0.09158	0.11299	0.12579	0.081414	0.13515	0.015675	0.051701	0.070197	0.013739	0.56378	0.77772	0.82382	0.88889	0.19763	0.14209	1	0.90489	0.814	0.93993	0.7984	0.024521	0.038467	0.059092	0.030677	0.26694	0.050193	0.092698	0.056776	0.067401	0.074469	0.06821	0.26066	0.056561	0.22724	0.10906	0.099193	0.19996	0.075241	0.022472	0.048214	0.072231	0.11399	0.033544	0.041832	0.022394	0.1009	0.046607	0.037861	0.0384	0.046577	0.22112	0.053405	0.03226	0.014771	0.048404	0.032244	0.012858	0.092358	0.09898	0.072911	0.10744	0.044155	0.10442	0.0024685	0.095719	0.0045905	0.10156	0.0034001	0.093318	0.0033029	0.05329	0.011219	0.17546	0.0017359	0.03101	0.00030747	0.0022542	0.075951	0.0017441	0.016541	0.11403	0.0011083	0.027732	0.01052	0.2145	0.0010865	0.0087287	0.0041852	0.085374	0.0038642	0.031314
0.0099769	0.028769	0.026971	0.044893	0.061646	0.086895	0.037186	0.083159	0.41478	0.20066	0.27831	0.21399	0.088753	0.042852	0.019021	0.01923	0.002139	0.19207	0.098365	0.097563	0.35584	0.019211	0.015049	0.0058293	0.0031084	0.19751	0.27705	0.0055847	0.15052	0.04979	3.4333e-05	0.14969	0.00024381	0.031422	0.00013563	9.1213e-05	0.0038883	0.0040129	0.00080368	0.1645	0.41336	0.36638	0.098759	0.076751	0.19467	0.23584	0.061251	0.072278	0.084014	0.048496	0.16309	0.015987	0.044957	0.060731	0.01145	0.67136	0.73404	0.8253	0.81063	0.32307	0.22941	0.90489	1	0.92307	0.84098	0.63875	0.023806	0.039789	0.060807	0.031103	0.2994	0.072156	0.15065	0.088548	0.079856	0.10961	0.10364	0.35897	0.089234	0.31392	0.15056	0.1315	0.24164	0.084203	0.020891	0.066247	0.10169	0.11415	0.049182	0.062385	0.028275	0.14451	0.048425	0.048353	0.046064	0.04736	0.3064	0.067041	0.041596	0.017015	0.064863	0.038608	0.01202	0.12411	0.12345	0.097571	0.14131	0.054437	0.11725	0.0020414	0.097007	0.0037897	0.10037	0.0030087	0.10337	0.0028809	0.054051	0.011196	0.2104	0.0013261	0.028642	0.00019177	0.0016849	0.087789	0.0012477	0.013946	0.14517	0.00084897	0.024644	0.0095919	0.24764	0.00077824	0.0072699	0.0033865	0.085772	0.0031775	0.028619
0.013161	0.032793	0.035028	0.040251	0.055647	0.067851	0.035761	0.06832	0.37846	0.13925	0.21914	0.23929	0.12166	0.028123	0.012413	0.013937	0.0013077	0.19171	0.12624	0.12463	0.40921	0.012135	0.011633	0.0025319	0.0027032	0.14727	0.23825	0.0024585	0.12221	0.02986	1.4945e-05	0.090423	0.00010145	0.019417	5.2996e-05	3.305e-05	0.0031679	0.0032401	0.00040414	0.15295	0.41104	0.38725	0.091605	0.079169	0.19442	0.19674	0.07586	0.076807	0.096867	0.047447	0.13641	0.0078596	0.027654	0.044242	0.0064354	0.61022	0.81619	0.83687	0.83087	0.31859	0.23678	0.814	0.92307	1	0.82114	0.46178	0.01511	0.026885	0.048979	0.021594	0.21578	0.057186	0.14882	0.081439	0.05671	0.094542	0.089531	0.33018	0.080025	0.27987	0.11785	0.10011	0.19382	0.054739	0.010973	0.046263	0.087917	0.09678	0.038696	0.049948	0.018353	0.10974	0.02754	0.033177	0.025523	0.034425	0.25327	0.048511	0.024463	0.011908	0.048112	0.02482	0.0057881	0.099191	0.087003	0.067172	0.093048	0.034593	0.069141	0.0008057	0.046784	0.0017494	0.054366	0.0015945	0.063103	0.0014506	0.030423	0.0055111	0.12621	0.00064743	0.015444	9.0505e-05	0.00078779	0.047939	0.00062244	0.0075907	0.090092	0.00043596	0.013817	0.0042073	0.1453	0.0003852	0.0037641	0.0015316	0.046415	0.0016985	0.016452
0.015466	0.037747	0.035473	0.05495	0.083086	0.077321	0.046322	0.092906	0.32261	0.17568	0.25134	0.38013	0.15728	0.074301	0.020236	0.023366	0.0024874	0.26854	0.16069	0.16978	0.43058	0.026642	0.031461	0.0069322	0.0077825	0.33752	0.49295	0.0053711	0.30587	0.094222	4.0183e-05	0.17937	0.00020531	0.0572	0.00012868	9.9776e-05	0.014728	0.015102	0.00090517	0.15448	0.46985	0.43086	0.12946	0.12132	0.1999	0.23757	0.10321	0.1281	0.1406	0.094419	0.10075	0.0085111	0.035086	0.052077	0.0088672	0.45771	0.80618	0.77779	0.92626	0.16249	0.12201	0.93993	0.84098	0.82114	1	0.66787	0.016164	0.025722	0.044998	0.02256	0.18331	0.037649	0.079755	0.047247	0.045737	0.058657	0.053255	0.20673	0.047818	0.17237	0.083907	0.067804	0.14322	0.051003	0.013817	0.036402	0.055731	0.10179	0.025924	0.033216	0.016488	0.08006	0.031168	0.027417	0.025344	0.037221	0.18551	0.038578	0.022208	0.010907	0.035987	0.023263	0.0075036	0.070184	0.06965	0.051246	0.078616	0.032035	0.06973	0.0016149	0.059188	0.0034463	0.067404	0.0027749	0.064543	0.0025289	0.035455	0.0080726	0.11805	0.0013484	0.020427	0.00024726	0.0014576	0.047871	0.0014531	0.011494	0.077531	0.00088506	0.017914	0.0075209	0.14432	0.00088352	0.0058256	0.0031027	0.056243	0.0031289	0.021548
0.0095753	0.031436	0.022382	0.070337	0.097424	0.13413	0.053317	0.13303	0.29923	0.30921	0.3407	0.2234	0.069482	0.13729	0.049326	0.049728	0.008251	0.24279	0.083399	0.091567	0.28491	0.060028	0.042632	0.032914	0.0096038	0.41907	0.48917	0.032323	0.32644	0.16492	0.00032236	0.36138	0.0016235	0.11384	0.0011023	0.00093727	0.016092	0.016827	0.0052212	0.18415	0.37422	0.33969	0.12472	0.10381	0.16566	0.27598	0.06031	0.098441	0.096582	0.097937	0.14827	0.044764	0.10386	0.11844	0.034296	0.49241	0.50276	0.58467	0.57206	0.14951	0.10734	0.7984	0.63875	0.46178	0.66787	1	0.048733	0.068264	0.086159	0.06264	0.37526	0.067433	0.078373	0.059112	0.10834	0.082356	0.077247	0.22508	0.059203	0.20207	0.13652	0.13376	0.22067	0.13239	0.058551	0.075193	0.086016	0.14794	0.045688	0.054164	0.041804	0.12546	0.090749	0.061098	0.086426	0.072896	0.22479	0.077273	0.061234	0.026054	0.071223	0.058361	0.036809	0.11442	0.14232	0.11285	0.15804	0.0782	0.19006	0.0077074	0.20653	0.010602	0.16634	0.0055925	0.11674	0.0062776	0.076954	0.021084	0.24071	0.0037571	0.053422	0.00082777	0.0056251	0.1473	0.0037447	0.027397	0.18531	0.0022001	0.04261	0.02553	0.31092	0.0023048	0.016032	0.0098226	0.14132	0.0065239	0.044804
0.010779	0.037496	0.021073	0.097445	0.079554	0.28079	0.078755	0.13893	0.15287	0.46499	0.3712	0.025874	0.014659	0.10441	0.56365	0.46936	0.3811	0.16368	0.015857	0.024671	0.06994	0.12065	0.016532	0.23127	0.0068618	0.032272	0.024716	0.34663	0.024086	0.021032	0.065864	0.11794	0.21049	0.046452	0.1121	0.059144	0.0030304	0.003164	0.18992	0.1441	0.088889	0.13264	0.07324	0.063471	0.069538	0.17727	0.013923	0.046438	0.033394	0.095119	0.54697	0.60631	0.90893	0.83283	0.83895	0.11493	0.028082	0.046127	0.014954	0.064603	0.058201	0.024521	0.023806	0.01511	0.016164	0.048733	1	0.95913	0.77645	0.4547	0.27276	0.27553	0.084138	0.13457	0.70064	0.19908	0.16005	0.18749	0.12203	0.21492	0.21034	0.419	0.46359	0.68727	0.80935	0.18943	0.24247	0.48829	0.2292	0.19438	0.31282	0.28526	0.77473	0.52555	0.222	0.82353	0.21641	0.6018	0.33386	0.7393	0.41683	0.42965	0.73291	0.4392	0.52463	0.39361	0.35584	0.43512	0.34352	0.087001	0.2994	0.095322	0.28889	0.044853	0.21751	0.062557	0.20089	0.079494	0.23732	0.049165	0.28027	0.032657	0.16274	0.25685	0.061875	0.17613	0.23329	0.045085	0.19695	0.10067	0.21615	0.044699	0.17126	0.081785	0.3152	0.056979	0.18876
0.012704	0.043778	0.026454	0.10387	0.085831	0.30716	0.085491	0.15067	0.21845	0.51957	0.4454	0.032779	0.019612	0.097847	0.49762	0.42802	0.29638	0.20179	0.020773	0.031967	0.099064	0.10256	0.014988	0.16958	0.0058765	0.036272	0.030611	0.27966	0.027065	0.019475	0.037425	0.12066	0.13754	0.041147	0.076257	0.039132	0.0025391	0.0026474	0.13928	0.17879	0.11893	0.1776	0.082547	0.07102	0.089496	0.20959	0.017359	0.052186	0.040114	0.099664	0.69857	0.59035	0.87735	0.85793	0.73274	0.1824	0.045287	0.07278	0.024101	0.11528	0.1024	0.038467	0.039789	0.026885	0.025722	0.068264	0.95913	1	0.86815	0.50474	0.37809	0.37602	0.13921	0.20457	0.8253	0.28878	0.24216	0.28818	0.18603	0.31947	0.30174	0.56297	0.60601	0.79466	0.76318	0.2586	0.34893	0.56702	0.30267	0.26841	0.3587	0.38388	0.77252	0.59276	0.2693	0.84353	0.31196	0.68954	0.37201	0.74942	0.51798	0.47428	0.64435	0.57279	0.64637	0.5019	0.44998	0.48988	0.41379	0.066048	0.32298	0.075322	0.30545	0.03721	0.2453	0.05137	0.20817	0.075526	0.29233	0.037198	0.26481	0.020789	0.12056	0.30139	0.044321	0.15654	0.3041	0.034091	0.18957	0.087988	0.26887	0.031647	0.14483	0.064049	0.32996	0.046885	0.18193
0.029051	0.082098	0.056826	0.14334	0.1244	0.34089	0.12837	0.19203	0.33485	0.56974	0.54253	0.067829	0.050052	0.11627	0.52075	0.51749	0.28385	0.34255	0.046813	0.076129	0.1924	0.099726	0.020453	0.10989	0.0095433	0.048696	0.051253	0.18827	0.043428	0.020672	0.025254	0.11971	0.085097	0.046035	0.041242	0.019537	0.004406	0.0045457	0.12584	0.2504	0.18065	0.30412	0.11826	0.12166	0.13746	0.25117	0.037521	0.095077	0.080548	0.18235	0.76219	0.36355	0.70794	0.8838	0.50735	0.25679	0.088617	0.1223	0.042823	0.17448	0.17365	0.059092	0.060807	0.048979	0.044998	0.086159	0.77645	0.86815	1	0.57984	0.41017	0.46259	0.22314	0.30932	0.82618	0.38869	0.33451	0.386	0.27244	0.40147	0.37066	0.61109	0.64353	0.70255	0.51389	0.28744	0.47693	0.78107	0.38274	0.34898	0.367	0.44923	0.55829	0.5973	0.23614	0.83371	0.39508	0.70339	0.32792	0.72179	0.58405	0.45799	0.38795	0.67515	0.64067	0.51622	0.42665	0.47356	0.34835	0.032073	0.20414	0.042888	0.19673	0.022298	0.16468	0.029517	0.12542	0.043942	0.21973	0.021504	0.15524	0.012011	0.058351	0.23653	0.02682	0.088862	0.28506	0.018981	0.10568	0.049855	0.20726	0.018132	0.075742	0.035371	0.20873	0.027937	0.107
0.0028289	0.010348	0.0061605	0.023075	0.021715	0.077076	0.018862	0.040917	0.25133	0.41193	0.27956	0.019615	0.0086787	0.12036	0.43872	0.36962	0.25432	0.13854	0.0071944	0.014875	0.0525	0.026295	0.0044283	0.071962	0.0016536	0.020711	0.02675	0.3012	0.022652	0.0098021	0.018048	0.067557	0.092391	0.02402	0.060743	0.032261	0.0014901	0.0015883	0.20669	0.054039	0.042088	0.096176	0.018542	0.021805	0.023486	0.053506	0.0049757	0.017007	0.013639	0.073685	0.33034	0.31261	0.44057	0.48627	0.25967	0.15754	0.033388	0.047709	0.015752	0.1475	0.18454	0.030677	0.031103	0.021594	0.02256	0.06264	0.4547	0.50474	0.57984	1	0.39875	0.62983	0.26923	0.42281	0.59111	0.50916	0.45668	0.26528	0.40406	0.28134	0.53044	0.54009	0.29759	0.64271	0.44701	0.51875	0.56149	0.61364	0.61336	0.56228	0.75871	0.52036	0.41837	0.68416	0.53856	0.40379	0.35604	0.62629	0.58672	0.45932	0.7237	0.74917	0.36472	0.58494	0.6183	0.63939	0.50148	0.70006	0.49615	0.0084416	0.12668	0.0093844	0.067183	0.0027333	0.038139	0.0042198	0.025792	0.0079359	0.084688	0.0031641	0.035061	0.0022517	0.012383	0.40945	0.005258	0.015574	0.45196	0.0026438	0.020178	0.013765	0.09616	0.002843	0.013161	0.0074319	0.070459	0.0039537	0.019284
0.0044473	0.018562	0.012868	0.042483	0.044091	0.15356	0.033338	0.082975	0.49252	0.50339	0.45413	0.054908	0.021324	0.083662	0.14097	0.11744	0.037159	0.19151	0.023164	0.032008	0.16593	0.02935	0.0067757	0.03908	0.0015507	0.070239	0.088272	0.10543	0.052946	0.022332	0.0014353	0.14371	0.011349	0.027317	0.0080944	0.0048141	0.0013156	0.0013956	0.022543	0.15437	0.18262	0.25009	0.049848	0.041708	0.08762	0.17711	0.015567	0.032724	0.032025	0.056604	0.55652	0.28026	0.35238	0.36608	0.14936	0.71516	0.2107	0.30943	0.14877	0.5133	0.42761	0.26694	0.2994	0.21578	0.18331	0.37526	0.27276	0.37809	0.41017	0.39875	1	0.50998	0.41175	0.40421	0.58187	0.53716	0.51379	0.70607	0.39301	0.7252	0.67467	0.75463	0.67841	0.66265	0.30097	0.46646	0.55829	0.43262	0.38394	0.40445	0.34244	0.58857	0.37691	0.41068	0.4661	0.28146	0.69698	0.4662	0.40538	0.19003	0.50163	0.38976	0.21508	0.61001	0.70556	0.66663	0.66434	0.43871	0.70561	0.010647	0.34971	0.011755	0.22552	0.0050298	0.16991	0.0067449	0.10354	0.022683	0.38915	0.0036981	0.086484	0.0010207	0.01196	0.58997	0.003918	0.035462	0.73564	0.0026381	0.064182	0.026366	0.44912	0.0023437	0.024897	0.0099913	0.21812	0.0062072	0.059475
0.0026085	0.0093231	0.0067715	0.017198	0.016117	0.066362	0.014288	0.033651	0.46797	0.36024	0.30457	0.018	0.0093679	0.044317	0.19225	0.15728	0.072217	0.11748	0.0076751	0.014131	0.069538	0.011656	0.0019643	0.018695	0.00058113	0.014238	0.020557	0.079006	0.01385	0.0046693	0.0026014	0.046901	0.020591	0.010029	0.010866	0.0046178	0.00036842	0.0003923	0.045259	0.061097	0.053795	0.10962	0.016511	0.01536	0.03315	0.05689	0.0044693	0.011321	0.010689	0.032523	0.45338	0.17845	0.24329	0.29064	0.10981	0.31179	0.060017	0.089894	0.029936	0.47428	0.55621	0.050193	0.072156	0.057186	0.037649	0.067433	0.27553	0.37602	0.46259	0.62983	0.50998	1	0.71749	0.88801	0.63309	0.93236	0.92258	0.575	0.8628	0.56882	0.88094	0.81856	0.44579	0.59322	0.23221	0.75844	0.95027	0.52819	0.9459	0.95045	0.73355	0.87747	0.31172	0.74778	0.55334	0.29192	0.64743	0.71346	0.58884	0.39113	0.93755	0.69851	0.17956	0.87497	0.77582	0.88438	0.71231	0.72336	0.51201	0.0037264	0.1171	0.0048511	0.065721	0.0018888	0.050546	0.0026176	0.027025	0.0070146	0.13097	0.0014548	0.026626	0.00058068	0.0047467	0.39798	0.0020061	0.010358	0.61325	0.0012265	0.015457	0.0092203	0.14182	0.0011082	0.007803	0.0038089	0.068492	0.00238	0.016236
0.0022602	0.007167	0.0066464	0.0097333	0.010184	0.033796	0.0086286	0.019176	0.57726	0.21146	0.22075	0.024768	0.01411	0.023283	0.059863	0.053378	0.014276	0.10838	0.010631	0.018152	0.096086	0.003785	0.00098702	0.0035489	0.00025629	0.012237	0.023239	0.015166	0.012702	0.0025927	0.00018359	0.025318	0.0019627	0.0042513	0.0011566	0.00048702	0.00019766	0.0002088	0.0063332	0.047813	0.064961	0.12821	0.012898	0.01261	0.03389	0.044974	0.005365	0.010048	0.011082	0.022326	0.32208	0.04359	0.082493	0.11947	0.025397	0.4368	0.1199	0.15718	0.065261	0.79934	0.93848	0.092698	0.15065	0.14882	0.079755	0.078373	0.084138	0.13921	0.22314	0.26923	0.41175	0.71749	1	0.91655	0.30463	0.87452	0.89393	0.71308	0.91572	0.6513	0.79113	0.55733	0.33876	0.28465	0.062406	0.55782	0.80427	0.33881	0.65675	0.74687	0.35864	0.70247	0.11641	0.3602	0.27772	0.1207	0.6956	0.37097	0.27628	0.13468	0.55767	0.32609	0.041001	0.61931	0.47687	0.54535	0.48233	0.35388	0.29619	0.00068441	0.049634	0.0012195	0.031866	0.00062042	0.030412	0.00074879	0.012889	0.0025106	0.086511	0.00034803	0.0097546	9.6651e-05	0.00092317	0.21828	0.00047575	0.0036359	0.43069	0.00030356	0.006282	0.0026183	0.095939	0.00025125	0.0022971	0.00094077	0.031799	0.00077776	0.0070762
0.0023985	0.0076601	0.0064453	0.011212	0.011119	0.039808	0.0098247	0.02178	0.5198	0.25128	0.23765	0.019421	0.011349	0.029562	0.10516	0.09269	0.032671	0.11025	0.0083344	0.015747	0.07655	0.0054587	0.0011704	0.006619	0.00034576	0.010846	0.019191	0.030177	0.011739	0.0027379	0.0006609	0.027958	0.0059836	0.0055416	0.0032191	0.0013014	0.00024324	0.00025774	0.017535	0.046686	0.050387	0.10941	0.012428	0.012498	0.029111	0.041708	0.0044041	0.0096755	0.0099495	0.026631	0.34545	0.071112	0.12046	0.16875	0.04408	0.33048	0.076892	0.10453	0.037765	0.60936	0.76341	0.056776	0.088548	0.081439	0.047247	0.059112	0.13457	0.20457	0.30932	0.42281	0.40421	0.88801	0.91655	1	0.41017	0.9472	0.96893	0.60581	0.9789	0.56345	0.8408	0.6398	0.33983	0.3691	0.10156	0.67692	0.92303	0.42746	0.85372	0.9182	0.53152	0.78626	0.16197	0.5111	0.37969	0.17296	0.64554	0.49336	0.38799	0.22777	0.73957	0.47094	0.071163	0.73022	0.5666	0.6754	0.54463	0.49473	0.34208	0.0011808	0.058022	0.0018659	0.033675	0.0008136	0.028622	0.0010546	0.013158	0.0031106	0.081925	0.00054355	0.011643	0.00019089	0.0015285	0.25462	0.00077109	0.00437	0.46966	0.00046655	0.0067896	0.0037249	0.090281	0.00040643	0.002995	0.0014304	0.03445	0.0010229	0.0075526
0.013131	0.045205	0.029158	0.095529	0.081694	0.30184	0.079032	0.15482	0.38018	0.58488	0.52476	0.038668	0.023342	0.073994	0.3769	0.32446	0.16788	0.20639	0.024113	0.036789	0.13342	0.074528	0.011963	0.090829	0.0042616	0.040349	0.040295	0.18137	0.031014	0.017349	0.017117	0.13123	0.078059	0.035867	0.031494	0.014101	0.0017063	0.0017848	0.10213	0.21517	0.13801	0.21011	0.076178	0.062301	0.11125	0.20653	0.018389	0.044417	0.039542	0.079128	0.76406	0.50188	0.63425	0.69433	0.41682	0.33009	0.081497	0.12844	0.043062	0.26498	0.24584	0.067401	0.079856	0.05671	0.045737	0.10834	0.70064	0.8253	0.82618	0.59111	0.58187	0.63309	0.30463	0.41017	1	0.51046	0.47453	0.48359	0.36628	0.51057	0.52272	0.85169	0.74988	0.83181	0.55485	0.41308	0.6104	0.63612	0.52063	0.47916	0.47328	0.62444	0.61389	0.7467	0.39865	0.66737	0.50348	0.82519	0.49254	0.67739	0.74367	0.57436	0.4517	0.82402	0.82364	0.75866	0.62198	0.63569	0.51335	0.034233	0.33095	0.036316	0.2461	0.016307	0.19342	0.022843	0.14055	0.048116	0.34324	0.014545	0.15307	0.005922	0.041654	0.38787	0.015499	0.071741	0.48035	0.010978	0.094728	0.058285	0.33856	0.010304	0.060154	0.030407	0.25809	0.018463	0.094349
0.0023654	0.0083141	0.0066347	0.014013	0.013844	0.05307	0.011893	0.027463	0.54966	0.32472	0.29126	0.023008	0.011625	0.042254	0.13616	0.11255	0.042468	0.12535	0.0093442	0.016451	0.08556	0.0078615	0.0015605	0.01122	0.00042418	0.015049	0.024299	0.049517	0.014953	0.0041895	0.00094309	0.040064	0.0087652	0.0076532	0.005414	0.002398	0.00031976	0.00033999	0.021881	0.057663	0.064737	0.13059	0.015863	0.015444	0.034432	0.05704	0.005138	0.011868	0.011757	0.031758	0.44525	0.11721	0.18862	0.23455	0.071817	0.3995	0.087517	0.12445	0.046087	0.62834	0.7339	0.074469	0.10961	0.094542	0.058657	0.082356	0.19908	0.28878	0.38869	0.50916	0.53716	0.93236	0.87452	0.9472	0.51046	1	0.96869	0.70472	0.93982	0.69437	0.93532	0.76413	0.44839	0.51	0.16308	0.73923	0.94961	0.49527	0.87307	0.91693	0.62443	0.86635	0.25117	0.61177	0.47143	0.23148	0.74854	0.60994	0.50545	0.26969	0.82652	0.58796	0.11989	0.82393	0.72376	0.79964	0.68738	0.60332	0.49044	0.002094	0.09415	0.0031503	0.057926	0.0013728	0.048474	0.0017806	0.02379	0.0050393	0.12401	0.00093278	0.02133	0.00033924	0.0030734	0.38477	0.0013437	0.0083818	0.61507	0.00082521	0.013679	0.0059993	0.13568	0.00072452	0.0059033	0.0024566	0.059297	0.0017871	0.014449
0.0020937	0.0073371	0.0058891	0.01207	0.011847	0.046837	0.010245	0.024137	0.51628	0.27794	0.25706	0.018465	0.0099064	0.032069	0.10738	0.091854	0.033284	0.10937	0.0077777	0.014235	0.076395	0.0062937	0.0012265	0.0086407	0.00033093	0.012579	0.021017	0.04005	0.012517	0.0032312	0.00074244	0.033441	0.0071234	0.0060823	0.0043249	0.0018554	0.00023258	0.00024723	0.018789	0.051904	0.055291	0.11259	0.013207	0.012497	0.03044	0.048252	0.0042204	0.0095232	0.0096615	0.025437	0.39232	0.10088	0.14912	0.19279	0.056388	0.38629	0.081906	0.11639	0.042272	0.65507	0.76401	0.06821	0.10364	0.089531	0.053255	0.077247	0.16005	0.24216	0.33451	0.45668	0.51379	0.92258	0.89393	0.96893	0.47453	0.96869	1	0.66576	0.9528	0.62938	0.91597	0.74034	0.40046	0.45139	0.13408	0.75396	0.9582	0.42516	0.84448	0.9118	0.56164	0.8226	0.20151	0.536	0.46928	0.18894	0.69584	0.52331	0.43645	0.23659	0.77373	0.50501	0.09514	0.77139	0.64724	0.76847	0.62979	0.53347	0.43811	0.0017263	0.085462	0.0024853	0.047906	0.0010407	0.039509	0.00139	0.018839	0.0044088	0.11329	0.00071223	0.016509	0.0002364	0.0021847	0.33169	0.00094386	0.0061219	0.57818	0.00059894	0.0099998	0.0052392	0.12621	0.00050697	0.0042555	0.0019335	0.048776	0.0013164	0.010614
0.0085512	0.027898	0.024702	0.043521	0.044939	0.13189	0.037992	0.075907	0.72353	0.39563	0.44573	0.076481	0.042426	0.051483	0.097828	0.088355	0.021889	0.2316	0.040559	0.053987	0.25151	0.017875	0.0051264	0.013075	0.0013047	0.047382	0.069086	0.030197	0.038493	0.011636	0.00043229	0.081266	0.0035672	0.014493	0.002151	0.0010593	0.00085946	0.00089776	0.0079607	0.17213	0.23388	0.33481	0.059942	0.052143	0.12637	0.18694	0.024621	0.041665	0.044716	0.057093	0.65186	0.10588	0.21213	0.27393	0.076007	0.80721	0.29457	0.39789	0.19099	0.82253	0.75805	0.26066	0.35897	0.33018	0.20673	0.22508	0.18749	0.28818	0.386	0.26528	0.70607	0.575	0.71308	0.60581	0.48359	0.70472	0.66576	1	0.58733	0.96763	0.71561	0.72662	0.73364	0.46794	0.14034	0.43678	0.68246	0.46417	0.45437	0.50187	0.28156	0.682	0.25269	0.393	0.2657	0.25076	0.85592	0.4797	0.28376	0.19056	0.52218	0.32212	0.093999	0.71544	0.65482	0.59049	0.59849	0.36742	0.44143	0.004081	0.16283	0.0069225	0.14371	0.0043517	0.14834	0.0049937	0.076704	0.014735	0.2932	0.0024483	0.056567	0.00061744	0.006175	0.32345	0.0028068	0.025185	0.52517	0.0020656	0.043782	0.013182	0.30814	0.0017108	0.016408	0.0057104	0.14128	0.0052979	0.046733
