Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Medulla_CU	Medulla_LAV	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUmo
0.0018042	0.0049619	0.0048706	0.0022052	0.0094274	0.03644	0.0042917	0.0031393	0.29736	0.41519	0.34373	0.046819	0.041872	0.18776	0.27149	0.15062	0.091716	0.15593	0.026354	0.041688	0.083232	0.018194	0.0037433	0.028299	0.00096951	0.01542	0.01443	0.0073095	0.0079566	0.01008	0.0090442	0.04617	0.012235	0.010958	0.0049899	0.0037617	0.00047112	0.0005242	0.057384	0.16503	0.23539	0.02451	0.024916	0.039909	0.11981	0.020797	0.022049	0.02337	0.052441	0.48563	0.17646	0.66841	0.41636	0.062911	0.033046	0.054958	0.017977	0.13508	0.13455	0.028991	0.063346	0.04979	0.015782	0.94115	0.95045	0.90699	0.60273	1	0.92821	0.87146	0.84778	0.93441	0.94482	0.64305	0.93797	0.86149	0.91415	0.87582	0.91478	0.73782	0.7463	0.20608	0.12598	0.18629	0.18768	0.079395	0.41081	0.73671	0.30694	0.37143	0.41559	0.70349	0.38283	0.34544	0.71483	0.41322	0.4879	0.75475	0.099511	0.5049	0.0070583	0.014945	0.0069291	0.016058	0.030961	0.24702	0.021448	0.1341	0.014891	0.091648	0.025003	0.11171	0.77479	0.039405	0.12648	0.88482	0.031664	0.21853	0.0067323	0.016499	0.034042	0.084342	0.010009	0.026068	0.038434
0.0006347	0.001874	0.0018513	0.00084594	0.0038849	0.015318	0.0016411	0.0012339	0.19797	0.28907	0.23944	0.034749	0.030659	0.14984	0.16711	0.091964	0.052688	0.11617	0.019356	0.029952	0.091404	0.010129	0.0023943	0.014295	0.00057235	0.011405	0.011069	0.0027971	0.0058778	0.0071797	0.0037221	0.031095	0.0049525	0.0071837	0.0021861	0.0016659	0.0003164	0.00034849	0.026784	0.12604	0.17666	0.011834	0.012697	0.019813	0.061239	0.010961	0.010988	0.012153	0.026804	0.56472	0.30615	0.77798	0.4659	0.037981	0.020001	0.032125	0.011332	0.068854	0.069809	0.018874	0.038986	0.031363	0.010269	0.89844	0.89959	0.89799	0.47583	0.92821	1	0.94483	0.87728	0.95932	0.98482	0.7859	0.96922	0.96187	0.94892	0.9585	0.97635	0.83927	0.7097	0.10495	0.062472	0.089174	0.089943	0.033484	0.25737	0.52817	0.19623	0.2431	0.24907	0.48861	0.22124	0.20335	0.52029	0.23912	0.55193	0.55284	0.04374	0.57448	0.0035674	0.0078511	0.003547	0.0083534	0.027338	0.24122	0.015546	0.10694	0.010783	0.072303	0.022234	0.10653	0.63434	0.037249	0.12207	0.74283	0.023376	0.1828	0.0034515	0.0085704	0.026258	0.065537	0.0052365	0.013868	0.029335
0.00083459	0.0025829	0.002561	0.0012639	0.0055775	0.019687	0.0023137	0.0018319	0.23044	0.31872	0.27012	0.058262	0.05076	0.19588	0.16426	0.095476	0.049807	0.1491	0.034117	0.049141	0.14878	0.015967	0.0047942	0.016137	0.001142	0.021516	0.020146	0.002408	0.010646	0.014018	0.0039249	0.050668	0.0046918	0.013108	0.0019159	0.0014985	0.00066576	0.00073658	0.027253	0.18948	0.24852	0.017308	0.019632	0.027957	0.075761	0.017927	0.016314	0.019379	0.03641	0.63952	0.33374	0.80151	0.49605	0.054698	0.031248	0.047924	0.019675	0.069362	0.078171	0.030642	0.05641	0.047007	0.017735	0.92948	0.90951	0.93367	0.46043	0.87146	0.94483	1	0.91664	0.92473	0.90381	0.85391	0.88391	0.93142	0.85485	0.94464	0.96857	0.94149	0.73154	0.11033	0.06693	0.08079	0.08304	0.026187	0.27183	0.49069	0.22159	0.26226	0.25213	0.42677	0.22063	0.22537	0.51103	0.21896	0.60039	0.533	0.04527	0.65243	0.004193	0.010417	0.004259	0.011231	0.031062	0.29946	0.017999	0.13788	0.013011	0.095314	0.02661	0.13519	0.5405	0.045938	0.16147	0.69363	0.026166	0.24235	0.0040729	0.011297	0.031241	0.084545	0.0063724	0.017622	0.033588
0.0016473	0.0046657	0.0044758	0.0023349	0.0091162	0.027183	0.0042712	0.003203	0.24527	0.38104	0.34296	0.073569	0.065424	0.22165	0.23305	0.14371	0.083485	0.17967	0.045472	0.063787	0.20941	0.027855	0.0068664	0.031335	0.0017909	0.022452	0.017307	0.0047289	0.0095545	0.015683	0.0086919	0.059568	0.010097	0.015682	0.0034487	0.0025172	0.00077586	0.00091305	0.041296	0.23565	0.2892	0.029341	0.029779	0.04281	0.10317	0.026252	0.0262	0.028734	0.04776	0.76234	0.3413	0.86778	0.66602	0.042406	0.025528	0.042252	0.016456	0.06305	0.070241	0.023385	0.047132	0.037494	0.013909	0.92138	0.91882	0.84416	0.51636	0.84778	0.87728	0.91664	1	0.89704	0.86518	0.71791	0.84358	0.78309	0.8358	0.83637	0.93816	0.88169	0.7993	0.1092	0.065106	0.086633	0.088775	0.027471	0.30134	0.52786	0.24113	0.25852	0.26531	0.47808	0.25157	0.24277	0.51451	0.23435	0.72623	0.55206	0.051726	0.63214	0.010207	0.022215	0.010028	0.024047	0.074883	0.46641	0.04536	0.24685	0.033573	0.18199	0.064437	0.25135	0.51727	0.099453	0.29124	0.67203	0.061796	0.37168	0.0097741	0.024355	0.071093	0.16628	0.014916	0.035581	0.076684
0.0011967	0.0031504	0.003165	0.0015109	0.0059492	0.020522	0.0027631	0.0021446	0.23612	0.31881	0.26961	0.046491	0.042235	0.15206	0.20931	0.11932	0.071234	0.13459	0.027133	0.041955	0.10761	0.014578	0.0033525	0.019023	0.00095523	0.012407	0.012482	0.0041573	0.0069622	0.0076335	0.0060046	0.033045	0.0076204	0.0086471	0.0030896	0.0023253	0.00046407	0.00050732	0.03824	0.1442	0.20455	0.017177	0.018019	0.028158	0.074396	0.015659	0.015476	0.016885	0.035944	0.57688	0.28639	0.76747	0.46996	0.041521	0.024303	0.038043	0.013456	0.074134	0.081299	0.020415	0.041688	0.033843	0.01163	0.91959	0.90716	0.90103	0.58571	0.93441	0.95932	0.92473	0.89704	1	0.95882	0.68969	0.95124	0.91097	0.90426	0.91928	0.94158	0.78917	0.71356	0.12734	0.078399	0.10666	0.10518	0.042263	0.29084	0.56237	0.22571	0.27427	0.28872	0.52122	0.26885	0.25669	0.58315	0.27075	0.57843	0.59673	0.059329	0.65926	0.0049403	0.0094248	0.0049466	0.010178	0.033492	0.25857	0.019969	0.11899	0.014512	0.082236	0.028572	0.11716	0.6323	0.045905	0.13815	0.72748	0.028699	0.19729	0.0047115	0.01039	0.032613	0.076479	0.0071716	0.016191	0.035326
0.00075967	0.0021253	0.0021198	0.00094892	0.004145	0.016503	0.001843	0.0013671	0.19424	0.28172	0.23199	0.031913	0.028251	0.12918	0.17307	0.092203	0.054571	0.10322	0.018332	0.027604	0.084619	0.0099826	0.0021494	0.014288	0.00053761	0.00918	0.0086944	0.0030646	0.0045801	0.005832	0.0040773	0.027011	0.0055064	0.0060935	0.0022123	0.0016448	0.00025697	0.0002848	0.028592	0.11447	0.16375	0.012323	0.01258	0.021055	0.061985	0.010879	0.010775	0.011815	0.025984	0.52145	0.2783	0.72715	0.43592	0.034732	0.018011	0.03015	0.009742	0.074264	0.074405	0.016105	0.036479	0.028438	0.0085767	0.87883	0.88651	0.85883	0.47644	0.94482	0.98482	0.90381	0.86518	0.95882	1	0.72054	0.96798	0.93066	0.93543	0.91728	0.95981	0.78358	0.6762	0.11547	0.06704	0.10488	0.10479	0.041068	0.26632	0.57643	0.19173	0.24271	0.27329	0.52888	0.24462	0.2179	0.56032	0.26579	0.50861	0.57796	0.05017	0.57086	0.0037159	0.0076681	0.0036535	0.0082263	0.027187	0.23119	0.015812	0.10231	0.010967	0.068945	0.022139	0.10018	0.64538	0.036188	0.11586	0.75621	0.023552	0.17181	0.0035744	0.0084773	0.026195	0.063269	0.0054412	0.013701	0.029309
0.00024562	0.00099152	0.0009802	0.00045877	0.0024428	0.010441	0.00089013	0.00069594	0.15571	0.21963	0.17365	0.034718	0.028723	0.16254	0.081262	0.042324	0.019442	0.09447	0.019352	0.026468	0.1088	0.0070206	0.0025882	0.0064549	0.00045656	0.017768	0.016736	0.00061519	0.0077036	0.011614	0.00097628	0.041553	0.0012099	0.0087298	0.00048738	0.00039085	0.00033181	0.0003646	0.0091057	0.1425	0.18436	0.008197	0.010216	0.014508	0.044134	0.010163	0.0078615	0.010594	0.020354	0.47855	0.31648	0.64633	0.38867	0.052279	0.026552	0.041164	0.017929	0.052236	0.056255	0.032406	0.059053	0.049148	0.01774	0.73002	0.71564	0.78863	0.23042	0.64305	0.7859	0.85391	0.71791	0.68969	0.72054	1	0.69887	0.83115	0.66879	0.84259	0.81019	0.9286	0.57541	0.063665	0.040282	0.043112	0.045497	0.011545	0.18862	0.33542	0.15881	0.1973	0.16059	0.26195	0.13038	0.13281	0.34644	0.13263	0.46708	0.36405	0.022333	0.48538	0.0015233	0.0053486	0.001559	0.0058448	0.014813	0.22438	0.0076503	0.092607	0.0052551	0.062106	0.012233	0.092558	0.36787	0.024751	0.11055	0.56155	0.011991	0.18385	0.0015054	0.0057513	0.01532	0.050066	0.0025063	0.0096707	0.01668
0.00077853	0.0022061	0.0021529	0.00098318	0.0044464	0.017183	0.0019211	0.0014305	0.22225	0.33601	0.27752	0.0342	0.030925	0.16512	0.21803	0.12241	0.075661	0.13488	0.017854	0.030772	0.072967	0.010981	0.0023438	0.019427	0.00059536	0.011062	0.011411	0.0047324	0.0064352	0.006907	0.0054992	0.03186	0.0075727	0.0076496	0.0037117	0.0028891	0.00035624	0.00038835	0.03795	0.12154	0.17726	0.013005	0.014106	0.020946	0.068006	0.011411	0.012826	0.013267	0.03287	0.52639	0.24747	0.76035	0.46725	0.038243	0.02051	0.032263	0.011277	0.075466	0.07446	0.01874	0.037655	0.030587	0.010358	0.89076	0.90047	0.88585	0.55635	0.93797	0.96922	0.88391	0.84358	0.95124	0.96798	0.69887	1	0.91117	0.97375	0.94571	0.92226	0.75328	0.75276	0.11813	0.077515	0.10606	0.10659	0.045497	0.28955	0.57405	0.22914	0.27901	0.27451	0.5558	0.25361	0.22467	0.55505	0.28004	0.56908	0.60827	0.052948	0.53236	0.0046789	0.0091628	0.004658	0.0097336	0.029806	0.22155	0.017829	0.10613	0.012392	0.072738	0.024012	0.10269	0.6796	0.039568	0.11423	0.77465	0.027491	0.17623	0.004499	0.0099763	0.029667	0.067171	0.0065714	0.015994	0.033615
0.00045734	0.001401	0.0014343	0.00065003	0.0030242	0.0125	0.0012171	0.0009741	0.18776	0.23917	0.19134	0.03228	0.028282	0.12843	0.1233	0.06523	0.034451	0.098143	0.017989	0.027342	0.078491	0.0073915	0.0021195	0.0085275	0.00050261	0.011283	0.012546	0.0014966	0.0064581	0.0067381	0.0020298	0.027621	0.0026562	0.0065939	0.0012432	0.00098749	0.00032218	0.00033908	0.018907	0.11027	0.16099	0.0089026	0.010312	0.016048	0.047632	0.0093954	0.0083434	0.0099758	0.022709	0.47133	0.29015	0.67965	0.35576	0.04514	0.024277	0.036567	0.013692	0.068821	0.073003	0.02331	0.045151	0.037714	0.012749	0.84259	0.82586	0.89556	0.40522	0.86149	0.96187	0.93142	0.78309	0.91097	0.93066	0.83115	0.91117	1	0.86165	0.95854	0.91969	0.82596	0.60783	0.10065	0.062043	0.078847	0.079183	0.029448	0.22839	0.46746	0.17607	0.23492	0.22995	0.40621	0.19498	0.19035	0.49496	0.21051	0.46131	0.50075	0.03902	0.60254	0.001934	0.0044533	0.0019807	0.0047894	0.014907	0.17038	0.0082717	0.070014	0.0057817	0.045628	0.012487	0.068015	0.55836	0.022784	0.081627	0.68586	0.012766	0.13252	0.0018899	0.0048564	0.015162	0.040168	0.0029766	0.0081071	0.016518
0.00064768	0.0019041	0.0017922	0.00081918	0.0040292	0.015884	0.0016745	0.0011919	0.20105	0.34301	0.28894	0.030556	0.02752	0.18372	0.22608	0.13258	0.084038	0.14237	0.015303	0.027609	0.070558	0.011053	0.0021659	0.023774	0.00051292	0.011159	0.010607	0.0059585	0.0061157	0.0071891	0.0065039	0.033071	0.0091889	0.0075878	0.0049802	0.0038566	0.00032142	0.0003598	0.039949	0.12085	0.16929	0.012349	0.013184	0.018714	0.070164	0.010072	0.012805	0.012496	0.031411	0.56708	0.2522	0.80069	0.52703	0.032102	0.016424	0.026438	0.0092815	0.066343	0.062141	0.015791	0.031317	0.025267	0.00863	0.86775	0.89135	0.84572	0.55692	0.91415	0.94892	0.85485	0.8358	0.90426	0.93543	0.66879	0.97375	0.86165	1	0.91186	0.91126	0.73495	0.79364	0.10312	0.064773	0.094355	0.096455	0.039515	0.27363	0.53911	0.21994	0.2533	0.24445	0.55754	0.2271	0.19496	0.49254	0.25897	0.60239	0.57875	0.044877	0.45117	0.0058233	0.011862	0.0057158	0.01226	0.038383	0.25031	0.022949	0.12663	0.015549	0.088005	0.029634	0.12523	0.71388	0.046963	0.13181	0.76099	0.035291	0.19861	0.0056323	0.012744	0.036493	0.081963	0.0079185	0.02036	0.042436
0.00051678	0.001676	0.0016476	0.00076867	0.0037327	0.015055	0.0014762	0.0011463	0.21527	0.31393	0.25137	0.037059	0.032795	0.19048	0.16788	0.093507	0.051689	0.13554	0.019061	0.03218	0.083292	0.0097747	0.0026035	0.014539	0.00059758	0.014831	0.01598	0.0026936	0.0086441	0.0091356	0.0032716	0.037818	0.0043455	0.0090502	0.0022819	0.0018668	0.00043733	0.00046909	0.025987	0.13601	0.19305	0.011356	0.013611	0.018599	0.062521	0.011535	0.011793	0.013238	0.032234	0.52938	0.2799	0.76472	0.4557	0.05024	0.026901	0.040287	0.015874	0.070624	0.074953	0.027244	0.049265	0.041349	0.015163	0.89875	0.89351	0.93901	0.47789	0.87582	0.9585	0.94464	0.83637	0.91928	0.91728	0.84259	0.94571	0.95854	0.91186	1	0.93027	0.8574	0.75492	0.10684	0.070986	0.082551	0.084646	0.030441	0.27325	0.49786	0.23246	0.28219	0.24717	0.45059	0.21619	0.20883	0.50946	0.23032	0.58419	0.55413	0.04301	0.57365	0.0033522	0.00785	0.0034325	0.0083365	0.02331	0.22252	0.013389	0.10231	0.0093517	0.069575	0.019122	0.099463	0.60416	0.034664	0.11292	0.74044	0.020806	0.18422	0.0032805	0.0084238	0.024196	0.061539	0.0049588	0.013853	0.026612
0.00077006	0.0023459	0.0022939	0.0010772	0.0048827	0.018579	0.0020819	0.0015462	0.20172	0.30881	0.25887	0.042598	0.037019	0.17091	0.17013	0.094732	0.052693	0.12448	0.024909	0.035829	0.12626	0.013426	0.003252	0.016991	0.00075026	0.014377	0.012316	0.002858	0.0063836	0.0095629	0.0042477	0.039346	0.0054415	0.0089439	0.0021258	0.0015894	0.00037208	0.0004241	0.026939	0.1578	0.20744	0.015463	0.016212	0.025083	0.074103	0.014334	0.013875	0.015703	0.03068	0.62838	0.33061	0.80681	0.52499	0.041209	0.021568	0.036118	0.012899	0.069259	0.07284	0.020934	0.044378	0.034886	0.011407	0.92299	0.92545	0.89388	0.45843	0.91478	0.97635	0.96857	0.93816	0.94158	0.95981	0.81019	0.92226	0.91969	0.91126	0.93027	1	0.90362	0.74327	0.10844	0.061016	0.088671	0.090772	0.029299	0.27378	0.53691	0.20871	0.24573	0.2599	0.48314	0.22971	0.21573	0.5242	0.23633	0.59431	0.5551	0.045314	0.59295	0.004693	0.01123	0.0046271	0.011992	0.036728	0.31878	0.021213	0.14731	0.014858	0.10191	0.030181	0.14717	0.59801	0.049861	0.16971	0.73898	0.030728	0.24567	0.0045484	0.012273	0.035272	0.09184	0.0069927	0.019487	0.038948
0.00063037	0.0022366	0.0021766	0.0010876	0.0050816	0.018144	0.0020388	0.0015746	0.20253	0.29794	0.25213	0.06004	0.050607	0.21058	0.12925	0.073712	0.035897	0.13883	0.03607	0.047519	0.18696	0.015764	0.0052777	0.013804	0.0010712	0.025891	0.021285	0.0014534	0.010445	0.017886	0.0026611	0.060911	0.0030921	0.014372	0.0010892	0.00083699	0.00061159	0.00070054	0.017801	0.21763	0.26421	0.017048	0.019506	0.027434	0.073092	0.018934	0.015683	0.019944	0.032967	0.65343	0.35712	0.77653	0.52691	0.055569	0.030625	0.048931	0.021206	0.058798	0.066415	0.033879	0.062857	0.051477	0.019485	0.85131	0.83394	0.85144	0.33	0.73782	0.83927	0.94149	0.88169	0.78917	0.78358	0.9286	0.75328	0.82596	0.73495	0.8574	0.90362	1	0.69451	0.084263	0.050528	0.057844	0.060849	0.0154	0.24173	0.40921	0.2023	0.22956	0.20597	0.33544	0.17743	0.18307	0.41723	0.16862	0.59849	0.44139	0.03326	0.57501	0.0037802	0.011794	0.0038026	0.012891	0.032951	0.36274	0.018305	0.16789	0.013093	0.11814	0.02801	0.16866	0.41888	0.050326	0.20152	0.61325	0.026508	0.29875	0.0036798	0.012777	0.032865	0.099846	0.0059759	0.019956	0.035396
0.0013988	0.0047375	0.004151	0.0021127	0.010293	0.035071	0.0043396	0.002968	0.28002	0.56415	0.487	0.057658	0.052133	0.40071	0.36634	0.24551	0.15677	0.27739	0.027497	0.053166	0.10703	0.028919	0.005761	0.070362	0.0012857	0.02938	0.02348	0.016503	0.014381	0.02126	0.017595	0.088097	0.023435	0.021579	0.0124	0.0099466	0.00088977	0.0010546	0.073096	0.24496	0.30514	0.031643	0.035782	0.039625	0.15669	0.025996	0.037316	0.035141	0.081636	0.61563	0.17313	0.7874	0.70427	0.055036	0.02939	0.04724	0.019521	0.079761	0.079686	0.031324	0.053551	0.043866	0.018377	0.84456	0.87536	0.78674	0.61124	0.7463	0.7097	0.73154	0.7993	0.71356	0.6762	0.57541	0.75276	0.60783	0.79364	0.75492	0.74327	0.69451	1	0.12868	0.091002	0.10256	0.11017	0.037263	0.38663	0.52268	0.37783	0.35134	0.28089	0.54878	0.27757	0.25415	0.46812	0.28184	0.73828	0.60541	0.062401	0.34831	0.017519	0.045987	0.017203	0.047693	0.079997	0.42496	0.055438	0.29945	0.038346	0.22913	0.06135	0.26895	0.61912	0.095392	0.26482	0.72266	0.082531	0.42763	0.016868	0.048258	0.084754	0.20675	0.023022	0.072017	0.098128
0.032214	0.076259	0.078537	0.036594	0.11546	0.40556	0.063291	0.04959	0.46383	0.35351	0.26823	0.052039	0.048284	0.11991	0.26764	0.14194	0.088516	0.11329	0.030896	0.049935	0.010235	0.044577	0.00952	0.05601	0.0033337	0.026039	0.027261	0.023702	0.016372	0.018277	0.028015	0.083241	0.036049	0.025185	0.011601	0.0094259	0.0014271	0.0015148	0.17515	0.1366	0.21376	0.12907	0.13121	0.20902	0.44536	0.1109	0.10638	0.11748	0.27549	0.0306	0.0020627	0.043717	0.026168	0.37233	0.22178	0.35864	0.1132	0.77044	0.86626	0.15947	0.35055	0.27633	0.093379	0.19602	0.19295	0.18581	0.21305	0.20608	0.10495	0.11033	0.1092	0.12734	0.11547	0.063665	0.11813	0.10065	0.10312	0.10684	0.10844	0.084263	0.12868	1	0.82177	0.87206	0.88303	0.54469	0.71541	0.52044	0.54837	0.66607	0.86112	0.45929	0.82931	0.84634	0.57629	0.79852	0.040487	0.5297	0.84816	0.064444	0.014682	0.028386	0.01493	0.032885	0.00371	0.032	0.0066903	0.042961	0.0049826	0.029526	0.0032951	0.013799	0.24217	0.005153	0.0169	0.32476	0.0092831	0.071873	0.013695	0.032565	0.010367	0.026461	0.020839	0.048796	0.010935
0.042404	0.096873	0.099392	0.050889	0.14688	0.4148	0.081507	0.069577	0.55424	0.35621	0.27867	0.063876	0.062403	0.13031	0.29067	0.17014	0.1108	0.14951	0.033718	0.065578	0.0060982	0.051365	0.013685	0.063659	0.0055081	0.037853	0.051154	0.026873	0.035008	0.02525	0.032466	0.10442	0.039022	0.041648	0.01527	0.013582	0.0035766	0.003535	0.22649	0.12975	0.21706	0.14268	0.16705	0.21687	0.39688	0.13614	0.1397	0.14999	0.39336	0.0185	0.00091172	0.027688	0.016334	0.45881	0.34131	0.45357	0.18425	0.68057	0.77167	0.24033	0.39612	0.35437	0.16437	0.12878	0.12381	0.12986	0.17025	0.12598	0.062472	0.06693	0.065106	0.078399	0.06704	0.040282	0.077515	0.062043	0.064773	0.070986	0.061016	0.050528	0.091002	0.82177	1	0.68256	0.68654	0.53509	0.61878	0.35367	0.56358	0.68594	0.65096	0.31694	0.67919	0.71774	0.41167	0.64118	0.029513	0.39471	0.8113	0.041847	0.014753	0.024043	0.015728	0.028584	0.0023298	0.016801	0.004671	0.026886	0.0036705	0.018964	0.0021753	0.0077714	0.14876	0.0035939	0.0095419	0.21492	0.0069144	0.045695	0.013597	0.027247	0.0076867	0.016613	0.020215	0.03861	0.008015
0.028495	0.061491	0.062294	0.025894	0.081739	0.32448	0.049329	0.03443	0.33691	0.28516	0.21452	0.024388	0.022812	0.068786	0.26249	0.12861	0.093301	0.069333	0.014285	0.023773	0.0050738	0.026663	0.0037567	0.049751	0.0013181	0.0096172	0.0093098	0.03155	0.005539	0.0068994	0.03076	0.041241	0.045048	0.010414	0.012643	0.009441	0.00042176	0.00045932	0.17403	0.074403	0.12435	0.088069	0.076424	0.14854	0.34695	0.060921	0.065299	0.065515	0.1719	0.021805	0.0013502	0.033772	0.020747	0.18723	0.097967	0.18075	0.043234	0.72476	0.68368	0.065	0.1842	0.13291	0.034762	0.15384	0.15782	0.13806	0.17941	0.18629	0.089174	0.08079	0.086633	0.10666	0.10488	0.043112	0.10606	0.078847	0.094355	0.082551	0.088671	0.057844	0.10256	0.87206	0.68256	1	0.98942	0.75879	0.60171	0.52568	0.40035	0.50761	0.78242	0.50361	0.79193	0.67585	0.51611	0.84996	0.0283	0.48227	0.81518	0.040887	0.01263	0.022141	0.012144	0.02565	0.0031214	0.023601	0.0057116	0.031303	0.0039955	0.021167	0.0025474	0.0098938	0.2497	0.0036014	0.011442	0.30118	0.0081022	0.048023	0.011488	0.026043	0.008063	0.019502	0.016903	0.039746	0.0091279
0.025322	0.058144	0.057916	0.024175	0.081561	0.33501	0.046941	0.032375	0.33787	0.30552	0.22824	0.024977	0.0231	0.08121	0.26702	0.13214	0.094	0.075094	0.014205	0.024045	0.0052775	0.028097	0.0040339	0.055288	0.0013177	0.01134	0.010569	0.033282	0.0062746	0.0083848	0.031358	0.048642	0.046152	0.011958	0.01382	0.010546	0.00046102	0.0005078	0.17506	0.080986	0.13185	0.090605	0.080565	0.14815	0.37626	0.06281	0.070093	0.069907	0.18468	0.022668	0.001361	0.034942	0.022183	0.20317	0.10255	0.19053	0.046913	0.73755	0.693	0.072362	0.19969	0.14387	0.03841	0.15761	0.16294	0.14112	0.17716	0.18768	0.089943	0.08304	0.088775	0.10518	0.10479	0.045497	0.10659	0.079183	0.096455	0.084646	0.090772	0.060849	0.11017	0.88303	0.68654	0.98942	1	0.71291	0.62993	0.53369	0.43002	0.52871	0.79283	0.51178	0.78749	0.67447	0.51321	0.85367	0.029962	0.49377	0.79372	0.039468	0.014274	0.02676	0.013743	0.030679	0.0034324	0.025938	0.0063534	0.035726	0.0043997	0.024332	0.0027628	0.011194	0.25464	0.0039644	0.012694	0.31199	0.0090745	0.054732	0.013109	0.031172	0.0090422	0.022272	0.01906	0.047784	0.010284
0.024204	0.041431	0.042521	0.016721	0.047024	0.17993	0.031856	0.022188	0.19612	0.13802	0.10587	0.0086166	0.0086854	0.022856	0.18183	0.092101	0.08091	0.034022	0.0045705	0.0095569	0.0008658	0.010611	0.0011869	0.028431	0.00053948	0.0027733	0.0035962	0.039099	0.0024829	0.001785	0.027696	0.012866	0.0444	0.0037901	0.01523	0.011609	0.00019015	0.00019096	0.17709	0.021798	0.043993	0.039247	0.033058	0.068041	0.15686	0.023707	0.030538	0.026682	0.094033	0.0060816	0.00025961	0.010904	0.0057689	0.079861	0.045731	0.076631	0.016723	0.47444	0.38782	0.024554	0.067188	0.05128	0.013713	0.057286	0.05888	0.05292	0.10549	0.079395	0.033484	0.026187	0.027471	0.042263	0.041068	0.011545	0.045497	0.029448	0.039515	0.030441	0.029299	0.0154	0.037263	0.54469	0.53509	0.75879	0.71291	1	0.29256	0.25731	0.19131	0.26809	0.40971	0.28466	0.46047	0.35845	0.25205	0.55853	0.0083854	0.23962	0.62375	0.012692	0.0053681	0.0067492	0.0051676	0.0079248	0.000764	0.0046161	0.0016078	0.0069276	0.0011113	0.0045122	0.00060574	0.0018723	0.13025	0.000789	0.0020932	0.13085	0.00245	0.010241	0.0047052	0.0080869	0.0021143	0.0043045	0.0064867	0.012152	0.0025304
