Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_CU	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_SOL	Medulla_SPIV	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.056664	0.099981	0.10138	0.10873	0.18121	0.18763	0.10326	0.14237	0.39442	0.33924	0.20868	0.48692	0.25852	0.467	0.43915	0.5576	0.44902	0.62982	0.47904	0.52776	0.52925	0.31235	0.18454	0.54465	0.10918	0.44053	0.5412	0.49775	0.54847	0.30587	0.36002	0.34015	0.27938	0.40064	0.63681	0.66493	0.25014	0.20948	0.20164	0.44774	0.34976	0.33024	0.10415	0.17879	0.085381	0.18742	0.17659	0.25747	0.24301	0.29437	0.17647	0.022432	0.052373	0.11597	0.033591	0.52612	0.88485	0.74637	0.92036	0.21006	0.29807	0.67644	0.40971	0.8724	1	0.21402	0.21686	0.18017	0.36415	0.27717	0.13991	0.12504	0.15794	0.13629	0.27668	0.10942	0.1578	0.11634	0.19472	0.23746	0.1217	0.13314	0.19013	0.20216	0.032079	0.17079	0.24788	0.11838	0.15502	0.098479	0.051985	0.2169	0.099544	0.095744	0.11909	0.19911	0.089541	0.10283	0.16294	0.094352	0.094711	0.10082	0.13728	0.10939	0.12107	0.0012954	0.001192	0.0028314	0.0020112	0.0094096	0.01017	0.0051888	0.0058611	0.0022679	0.0018084	0.0052681	0.0056194	0.011174	0.010813	0.010393	0.014039	0.011828	0.0027675	0.011588	0.01317	0.0025268	0.0018254	0.01446	0.011725	0.0021358	0.001852	0.0029653	0.012742
0.13189	0.19242	0.17253	0.16202	0.32438	0.43349	0.17444	0.25105	0.61753	0.41624	0.35098	0.12677	0.044956	0.36257	0.65995	0.57685	0.59369	0.47791	0.19186	0.18348	0.28309	0.1044	0.025252	0.31115	0.010919	0.072058	0.06368	0.34694	0.058156	0.044959	0.23904	0.10222	0.27259	0.055173	0.35661	0.2678	0.012425	0.0091668	0.11908	0.35243	0.17591	0.21182	0.17126	0.23807	0.22151	0.39022	0.23337	0.29919	0.2963	0.39317	0.85343	0.46427	0.55916	0.71577	0.42365	0.41491	0.23291	0.32994	0.19167	0.38467	0.42516	0.27275	0.34661	0.3487	0.21402	1	0.99335	0.82636	0.25371	0.72608	0.93525	0.89411	0.9494	0.94992	0.84792	0.89279	0.94938	0.86565	0.9608	0.84741	0.83622	0.94608	0.88935	0.92728	0.60288	0.85228	0.50843	0.82572	0.86818	0.65916	0.69499	0.52271	0.36287	0.39259	0.14407	0.35854	0.3203	0.40212	0.45585	0.33812	0.33821	0.24762	0.47317	0.23372	0.3277	0.0034591	0.0045113	0.0051631	0.0064576	0.045367	0.06849	0.016943	0.021379	0.0041028	0.0046671	0.016763	0.024146	0.065685	0.093097	0.036619	0.080105	0.13024	0.025752	0.064518	0.097691	0.004337	0.0049944	0.074843	0.096354	0.0046206	0.0053409	0.050619	0.07382
0.14153	0.20939	0.18502	0.17512	0.35207	0.46836	0.19007	0.27297	0.65272	0.45557	0.38921	0.135	0.045634	0.39109	0.68077	0.59651	0.61126	0.50225	0.20401	0.18622	0.29619	0.117	0.028024	0.33721	0.011782	0.078481	0.0667	0.35661	0.060619	0.050032	0.26045	0.11463	0.28993	0.060772	0.36054	0.26614	0.013003	0.0095745	0.13577	0.36807	0.18702	0.21974	0.18981	0.25839	0.24273	0.42975	0.24859	0.31293	0.31707	0.39384	0.86118	0.45928	0.56418	0.73728	0.46052	0.43842	0.23316	0.33969	0.19627	0.39206	0.42952	0.29055	0.37175	0.35522	0.21686	0.99335	1	0.83415	0.25623	0.70495	0.90291	0.85424	0.92462	0.94491	0.84337	0.85302	0.93048	0.81906	0.94179	0.81683	0.78465	0.92485	0.91509	0.90704	0.57427	0.81792	0.48127	0.79024	0.8657	0.60814	0.6584	0.51913	0.34625	0.37653	0.13726	0.34692	0.30288	0.39532	0.44981	0.3214	0.31943	0.23547	0.45251	0.22573	0.31388	0.0037127	0.0049286	0.0055348	0.0071507	0.050545	0.078072	0.018577	0.02441	0.0044601	0.005285	0.018399	0.027389	0.072101	0.10349	0.039331	0.086442	0.13879	0.024663	0.070695	0.10823	0.0046817	0.0056346	0.081652	0.10633	0.0049984	0.0060031	0.05359	0.079979
0.18896	0.25419	0.25143	0.23757	0.35038	0.38835	0.24292	0.2926	0.44465	0.25256	0.19283	0.16637	0.086338	0.24207	0.58714	0.55635	0.59195	0.42122	0.22764	0.25309	0.24668	0.10152	0.032322	0.24803	0.019517	0.055286	0.051124	0.28609	0.047319	0.033258	0.20053	0.060112	0.2271	0.043996	0.24617	0.20128	0.016605	0.013086	0.11756	0.23274	0.17607	0.18994	0.30322	0.39963	0.34011	0.48644	0.40719	0.4938	0.47	0.5577	0.63886	0.40903	0.67031	0.78846	0.47926	0.25412	0.22649	0.28071	0.18517	0.21261	0.27325	0.17833	0.18809	0.25742	0.18017	0.82636	0.83415	1	0.22987	0.85843	0.70555	0.70996	0.78893	0.8517	0.65525	0.69398	0.77275	0.65233	0.71933	0.77326	0.63653	0.75356	0.74476	0.77872	0.43358	0.76703	0.56048	0.63818	0.63913	0.54715	0.52342	0.44341	0.2819	0.26592	0.13581	0.30937	0.27717	0.27239	0.43021	0.27837	0.27064	0.25901	0.34377	0.26299	0.35749	0.0034754	0.0034142	0.0054408	0.0052203	0.073749	0.083424	0.023398	0.024035	0.0045703	0.004223	0.023833	0.023768	0.089724	0.096399	0.015495	0.096064	0.12767	0.019533	0.087719	0.10574	0.00465	0.0042867	0.093995	0.11404	0.0051144	0.0043624	0.067669	0.098633
0.19846	0.24433	0.2541	0.23283	0.26442	0.26691	0.23629	0.25052	0.46587	0.22567	0.1721	0.29217	0.18203	0.16875	0.64019	0.62026	0.70039	0.40674	0.40991	0.53305	0.64026	0.25172	0.081881	0.61716	0.059379	0.11768	0.10885	0.90341	0.097455	0.067971	0.61398	0.11326	0.79514	0.095483	0.5495	0.44269	0.037515	0.029463	0.17192	0.62861	0.43993	0.52321	0.13232	0.16749	0.15325	0.17667	0.19468	0.20614	0.195	0.21792	0.21474	0.020009	0.042478	0.084448	0.029112	0.36736	0.52515	0.63798	0.4025	0.52233	0.65667	0.24382	0.25782	0.53306	0.36415	0.25371	0.25623	0.22987	1	0.37591	0.2137	0.14355	0.16163	0.18243	0.50667	0.15264	0.15671	0.13955	0.24733	0.20376	0.13447	0.16036	0.15065	0.18028	0.052606	0.25403	0.27954	0.2185	0.26905	0.19171	0.078092	0.30472	0.21819	0.23194	0.17904	0.25514	0.22728	0.26298	0.32386	0.22511	0.22055	0.27859	0.23683	0.29547	0.30265	0.0008297	0.0010905	0.0013519	0.0019419	0.0070016	0.010454	0.0035792	0.0054257	0.0011161	0.0014447	0.0036785	0.0049061	0.007702	0.010971	0.043578	0.0074728	0.015247	0.0076375	0.0076589	0.012575	0.0010792	0.0014197	0.0074749	0.013228	0.00132	0.0015811	0.0032872	0.0081896
0.20552	0.25915	0.28051	0.25922	0.32657	0.33905	0.25267	0.28399	0.42873	0.20363	0.14232	0.2281	0.16259	0.20435	0.64413	0.63098	0.68569	0.43971	0.29975	0.42	0.34276	0.11273	0.041828	0.28479	0.031784	0.063817	0.069425	0.40453	0.0654	0.035227	0.23419	0.055908	0.28759	0.049905	0.33134	0.29774	0.027242	0.02212	0.10854	0.28493	0.24446	0.27909	0.26839	0.37591	0.29496	0.38098	0.42426	0.52511	0.45855	0.64091	0.53513	0.22217	0.4111	0.51523	0.22358	0.26423	0.38046	0.40214	0.28827	0.25938	0.36249	0.18935	0.17916	0.36448	0.27717	0.72608	0.70495	0.85843	0.37591	1	0.64171	0.61841	0.66546	0.68211	0.70463	0.60582	0.6343	0.58481	0.64992	0.75334	0.58946	0.61693	0.53888	0.68123	0.31609	0.78683	0.74202	0.62517	0.57503	0.61391	0.41965	0.51119	0.3602	0.3217	0.22581	0.41647	0.38028	0.31205	0.52383	0.36928	0.36442	0.39676	0.41475	0.40012	0.50908	0.0029066	0.0025951	0.0047505	0.0039694	0.045267	0.045693	0.016987	0.01563	0.0038425	0.0030579	0.01749	0.014824	0.053563	0.053032	0.015315	0.057711	0.078484	0.020628	0.05277	0.060452	0.0039462	0.0030737	0.055977	0.066697	0.004356	0.0031834	0.037338	0.060794
0.10668	0.14495	0.13022	0.11867	0.2438	0.33983	0.12842	0.18869	0.48979	0.29989	0.26236	0.077151	0.027445	0.24175	0.53196	0.44048	0.47157	0.33976	0.12564	0.12607	0.20836	0.065014	0.014083	0.2174	0.0060356	0.043172	0.038427	0.27595	0.034749	0.025758	0.17591	0.063096	0.22091	0.031583	0.28304	0.20579	0.0065063	0.0047097	0.07437	0.28698	0.12313	0.16267	0.11125	0.15431	0.15905	0.26813	0.15587	0.20195	0.19373	0.2921	0.80264	0.48373	0.49383	0.59025	0.33241	0.30736	0.16154	0.23638	0.12335	0.36514	0.38506	0.17852	0.2516	0.25013	0.13991	0.93525	0.90291	0.70555	0.2137	0.64171	1	0.94823	0.937	0.92676	0.80076	0.97528	0.92714	0.94367	0.96552	0.77534	0.90854	0.96524	0.75527	0.86065	0.73213	0.86894	0.46251	0.90915	0.86396	0.77662	0.82475	0.46877	0.38793	0.4363	0.13039	0.32435	0.34517	0.42765	0.42445	0.3619	0.36749	0.24819	0.49838	0.22174	0.3206	0.0026073	0.0035613	0.0036429	0.0049008	0.030761	0.048175	0.011855	0.014372	0.0028062	0.0032261	0.011599	0.016957	0.04756	0.071842	0.037179	0.059418	0.11494	0.030854	0.046373	0.073529	0.0029727	0.0035213	0.053131	0.074356	0.0033225	0.0038265	0.043206	0.05424
0.068919	0.097934	0.089467	0.082599	0.17937	0.25296	0.08779	0.13372	0.38335	0.24665	0.2046	0.060898	0.023052	0.22876	0.42733	0.3729	0.38538	0.3043	0.093627	0.10104	0.14456	0.044082	0.010396	0.15414	0.004527	0.036202	0.036083	0.1992	0.033934	0.021317	0.11454	0.049029	0.13859	0.026545	0.23976	0.18844	0.0064139	0.0047192	0.050267	0.20261	0.082357	0.10835	0.088766	0.13332	0.11948	0.22697	0.13391	0.19384	0.17599	0.30416	0.73819	0.6176	0.62128	0.67918	0.38507	0.23913	0.13469	0.17713	0.10431	0.23251	0.253	0.15435	0.19526	0.20232	0.12504	0.89411	0.85424	0.70996	0.14355	0.61841	0.94823	1	0.97322	0.90648	0.65391	0.98708	0.96702	0.99075	0.92036	0.83531	0.97958	0.97361	0.75849	0.91958	0.72392	0.82507	0.46785	0.82929	0.74821	0.75649	0.84132	0.3906	0.3047	0.34582	0.10743	0.28275	0.26833	0.32344	0.33363	0.28144	0.2901	0.19397	0.41952	0.1667	0.25207	0.0021999	0.0026544	0.0032548	0.0036381	0.030805	0.042171	0.010945	0.011504	0.0024792	0.0024328	0.010651	0.013779	0.048065	0.064145	0.019083	0.063207	0.10285	0.025103	0.047591	0.066286	0.0026906	0.0026672	0.055794	0.066412	0.002827	0.0028539	0.043527	0.056121
0.088567	0.12867	0.1165	0.10996	0.23282	0.31649	0.11664	0.17505	0.45535	0.30742	0.25315	0.088571	0.032321	0.29134	0.49707	0.44086	0.44363	0.37541	0.13155	0.12983	0.18353	0.066109	0.016851	0.19887	0.0072927	0.051871	0.049018	0.22842	0.04561	0.032053	0.14837	0.069999	0.16656	0.039214	0.26506	0.20678	0.0096925	0.0072009	0.077914	0.23886	0.10892	0.13325	0.12665	0.18433	0.16326	0.30486	0.17972	0.24695	0.23581	0.35063	0.78058	0.59383	0.65615	0.7639	0.44117	0.29953	0.1684	0.22492	0.13744	0.25657	0.28619	0.20206	0.24572	0.24807	0.15794	0.9494	0.92462	0.78893	0.16163	0.66546	0.937	0.97322	1	0.95478	0.69522	0.95324	0.99177	0.94383	0.93524	0.86684	0.92512	0.98591	0.86324	0.94355	0.69405	0.83354	0.47495	0.80489	0.76944	0.6846	0.79155	0.42319	0.30619	0.33025	0.1111	0.293	0.26873	0.32038	0.36269	0.28331	0.28673	0.19604	0.41426	0.17809	0.26595	0.0027728	0.0033143	0.0041815	0.0046042	0.040285	0.055414	0.014295	0.015627	0.0032621	0.0032693	0.014016	0.018184	0.060866	0.07982	0.021336	0.07793	0.11817	0.023103	0.059922	0.083487	0.0035252	0.0035447	0.070851	0.082753	0.0036581	0.0037264	0.051366	0.069928
0.14059	0.19252	0.17291	0.16253	0.31067	0.40085	0.17456	0.24522	0.49296	0.31197	0.26917	0.10084	0.036208	0.26293	0.53957	0.46314	0.48485	0.37194	0.15556	0.14277	0.20959	0.082464	0.020245	0.22314	0.0090063	0.049306	0.041084	0.24311	0.03688	0.030948	0.18391	0.069058	0.20967	0.037444	0.23699	0.17177	0.0085461	0.0063291	0.10356	0.25575	0.13412	0.15844	0.18414	0.24116	0.24295	0.39086	0.2337	0.28545	0.28733	0.35468	0.80215	0.55944	0.65332	0.77463	0.49182	0.29585	0.15908	0.23353	0.12938	0.28912	0.31847	0.18252	0.23931	0.2313	0.13629	0.94992	0.94491	0.8517	0.18243	0.68211	0.92676	0.90648	0.95478	1	0.73314	0.91558	0.94593	0.86296	0.91066	0.77746	0.82015	0.96512	0.87267	0.86415	0.70871	0.8412	0.4473	0.82044	0.81333	0.65743	0.78017	0.44657	0.32938	0.34461	0.11139	0.28801	0.29677	0.35164	0.41175	0.30965	0.30658	0.22052	0.41605	0.21057	0.30465	0.0034475	0.0042844	0.0048922	0.0060539	0.053657	0.077576	0.018592	0.021835	0.0039394	0.0043737	0.01842	0.02447	0.077291	0.1055	0.028837	0.090684	0.15143	0.026506	0.074437	0.10872	0.0041102	0.0046803	0.084286	0.11213	0.0045861	0.0048917	0.067488	0.085557
0.19624	0.26783	0.24429	0.22299	0.38893	0.50197	0.24188	0.32185	0.75837	0.44775	0.38915	0.16888	0.064628	0.33296	0.8284	0.69608	0.7638	0.51752	0.27055	0.27388	0.46719	0.15571	0.034892	0.47904	0.016297	0.086398	0.073298	0.59799	0.064815	0.051791	0.41154	0.12284	0.52	0.064995	0.49623	0.35684	0.013975	0.010214	0.15793	0.56613	0.29505	0.37441	0.17473	0.22896	0.23909	0.35744	0.23967	0.2774	0.27735	0.34725	0.75413	0.21286	0.28245	0.42048	0.21503	0.52152	0.33495	0.49891	0.2598	0.67033	0.73139	0.30891	0.42606	0.48788	0.27668	0.84792	0.84337	0.65525	0.50667	0.70463	0.80076	0.65391	0.69522	0.73314	1	0.68487	0.69157	0.64514	0.83511	0.65226	0.61376	0.7108	0.64392	0.69292	0.39721	0.76535	0.50535	0.76261	0.85348	0.6056	0.48186	0.60228	0.45351	0.50144	0.20633	0.43249	0.41684	0.53662	0.56584	0.4339	0.43195	0.35449	0.54438	0.34281	0.43253	0.0029632	0.0044393	0.0042763	0.0065952	0.028574	0.049098	0.01241	0.018535	0.0033847	0.0045421	0.012403	0.020121	0.039583	0.06439	0.074099	0.045107	0.092952	0.02794	0.038588	0.067766	0.0034691	0.0047988	0.042598	0.06775	0.0039958	0.0053542	0.027783	0.043484
0.078751	0.10778	0.097805	0.088966	0.18828	0.2663	0.095569	0.14294	0.38876	0.23824	0.20446	0.056917	0.020991	0.20377	0.43354	0.36342	0.38685	0.28247	0.091581	0.096475	0.14732	0.043943	0.0096475	0.15506	0.0041789	0.031767	0.029888	0.20325	0.027512	0.018602	0.12071	0.045172	0.15236	0.023045	0.22494	0.16864	0.0050456	0.0036686	0.051165	0.20868	0.084895	0.11369	0.089909	0.12947	0.12731	0.2248	0.13111	0.17981	0.16661	0.27601	0.74446	0.58735	0.57399	0.62946	0.36457	0.23401	0.12389	0.17355	0.093648	0.26165	0.27837	0.13904	0.19057	0.19031	0.10942	0.89279	0.85302	0.69398	0.15264	0.60582	0.97528	0.98708	0.95324	0.91558	0.68487	1	0.94361	0.98467	0.92358	0.78821	0.9602	0.97334	0.73203	0.87635	0.77436	0.83695	0.4431	0.87099	0.78471	0.77858	0.87121	0.39822	0.32903	0.37286	0.10723	0.27984	0.29246	0.35289	0.35375	0.30574	0.31348	0.20737	0.43683	0.17961	0.26999	0.0021664	0.002781	0.0030678	0.0037806	0.029214	0.042725	0.010518	0.011668	0.0023405	0.0024692	0.010254	0.01398	0.045918	0.065448	0.023698	0.059034	0.10756	0.027712	0.045016	0.066924	0.0025078	0.00271	0.052064	0.068028	0.0027453	0.0029275	0.044392	0.053218
0.08407	0.12536	0.11143	0.10568	0.23275	0.32249	0.11335	0.17402	0.47823	0.33729	0.28338	0.083327	0.028627	0.31416	0.49904	0.44443	0.44424	0.38978	0.12493	0.12091	0.18122	0.065434	0.016008	0.2031	0.0065427	0.05432	0.051135	0.22885	0.047599	0.033701	0.15087	0.075801	0.16796	0.04077	0.27378	0.21049	0.0092762	0.0068255	0.076699	0.24788	0.1055	0.13043	0.12	0.17592	0.15547	0.30412	0.17065	0.23746	0.22772	0.3388	0.80703	0.6217	0.67475	0.78624	0.47751	0.31117	0.16223	0.21974	0.13378	0.26043	0.28124	0.21311	0.26305	0.24946	0.1578	0.94938	0.93048	0.77275	0.15671	0.6343	0.92714	0.96702	0.99177	0.94593	0.69157	0.94361	1	0.93967	0.93612	0.84894	0.91868	0.98253	0.88667	0.95571	0.66719	0.80487	0.46021	0.78879	0.77962	0.6597	0.77271	0.41225	0.28859	0.32671	0.10574	0.28684	0.24881	0.32059	0.34216	0.26417	0.2692	0.18272	0.40111	0.163	0.24189	0.0026431	0.0033476	0.0039773	0.0046813	0.039012	0.056522	0.013514	0.015734	0.0030879	0.0032703	0.013219	0.018558	0.059448	0.08187	0.022351	0.076711	0.11937	0.022884	0.058624	0.08467	0.0033391	0.0035661	0.069665	0.082782	0.003453	0.0037991	0.049662	0.067923
0.060868	0.086524	0.078862	0.072012	0.1603	0.23255	0.076889	0.119	0.3657	0.23333	0.19524	0.051411	0.019237	0.21094	0.40423	0.34775	0.36245	0.28004	0.080882	0.089825	0.13482	0.03755	0.0084052	0.14206	0.003586	0.032061	0.03261	0.19335	0.030674	0.018547	0.10522	0.044379	0.13203	0.023181	0.23592	0.18455	0.0053054	0.0038627	0.041781	0.19732	0.07485	0.10277	0.072742	0.11146	0.10116	0.19517	0.11391	0.16754	0.14997	0.27667	0.72507	0.59701	0.57318	0.61715	0.34596	0.22693	0.12462	0.16447	0.094341	0.23625	0.25139	0.14307	0.18688	0.19262	0.11634	0.86565	0.81906	0.65233	0.13955	0.58481	0.94367	0.99075	0.94383	0.86296	0.64514	0.98467	0.93967	1	0.90137	0.80602	0.99203	0.94858	0.70872	0.90045	0.7232	0.80974	0.45988	0.83694	0.74571	0.77595	0.84312	0.38091	0.30838	0.36029	0.1081	0.28294	0.27017	0.33199	0.32259	0.28383	0.29576	0.19342	0.42699	0.16154	0.24452	0.0019289	0.0024552	0.0028216	0.0033224	0.025112	0.036041	0.0090985	0.0098977	0.0021135	0.0021352	0.0088225	0.012074	0.040254	0.056627	0.01978	0.054111	0.094101	0.026364	0.040026	0.058301	0.002304	0.00236	0.04719	0.057786	0.002427	0.0025739	0.038245	0.047487
0.09975	0.14498	0.12844	0.11931	0.25919	0.36607	0.12951	0.19499	0.57631	0.39157	0.33561	0.097832	0.033367	0.33903	0.60636	0.52136	0.54087	0.42846	0.15232	0.15007	0.24885	0.084405	0.018778	0.28359	0.0077276	0.062402	0.056667	0.33793	0.052434	0.03828	0.21507	0.092166	0.25403	0.046874	0.37532	0.28272	0.0097986	0.0071432	0.093374	0.34683	0.14606	0.18578	0.11865	0.16933	0.1591	0.29847	0.16543	0.22602	0.21667	0.32599	0.82621	0.45723	0.48566	0.6216	0.34859	0.39528	0.20716	0.29528	0.16626	0.39731	0.42505	0.25245	0.33381	0.32659	0.19472	0.9608	0.94179	0.71933	0.24733	0.64992	0.96552	0.92036	0.93524	0.91066	0.83511	0.92358	0.93612	0.90137	1	0.82226	0.87448	0.95392	0.81237	0.90011	0.62369	0.83427	0.47331	0.84575	0.86186	0.70848	0.73195	0.49802	0.36888	0.42396	0.13816	0.34757	0.31875	0.42565	0.42496	0.33913	0.34358	0.23533	0.49767	0.21293	0.30361	0.0029749	0.0038688	0.004407	0.0055109	0.034755	0.052042	0.013615	0.016296	0.0034408	0.0038473	0.013277	0.019216	0.052456	0.075076	0.039039	0.066308	0.1109	0.026348	0.051788	0.077442	0.0036728	0.0041736	0.059941	0.076355	0.0039076	0.0044771	0.039185	0.059434
0.059898	0.090687	0.088941	0.082813	0.16087	0.21148	0.084522	0.11896	0.41805	0.26899	0.19512	0.11419	0.055368	0.32541	0.55225	0.52362	0.5267	0.43324	0.1532	0.18756	0.18294	0.067011	0.019751	0.22353	0.010484	0.058031	0.065268	0.27818	0.064217	0.033589	0.1417	0.066837	0.16106	0.044956	0.33856	0.30572	0.016539	0.012839	0.069242	0.22957	0.10321	0.12163	0.10568	0.16937	0.12021	0.23407	0.17125	0.26052	0.22758	0.39791	0.56787	0.42206	0.55142	0.6641	0.32657	0.31063	0.24827	0.27849	0.20086	0.21261	0.27393	0.2398	0.24553	0.31838	0.23746	0.84741	0.81683	0.77326	0.20376	0.75334	0.77534	0.83531	0.86684	0.77746	0.65226	0.78821	0.84894	0.80602	0.82226	1	0.82952	0.81538	0.71353	0.90927	0.44358	0.7074	0.50137	0.61515	0.58445	0.57295	0.53177	0.36309	0.22417	0.23042	0.10424	0.26989	0.20527	0.21804	0.30558	0.21186	0.21424	0.17111	0.31841	0.16027	0.23985	0.0014139	0.001301	0.0025162	0.0019384	0.02709	0.028662	0.0089181	0.0078437	0.0019762	0.0015057	0.0088766	0.0086749	0.037967	0.038729	0.0091803	0.049518	0.05586	0.0096392	0.038386	0.042894	0.0021664	0.0015866	0.046172	0.043336	0.002064	0.0016315	0.024076	0.045484
0.051585	0.074334	0.069023	0.062873	0.14033	0.20426	0.066395	0.10293	0.33701	0.21445	0.17347	0.049442	0.019754	0.20555	0.38488	0.33776	0.3501	0.27238	0.075878	0.090006	0.12579	0.033236	0.0077077	0.13191	0.0034146	0.030645	0.033242	0.18742	0.031867	0.017394	0.093609	0.040569	0.11822	0.022189	0.2396	0.19602	0.0056022	0.0041162	0.035769	0.18213	0.069004	0.095473	0.064793	0.1034	0.087878	0.17563	0.10692	0.16496	0.14276	0.28592	0.68249	0.58101	0.56525	0.599	0.32129	0.21335	0.12811	0.15976	0.096357	0.21208	0.23186	0.1399	0.17405	0.19262	0.1217	0.83622	0.78465	0.63653	0.13447	0.58946	0.90854	0.97958	0.92512	0.82015	0.61376	0.9602	0.91868	0.99203	0.87448	0.82952	1	0.91696	0.67201	0.90431	0.67481	0.79273	0.47925	0.80234	0.69925	0.77478	0.80662	0.36917	0.29441	0.34265	0.11028	0.28517	0.25907	0.30871	0.30765	0.27143	0.28456	0.18935	0.41535	0.15612	0.23762	0.0017691	0.0021265	0.0026727	0.0028826	0.023215	0.031287	0.0084228	0.0086106	0.0019879	0.0018645	0.0081623	0.010498	0.037084	0.049377	0.015969	0.050894	0.082901	0.024262	0.037254	0.051485	0.0021876	0.0020566	0.044186	0.050855	0.0022445	0.0022385	0.034317	0.044399
0.089517	0.12815	0.11345	0.10579	0.2302	0.32244	0.11444	0.17297	0.4591	0.3086	0.26567	0.074545	0.02521	0.27141	0.48788	0.41669	0.42996	0.34479	0.11632	0.11096	0.17427	0.061194	0.013929	0.19497	0.0057158	0.044349	0.039601	0.22472	0.0364	0.027397	0.14889	0.065164	0.17314	0.033153	0.25237	0.18775	0.0070022	0.0051122	0.073887	0.24003	0.10317	0.12922	0.11698	0.165	0.15815	0.29108	0.15947	0.21504	0.20824	0.30571	0.79775	0.60674	0.62382	0.72443	0.44371	0.29155	0.14382	0.20654	0.11561	0.27948	0.29914	0.18329	0.24373	0.22526	0.13314	0.94608	0.92485	0.75356	0.16036	0.61693	0.96524	0.97361	0.98591	0.96512	0.7108	0.97334	0.98253	0.94858	0.95392	0.81538	0.91696	1	0.8467	0.91252	0.74554	0.82497	0.43098	0.83534	0.80861	0.69656	0.83048	0.42068	0.31597	0.35197	0.1047	0.28197	0.27443	0.34663	0.36401	0.29066	0.29386	0.19385	0.42481	0.17482	0.26127	0.0027889	0.0035358	0.0040386	0.0048978	0.039238	0.057458	0.013999	0.016021	0.0031603	0.0034101	0.013667	0.018981	0.060249	0.08411	0.026474	0.076368	0.12597	0.025254	0.058984	0.086221	0.0033813	0.0037178	0.068897	0.086152	0.0036138	0.0039387	0.052285	0.068586
